Id,ItemId,RM,PRO,FIN,Mid
26636,62671,0,1,0,4602
26637,62670,0,1,0,4602
26638,62633,0,0,1,4603
26639,62681,0,0,1,4604
26640,62682,0,0,1,4604
26641,62897,0,0,1,4605
26642,62765,0,0,1,4606
26643,60471,0,0,1,4607
26644,62877,0,0,1,4608
26645,62878,0,0,1,4608
26646,62885,0,0,1,4609
26647,62887,0,0,1,4610
26648,62888,0,0,1,4610
26649,62889,0,0,1,4610
26650,63006,0,0,1,4611
26651,62885,0,0,1,4612
26652,62887,0,0,1,4613
26653,62888,0,0,1,4613
26654,62889,0,0,1,4613
26655,62874,0,0,1,4614
26656,63009,0,0,1,4615
26657,63027,0,0,1,4615
26658,63039,0,0,1,4615
26659,63105,0,0,1,4615
26660,63038,0,0,1,4616
26661,63010,0,0,1,4616
26662,62853,0,0,1,4617
26663,62835,0,0,1,4618
26664,63113,0,0,1,4619
26665,63210,0,0,1,4620
26666,63213,0,0,1,4621
26667,62941,0,0,1,4622
26668,62945,0,0,1,4622
26669,62728,0,0,1,4623
26670,62729,0,0,1,4623
26671,62715,0,0,1,4623
26672,62709,0,0,1,4623
26673,62708,0,0,1,4623
26674,62710,0,0,1,4623
26675,62711,0,0,1,4623
26676,62713,0,0,1,4623
26677,62716,0,0,1,4623
26678,62717,0,0,1,4623
26679,62721,0,0,1,4623
26680,62725,0,0,1,4623
26681,62722,0,0,1,4624
26682,62723,0,0,1,4624
26683,62724,0,0,1,4624
26684,62726,0,0,1,4624
26685,62727,0,0,1,4624
26686,62999,0,0,1,4625
26687,63190,0,0,1,4626
26688,63305,0,0,1,4627
26689,63306,0,0,1,4627
26690,62943,0,0,1,4628
26691,62944,0,0,1,4629
26692,62946,0,0,1,4630
26693,62942,0,0,1,4631
26694,62940,0,0,1,4632
26695,62825,0,0,1,4633
26696,63095,0,0,1,4634
26697,63079,0,0,1,4635
26698,63080,0,0,1,4636
26699,63155,0,0,1,4637
26700,62992,0,0,1,4638
26701,63151,0,0,1,4639
26702,63206,0,0,1,4640
26703,63356,0,0,1,4641
26704,63316,0,0,1,4642
26705,63201,0,0,1,4643
26706,63116,0,0,1,4644
26707,63231,0,0,1,4645
26708,63211,0,0,1,4646
26709,63114,0,0,1,4647
26710,63199,0,0,1,4648
26711,63207,0,0,1,4649
26712,63208,0,0,1,4650
26713,63205,0,0,1,4651
26714,63130,0,0,1,4652
26715,63246,0,0,1,4653
26716,63242,0,0,1,4654
26717,63115,0,0,1,4655
26718,63355,0,0,1,4656
26719,63315,0,0,1,4657
26720,63193,0,0,1,4658
26721,63194,0,0,1,4659
26722,63232,0,0,1,4660
26723,63202,0,0,1,4661
26724,63120,0,0,1,4663
26725,62755,0,0,1,4664
26726,62745,0,0,1,4665
26727,62757,0,0,1,4666
26728,62754,0,0,1,4667
26729,62761,0,0,1,4668
26730,63245,0,0,1,4669
26731,63240,0,0,1,4670
26732,63214,0,0,1,4671
26733,63122,0,0,1,4672
26734,63441,0,0,1,4673
26735,63437,0,0,1,4674
26736,63444,0,0,1,4675
26737,63446,0,0,1,4676
26738,63440,0,0,1,4677
26739,63436,0,0,1,4678
26740,62777,0,0,1,4679
26741,62767,0,0,1,4680
26742,62774,0,0,1,4681
26743,62818,0,0,1,4682
26744,63459,0,0,1,4683
26745,63280,0,0,1,4684
26746,63438,0,0,1,4685
26747,63439,0,0,1,4686
26748,63267,0,0,1,4687
26749,63325,0,0,1,4688
26750,63203,0,0,1,4689
26751,63215,0,0,1,4690
26752,63243,0,0,1,4691
26753,63339,0,0,1,4692
26754,63445,0,0,1,4693
26755,63443,0,0,1,4694
26756,63431,0,0,1,4695
26757,63435,0,0,1,4696
26758,63393,0,0,1,4697
26759,63465,0,0,1,4698
26760,63324,0,0,1,4699
26761,63336,0,0,1,4700
26762,63397,0,0,1,4701
26763,63294,0,0,1,4702
26764,62638,0,0,1,4703
26765,62635,0,0,1,4703
26766,62637,0,0,1,4703
26767,63457,0,0,1,4704
26768,63301,0,0,1,4705
26769,63449,0,0,1,4706
26770,63448,0,0,1,4706
26771,63285,0,0,1,4707
26772,63350,0,0,1,4708
26773,63250,0,0,1,4709
26774,63109,0,0,1,4710
26775,63327,0,0,1,4711
26776,63331,0,0,1,4712
26777,63396,0,0,1,4713
26778,63969,0,0,1,4714
26779,63464,0,0,1,4715
26780,63184,0,0,1,4716
26781,63422,0,0,1,4717
26782,63332,0,0,1,4718
26783,63404,0,0,1,4719
26784,63209,0,0,1,4720
26785,63077,0,0,1,4721
26786,63281,0,0,1,4722
26787,63388,0,0,1,4723
26788,62795,0,0,1,4724
26789,63183,0,0,1,4725
26790,62781,0,0,1,4726
26791,63455,0,0,1,4727
26792,63406,0,0,1,4728
26793,63454,0,0,1,4729
26794,63340,0,0,1,4730
26795,63489,0,0,1,4731
26796,63347,0,0,1,4732
26797,63291,0,0,1,4733
26798,63323,0,0,1,4734
26799,63474,0,0,1,4735
26800,62863,0,0,1,4736
26801,63378,0,0,1,4737
26802,63104,0,0,1,4738
26803,63026,0,0,1,4739
26804,63344,0,0,1,4740
26805,63395,0,0,1,4741
26806,63289,0,0,1,4742
26807,63000,0,0,1,4743
26808,63001,0,0,1,4743
26809,63002,0,0,1,4743
26810,63015,0,0,1,4743
26811,63016,0,0,1,4743
26812,63017,0,0,1,4743
26813,63162,0,0,1,4743
26814,63163,0,0,1,4743
26815,63164,0,0,1,4743
26816,63156,0,0,1,4743
26817,63157,0,0,1,4743
26818,63158,0,0,1,4743
26819,62974,0,0,1,4744
26820,63256,0,0,1,4744
26821,63152,0,0,1,4745
26822,62989,0,0,1,4745
26823,63148,0,0,1,4745
26824,63021,0,0,1,4745
26825,63885,0,0,1,4746
26826,64026,0,0,1,4746
26827,63879,0,0,1,4746
26828,63880,0,0,1,4746
26829,63890,0,0,1,4746
26830,63862,0,0,1,4746
26831,63864,0,0,1,4746
26832,63863,0,0,1,4746
26833,62965,0,0,1,4747
26834,62966,0,0,1,4748
26835,62744,0,0,1,4749
26836,63268,0,0,1,4750
26837,63282,0,0,1,4751
26838,63972,0,0,1,4752
26839,63973,0,0,1,4753
26840,63821,0,0,1,4754
26841,64159,0,0,1,4755
26842,63971,0,0,1,4756
26843,63362,0,0,1,4757
26844,63389,0,0,1,4758
26845,63519,0,0,1,4759
26846,63655,0,0,1,4760
26847,63691,0,0,1,4760
26848,63787,0,0,1,4760
26849,63111,0,0,1,4760
26850,63559,0,0,1,4760
26851,63520,0,0,1,4761
26852,63463,0,0,1,4762
26853,63554,0,0,1,4763
26854,63121,0,0,1,4764
26855,63110,0,0,1,4765
26856,63198,0,0,1,4766
26857,64093,0,0,1,4767
26858,63555,0,0,1,4768
26859,62986,0,0,1,4769
26860,62987,0,0,1,4769
26861,62988,0,0,1,4769
26862,64351,0,0,1,4769
26863,64121,0,0,1,4770
26864,64223,0,0,1,4771
26865,64219,0,0,1,4771
26866,63118,0,0,1,4772
26867,63241,0,0,1,4773
26868,63342,0,0,1,4774
26869,63377,0,0,1,4775
26870,63884,0,0,1,4776
26871,64227,0,0,1,4777
26872,63590,0,0,1,4778
26873,63591,0,0,1,4778
26874,62983,0,0,1,4778
26875,62984,0,0,1,4778
26876,62982,0,0,1,4778
26877,64216,0,0,1,4778
26878,64217,0,0,1,4778
26879,63594,0,0,1,4779
26880,63595,0,0,1,4779
26881,63597,0,0,1,4779
26882,62994,0,0,1,4779
26883,62995,0,0,1,4779
26884,62997,0,0,1,4779
26885,64228,0,0,1,4779
26886,64229,0,0,1,4780
26887,63766,0,1,0,4781
26888,64203,0,1,0,4781
26889,64146,0,1,0,4781
26890,63762,0,1,0,4781
26891,64142,0,1,0,4781
26892,64200,0,1,0,4781
26893,63699,0,1,0,4781
26894,63795,0,1,0,4781
26895,63661,0,1,0,4781
26896,63794,0,1,0,4781
26897,63698,0,1,0,4781
26898,63901,0,1,0,4781
26899,64143,0,1,0,4781
26900,63900,0,1,0,4781
26901,64199,0,1,0,4781
26902,63754,0,0,1,4782
26903,63813,0,0,1,4783
26904,63270,0,0,1,4784
26905,63875,0,0,1,4785
26906,63877,0,0,1,4786
26907,64033,0,0,1,4787
26908,64192,0,1,0,4788
26909,63893,0,1,0,4788
26910,64135,0,1,0,4788
26911,63961,0,1,0,4789
26912,63662,0,1,0,4789
26913,64020,0,1,0,4789
26914,63784,0,1,0,4789
26915,63799,0,1,0,4790
26916,63703,0,1,0,4790
26917,63905,0,1,0,4790
26918,63665,0,1,0,4790
26919,64148,0,1,0,4790
26920,64206,0,1,0,4790
26921,63677,0,1,0,4790
26922,63700,0,1,0,4790
26923,63902,0,1,0,4790
26924,63847,0,1,0,4790
26925,63791,0,1,0,4790
26926,63695,0,1,0,4790
26927,63659,0,1,0,4790
26928,63633,0,1,0,4790
26929,62884,0,0,1,4791
26930,64640,1,0,0,4792
26931,64473,1,0,0,4792
26932,64536,1,0,0,4792
26933,64530,1,0,0,4792
26934,64486,1,0,0,4792
26935,64506,1,0,0,4792
26936,64492,1,0,0,4792
26937,64480,1,0,0,4792
26938,64604,1,0,0,4792
26939,64023,0,0,1,4793
26940,64002,0,0,1,4794
26941,64006,0,0,1,4795
26942,64137,0,0,1,4796
26943,64561,1,0,0,4797
26944,64649,1,0,0,4797
26945,64505,1,0,0,4797
26946,64499,1,0,0,4797
26947,64509,1,0,0,4797
26948,64510,1,0,0,4797
26949,64517,1,0,0,4797
26950,64484,1,0,0,4797
26951,64181,0,0,1,4798
26952,64185,0,0,1,4799
26953,64194,0,0,1,4800
26954,64482,1,0,0,4801
26955,63292,0,1,0,4802
26956,63394,0,1,0,4802
26957,63477,0,1,0,4803
26958,63526,0,1,0,4803
26959,63857,0,1,0,4804
26960,63858,0,1,0,4804
26961,63886,0,1,0,4804
26962,63983,0,0,1,4805
26963,63958,0,0,1,4806
26964,63840,0,0,1,4807
26965,63908,0,0,1,4808
26966,63915,0,0,1,4809
26967,63642,0,0,1,4810
26968,63636,0,0,1,4811
26969,63674,0,0,1,4812
26970,63771,0,0,1,4813
26971,63751,0,0,1,4814
26972,63757,0,0,1,4815
26973,63537,0,1,0,4816
26974,63560,0,1,0,4816
26975,63124,0,1,0,4817
26976,63247,0,1,0,4817
26977,64549,0,0,1,4818
26978,64550,0,0,1,4818
26979,63917,0,0,1,4819
26980,64756,0,0,1,4820
26981,64755,0,0,1,4820
26982,64248,0,0,1,4821
26983,64150,0,0,1,4821
26984,64021,0,0,1,4821
26985,63629,0,0,1,4822
26986,63681,0,0,1,4823
26987,64016,0,0,1,4824
26988,64004,0,0,1,4825
26989,63782,0,0,1,4826
26990,63557,0,0,1,4827
26991,63843,0,0,1,4828
26992,63780,0,0,1,4829
26993,63841,0,0,1,4830
26994,63644,0,0,1,4831
26995,63638,0,0,1,4832
26996,63916,0,0,1,4833
26997,64182,0,0,1,4834
26998,63637,0,0,1,4835
26999,64222,0,0,1,4836
27000,64237,0,0,1,4837
27001,62700,1,0,0,4838
27002,62739,1,0,0,4838
27003,62741,1,0,0,4838
27004,62742,1,0,0,4838
27005,62743,1,0,0,4838
27006,62746,1,0,0,4838
27007,62747,1,0,0,4838
27008,62748,1,0,0,4838
27009,62749,1,0,0,4838
27010,62751,1,0,0,4838
27011,62753,1,0,0,4838
27012,62756,1,0,0,4838
27013,62758,1,0,0,4838
27014,62760,1,0,0,4838
27015,62766,1,0,0,4838
27016,62751,0,1,0,4839
27017,62743,0,1,0,4839
27018,62658,0,0,1,4839
27019,62659,0,0,1,4840
27020,62695,0,0,1,4840
27021,62698,0,0,1,4840
27022,62700,0,1,0,4840
27023,62753,0,1,0,4840
27024,62760,0,1,0,4840
27025,62780,0,0,1,4840
27026,63168,0,0,1,4840
27027,63012,0,0,1,4840
27028,62794,0,0,1,4841
27029,62816,0,0,1,4841
27030,63169,0,0,1,4841
27031,63170,0,0,1,4841
27032,63171,0,0,1,4841
27033,63172,0,0,1,4841
27034,63220,0,0,1,4842
27035,63221,0,0,1,4842
27036,63222,0,0,1,4842
27037,64540,0,0,1,4843
27038,64502,0,0,1,4843
27039,64496,0,0,1,4843
27040,64608,0,0,1,4844
27041,64477,0,0,1,4844
27042,64489,0,0,1,4844
27043,64532,0,0,1,4844
27044,64652,0,0,1,4844
27045,64495,0,0,1,4844
27046,64589,0,0,1,4845
27047,64601,0,0,1,4845
27048,64472,0,0,1,4846
27049,64583,0,0,1,4847
27050,64593,0,0,1,4847
27051,64597,0,0,1,4848
27052,63837,0,0,1,4849
27053,64367,0,0,1,4849
27054,63921,0,0,1,4849
27055,64490,0,0,1,4850
27056,64497,0,0,1,4850
27057,64483,0,0,1,4850
27058,64585,0,0,1,4851
27059,64586,0,0,1,4851
27060,64484,0,1,0,4852
27061,64646,0,0,1,4852
27062,64661,0,0,1,4852
27063,64609,0,0,1,4852
27064,64539,0,0,1,4852
27065,64636,0,0,1,4852
27066,64534,0,0,1,4852
27067,64488,0,0,1,4852
27068,64644,0,0,1,4852
27069,64509,0,1,0,4852
27070,64510,0,1,0,4852
27071,64584,0,0,1,4853
27072,64594,0,0,1,4853
27073,64569,0,0,1,4854
27074,64468,0,0,1,4855
27075,64635,0,0,1,4855
27076,64634,0,0,1,4855
27077,64500,0,0,1,4855
27078,64607,0,0,1,4855
27079,64659,0,0,1,4855
27080,64516,0,0,1,4855
27081,64504,0,0,1,4855
27082,64494,0,0,1,4855
27083,64882,0,0,1,4856
27084,64883,0,0,1,4856
27085,64558,0,0,1,4857
27086,64642,0,0,1,4857
27087,64665,0,0,1,4857
27088,64538,0,0,1,4857
27089,64520,0,0,1,4857
27090,64514,0,0,1,4857
27091,64479,0,0,1,4857
27092,64476,0,0,1,4857
27093,64475,0,0,1,4857
27094,64648,0,0,1,4857
27095,64619,0,0,1,4857
27096,64664,0,0,1,4857
27097,64660,0,0,1,4857
27098,57342,1,0,0,4858
27099,57542,1,0,0,4858
27100,64467,1,0,0,4858
27101,64470,1,0,0,4858
27102,64474,1,0,0,4858
27103,64481,1,0,0,4858
27104,64487,1,0,0,4858
27105,64493,1,0,0,4858
27106,64501,1,0,0,4858
27107,64507,1,0,0,4858
27108,64512,1,0,0,4858
27109,64515,1,0,0,4858
27110,64518,1,0,0,4858
27111,64531,1,0,0,4858
27112,64537,1,0,0,4858
27113,64542,1,0,0,4858
27114,64554,1,0,0,4858
27115,64557,1,0,0,4858
27116,64591,0,0,1,4859
27117,64592,0,0,1,4859
27118,64598,0,0,1,4859
27119,64602,0,0,1,4859
27120,64766,0,0,1,4859
27121,64767,0,0,1,4859
27122,64579,1,0,0,4860
27123,64580,1,0,0,4860
27124,64581,1,0,0,4860
27125,64582,1,0,0,4860
27126,64587,1,0,0,4860
27127,64588,1,0,0,4860
27128,64590,1,0,0,4860
27129,64595,1,0,0,4860
27130,64596,1,0,0,4860
27131,64599,1,0,0,4860
27132,64600,1,0,0,4860
27133,64872,1,0,0,4860
27134,64873,1,0,0,4860
27135,64912,1,0,0,4860
27136,64471,1,0,0,4861
27137,64478,1,0,0,4861
27138,64491,1,0,0,4861
27139,64498,1,0,0,4861
27140,64503,1,0,0,4861
27141,64508,1,0,0,4862
27142,64511,1,0,0,4862
27143,64513,1,0,0,4862
27144,64519,1,0,0,4862
27145,64522,1,0,0,4862
27146,64533,1,0,0,4862
27147,64535,1,0,0,4862
27148,64559,1,0,0,4862
27149,64560,1,0,0,4862
27150,64562,1,0,0,4862
27151,64563,1,0,0,4862
27152,64564,1,0,0,4862
27153,64565,1,0,0,4862
27154,64566,1,0,0,4862
27155,64567,1,0,0,4862
27156,64568,1,0,0,4862
27157,64570,1,0,0,4862
27158,64605,1,0,0,4862
27159,64606,1,0,0,4862
27160,64610,1,0,0,4862
27161,64611,1,0,0,4862
27162,64612,1,0,0,4862
27163,64613,1,0,0,4862
27164,64614,1,0,0,4862
27165,64615,1,0,0,4862
27166,64616,1,0,0,4862
27167,64620,1,0,0,4862
27168,64621,1,0,0,4862
27169,64633,1,0,0,4862
27170,64637,1,0,0,4862
27171,64638,1,0,0,4862
27172,64639,1,0,0,4862
27173,64641,1,0,0,4862
27174,64643,1,0,0,4862
27175,64645,1,0,0,4862
27176,64647,1,0,0,4862
27177,64650,1,0,0,4862
27178,64651,1,0,0,4862
27179,64653,1,0,0,4862
27180,64654,1,0,0,4862
27181,64655,1,0,0,4862
27182,64657,1,0,0,4862
27183,64658,1,0,0,4862
27184,64662,1,0,0,4862
27185,64663,1,0,0,4862
27186,64776,1,0,0,4862
27187,62844,0,0,1,4863
27188,64838,1,0,0,4864
27189,64839,1,0,0,4864
27190,64840,1,0,0,4864
27191,64841,1,0,0,4864
27192,64842,1,0,0,4864
27193,64843,1,0,0,4864
27194,64799,0,0,1,4865
27195,64794,0,0,1,4865
27196,64795,0,0,1,4865
27197,64796,0,0,1,4865
27198,64797,0,0,1,4865
27199,64798,0,0,1,4865
27200,57342,0,1,0,4866
27201,57542,0,1,0,4866
27202,64470,0,1,0,4867
27203,64467,0,1,0,4867
27204,64579,0,1,0,4868
27205,64580,0,1,0,4868
27206,64581,0,1,0,4868
27207,64582,0,1,0,4868
27208,64588,0,1,0,4868
27209,63852,0,1,0,4869
27210,63851,0,1,0,4869
27211,63882,0,1,0,4869
27212,63255,0,1,0,4870
27213,62972,0,1,0,4870
27214,62973,0,1,0,4870
27215,64587,0,1,0,4871
27216,64590,0,1,0,4871
27217,64595,0,1,0,4871
27218,64596,0,1,0,4871
27219,64912,0,1,0,4872
27220,64873,0,1,0,4872
27221,64872,0,1,0,4872
27222,63300,0,0,1,4873
27223,62796,0,0,1,4873
27224,62861,0,0,1,4873
27225,64508,0,1,0,4874
27226,64519,0,1,0,4874
27227,64606,0,1,0,4874
27228,64513,0,1,0,4874
27229,64562,0,1,0,4874
27230,64645,0,1,0,4874
27231,64567,0,1,0,4874
27232,64560,0,1,0,4874
27233,64663,0,1,0,4874
27234,64655,0,1,0,4875
27235,64478,0,1,0,4875
27236,64512,0,1,0,4875
27237,64605,0,1,0,4875
27238,64499,0,1,0,4875
27239,64493,0,1,0,4875
27240,64506,0,1,0,4875
27241,64473,0,1,0,4875
27242,64657,0,1,0,4875
27243,64536,0,1,0,4875
27244,64658,0,1,0,4875
27245,64633,0,1,0,4875
27246,64563,0,1,0,4875
27247,64650,0,1,0,4875
27248,64487,0,1,0,4875
27249,64641,0,1,0,4875
27250,64568,0,1,0,4875
27251,64498,0,1,0,4875
27252,64639,0,1,0,4875
27253,64654,0,1,0,4875
27254,64604,0,1,0,4875
27255,64501,0,1,0,4876
27256,64474,0,1,0,4876
27257,64481,0,1,0,4876
27258,64507,0,1,0,4876
27259,64515,0,1,0,4876
27260,64518,0,1,0,4876
27261,64531,0,1,0,4876
27262,64537,0,1,0,4876
27263,64542,0,1,0,4876
27264,64554,0,1,0,4876
27265,64557,0,1,0,4877
27266,63129,0,1,0,4878
27267,63159,0,0,1,4879
27268,63160,0,0,1,4879
27269,63165,0,0,1,4879
27270,62969,0,0,1,4879
27271,63018,0,0,1,4879
27272,64116,0,0,1,4879
27273,63087,0,0,1,4880
27274,63086,0,0,1,4881
27275,63088,0,0,1,4881
27276,62958,0,0,1,4881
27277,62959,0,0,1,4881
27278,64115,0,0,1,4881
27279,64131,0,0,1,4881
27280,64132,0,0,1,4881
27281,64486,0,1,0,4882
27282,64492,0,1,0,4882
27283,64776,0,1,0,4882
27284,64530,0,1,0,4882
27285,64555,0,1,0,4882
27286,64480,0,1,0,4882
27287,64561,0,1,0,4882
27288,64419,0,0,1,4883
27289,64321,0,0,1,4883
27290,64246,0,0,1,4884
27291,63732,0,0,1,4884
27292,63556,0,0,1,4884
27293,64120,0,0,1,4885
27294,63845,0,1,0,4886
27295,63980,0,1,0,4886
27296,63646,0,1,0,4886
27297,63844,0,1,0,4886
27298,63910,0,1,0,4886
27299,63645,0,1,0,4886
27300,63775,0,1,0,4887
27301,63987,0,1,0,4887
27302,63768,0,1,0,4887
27303,63940,0,1,0,4887
27304,63946,0,1,0,4887
27305,63953,0,1,0,4887
27306,64127,0,0,1,4888
27307,64128,0,0,1,4888
27308,64129,0,0,1,4888
27309,63402,0,1,0,4889
27310,63814,0,1,0,4889
27311,63495,0,1,0,4889
27312,63496,0,1,0,4889
27313,64420,0,1,0,4889
27314,64566,0,1,0,4890
27315,64653,0,1,0,4890
27316,64511,0,1,0,4890
27317,63627,0,0,1,4891
27318,63373,0,0,1,4891
27319,63401,0,0,1,4891
27320,62776,0,0,1,4891
27321,62775,0,0,1,4891
27322,63197,0,0,1,4891
27323,62843,0,0,1,4891
27324,63266,0,0,1,4891
27325,63361,0,0,1,4891
27326,62985,1,0,0,4892
27327,62985,0,1,0,4893
27328,63527,0,1,0,4894
27329,63487,0,1,0,4894
27330,63478,0,1,0,4894
27331,63188,0,1,0,4895
27332,63605,0,1,0,4895
27333,63577,0,0,1,4896
27334,63649,0,0,1,4896
27335,63650,0,0,1,4896
27336,63651,0,0,1,4896
27337,63652,0,0,1,4896
27338,63686,0,0,1,4896
27339,63672,0,0,1,4896
27340,64141,0,1,0,4897
27341,64198,0,1,0,4897
27342,64010,0,1,0,4897
27343,63899,0,1,0,4897
27344,63942,0,1,0,4897
27345,63911,0,1,0,4897
27346,63761,0,1,0,4897
27347,63947,0,1,0,4897
27348,63776,0,1,0,4897
27349,63013,0,0,1,4898
27350,63237,0,0,1,4898
27351,63279,0,0,1,4898
27352,63654,0,0,1,4898
27353,63680,0,0,1,4898
27354,63920,0,0,1,4898
27355,64382,0,1,0,4899
27356,63485,0,1,0,4899
27357,63348,0,1,0,4899
27358,64429,0,1,0,4899
27359,63328,0,1,0,4899
27360,63500,0,1,0,4899
27361,63354,0,1,0,4899
27362,64556,0,1,0,4900
27363,65136,0,0,1,4901
27364,65094,0,0,1,4901
27365,64249,0,0,1,4902
27366,64575,0,0,1,4902
27367,65179,1,0,0,4903
27368,65074,1,0,0,4903
27369,65075,1,0,0,4903
27370,65076,1,0,0,4903
27371,65077,1,0,0,4903
27372,65078,1,0,0,4903
27373,65079,1,0,0,4903
27374,65080,1,0,0,4903
27375,65081,1,0,0,4903
27376,65082,1,0,0,4903
27377,65103,1,0,0,4904
27378,65137,1,0,0,4904
27379,65158,1,0,0,4904
27380,65160,1,0,0,4904
27381,65161,1,0,0,4904
27382,64191,0,0,1,4905
27383,63392,0,0,1,4905
27384,64134,0,0,1,4905
27385,64092,0,0,1,4905
27386,63390,0,0,1,4905
27387,63314,0,0,1,4905
27388,63195,0,0,1,4905
27389,63223,0,0,1,4905
27390,63288,0,0,1,4905
27391,65162,1,0,0,4906
27392,65163,1,0,0,4906
27393,65164,1,0,0,4906
27394,65165,1,0,0,4906
27395,65166,1,0,0,4906
27396,65167,1,0,0,4906
27397,65168,1,0,0,4907
27398,65169,1,0,0,4907
27399,65170,1,0,0,4907
27400,65171,1,0,0,4907
27401,65172,1,0,0,4907
27402,65173,1,0,0,4907
27403,65175,1,0,0,4907
27404,65176,1,0,0,4907
27405,65178,1,0,0,4907
27406,62860,0,0,1,4908
27407,63299,0,0,1,4908
27408,63189,0,0,1,4908
27409,63335,0,0,1,4908
27410,63352,0,0,1,4908
27411,63400,0,0,1,4908
27412,63409,0,0,1,4908
27413,63418,0,0,1,4908
27414,63453,0,0,1,4908
27415,65181,1,0,0,4909
27416,65182,1,0,0,4909
27417,65183,1,0,0,4909
27418,65184,1,0,0,4909
27419,65185,1,0,0,4909
27420,65186,1,0,0,4909
27421,65187,1,0,0,4909
27422,65188,1,0,0,4909
27423,65095,0,0,1,4910
27424,64600,0,1,0,4910
27425,64599,0,1,0,4910
27426,63772,0,1,0,4911
27427,63753,0,1,0,4911
27428,63909,0,1,0,4911
27429,63755,0,1,0,4911
27430,63979,0,1,0,4911
27431,63688,0,1,0,4911
27432,63673,0,1,0,4911
27433,63558,0,1,0,4911
27434,65235,1,0,0,4912
27435,65236,1,0,0,4912
27436,65237,1,0,0,4912
27437,65238,1,0,0,4912
27438,65239,1,0,0,4912
27439,65240,1,0,0,4912
27440,65241,1,0,0,4912
27441,65242,1,0,0,4912
27442,65243,1,0,0,4912
27443,65244,1,0,0,4912
27444,65245,1,0,0,4912
27445,65246,1,0,0,4912
27446,65247,1,0,0,4912
27447,65248,1,0,0,4912
27448,65250,1,0,0,4913
27449,65251,1,0,0,4913
27450,65252,1,0,0,4913
27451,65253,1,0,0,4913
27452,65255,1,0,0,4913
27453,65256,1,0,0,4913
27454,65257,1,0,0,4913
27455,65258,1,0,0,4913
27456,65259,1,0,0,4913
27457,65261,1,0,0,4913
27458,65262,1,0,0,4913
27459,65263,1,0,0,4913
27460,65264,1,0,0,4913
27461,65265,1,0,0,4913
27462,65267,1,0,0,4913
27463,65270,1,0,0,4913
27464,65271,1,0,0,4913
27465,65280,1,0,0,4914
27466,65281,1,0,0,4914
27467,65282,1,0,0,4914
27468,65285,1,0,0,4914
27469,65288,1,0,0,4914
27470,65300,1,0,0,4914
27471,65301,1,0,0,4914
27472,65070,0,0,1,4915
27473,64833,0,0,1,4915
27474,64834,0,0,1,4915
27475,64835,0,0,1,4915
27476,63476,0,0,1,4915
27477,63008,0,0,1,4915
27478,63944,0,0,1,4915
27479,63752,0,0,1,4915
27480,63848,0,0,1,4915
27481,65104,0,0,1,4915
27482,62960,0,0,1,4916
27483,62961,0,0,1,4916
27484,63089,0,0,1,4916
27485,63090,0,0,1,4916
27486,64117,0,0,1,4916
27487,62954,0,0,1,4916
27488,64108,0,0,1,4916
27489,63792,0,1,0,4917
27490,64197,0,1,0,4917
27491,64140,0,1,0,4917
27492,63639,0,1,0,4917
27493,64007,0,1,0,4917
27494,63959,0,1,0,4917
27495,63984,0,1,0,4917
27496,63682,0,1,0,4917
27497,63631,0,1,0,4917
27498,63687,0,1,0,4917
27499,63675,0,1,0,4917
27500,63131,0,0,1,4918
27501,63859,0,0,1,4918
27502,63876,0,0,1,4918
27503,63887,0,0,1,4918
27504,63951,0,0,1,4918
27505,65074,0,1,0,4919
27506,63992,0,0,1,4920
27507,63993,0,0,1,4920
27508,63994,0,0,1,4920
27509,63995,0,0,1,4920
27510,64096,0,0,1,4920
27511,65106,0,0,1,4921
27512,63897,0,0,1,4921
27513,65071,0,0,1,4921
27514,65105,0,0,1,4921
27515,63505,0,0,1,4921
27516,65108,0,0,1,4921
27517,64323,0,0,1,4921
27518,64793,0,0,1,4921
27519,64395,0,0,1,4922
27520,65113,0,0,1,4922
27521,65112,0,0,1,4922
27522,65111,0,0,1,4922
27523,65110,0,0,1,4922
27524,63996,0,0,1,4923
27525,64307,0,0,1,4924
27526,64836,0,0,1,4924
27527,65141,0,0,1,4925
27528,65142,0,0,1,4925
27529,65143,0,0,1,4925
27530,65144,0,0,1,4925
27531,64573,0,0,1,4925
27532,64574,0,0,1,4925
27533,63425,0,0,1,4926
27534,63271,0,0,1,4926
27535,64250,0,0,1,4926
27536,64251,0,0,1,4926
27537,62797,0,0,1,4926
27538,62798,0,0,1,4926
27539,62799,0,0,1,4926
27540,62800,0,0,1,4926
27541,62801,0,0,1,4926
27542,62803,0,0,1,4926
27543,64253,0,0,1,4926
27544,63853,0,0,1,4927
27545,63376,0,0,1,4927
27546,63375,0,0,1,4927
27547,65063,0,1,0,4928
27548,63462,0,0,1,4929
27549,63517,0,0,1,4929
27550,64364,0,0,1,4929
27551,65347,1,0,0,4930
27552,65348,1,0,0,4930
27553,65349,1,0,0,4930
27554,65350,1,0,0,4930
27555,65351,1,0,0,4930
27556,65352,1,0,0,4930
27557,65360,1,0,0,4930
27558,65361,1,0,0,4930
27559,65362,1,0,0,4930
27560,65363,1,0,0,4930
27561,65364,1,0,0,4930
27562,65365,1,0,0,4930
27563,65366,1,0,0,4930
27564,65376,1,0,0,4931
27565,65375,1,0,0,4931
27566,65374,1,0,0,4931
