id,system,query_text,normalized_query,execution_time,request_path,timestamp,parameters,result_count,error_message,user_id
304,django,"SELECT ""tblPM_MaterialCreditNote_Master"".""Id"", ""tblPM_MaterialCreditNote_Master"".""SysDate"", ""tblPM_MaterialCreditNote_Master"".""SysTime"", ""tblPM_MaterialCreditNote_Master"".""CompId"", ""tblPM_MaterialCreditNote_Master"".""FinYearId"", ""tblPM_MaterialCreditNote_Master"".""SessionId"", ""tblPM_MaterialCreditNote_Master"".""MCNNo"", ""tblPM_MaterialCreditNote_Master"".""WONo"" FROM ""tblPM_MaterialCreditNote_Master"" WHERE (""tblPM_MaterialCreditNote_Master"".""CompId"" = 1 AND ""tblPM_MaterialCreditNote_Master"".""WONo"" = 'N0248') ORDER BY ""tblPM_MaterialCreditNote_Master"".""Id"" DESC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.605108,{},,,1
305,django,"SELECT ""SD_Cust_master"".""SalesId"", ""SD_Cust_master"".""SysDate"", ""SD_Cust_master"".""SysTime"", ""SD_Cust_master"".""SessionId"", ""SD_Cust_master"".""CompId"", ""SD_Cust_master"".""FinYearId"", ""SD_Cust_master"".""EnqId"", ""SD_Cust_master"".""CustomerId"", ""SD_Cust_master"".""CustomerName"", ""SD_Cust_master"".""RegdAddress"", ""SD_Cust_master"".""RegdCountry"", ""SD_Cust_master"".""RegdState"", ""SD_Cust_master"".""RegdPinNo"", ""SD_Cust_master"".""RegdContactNo"", ""SD_Cust_master"".""RegdFaxNo"", ""SD_Cust_master"".""WorkAddress"", ""SD_Cust_master"".""WorkCountry"", ""SD_Cust_master"".""WorkState"", ""SD_Cust_master"".""WorkPinNo"", ""SD_Cust_master"".""WorkContactNo"", ""SD_Cust_master"".""WorkFaxNo"", ""SD_Cust_master"".""MaterialDelAddress"", ""SD_Cust_master"".""MaterialDelCountry"", ""SD_Cust_master"".""MaterialDelState"", ""SD_Cust_master"".""MaterialDelPinNo"", ""SD_Cust_master"".""MaterialDelContactNo"", ""SD_Cust_master"".""MaterialDelFaxNo"", ""SD_Cust_master"".""ContactPerson"", ""SD_Cust_master"".""JuridictionCode"", ""SD_Cust_master"".""Commissionurate"", ""SD_Cust_master"".""TinVatNo"", ""SD_Cust_master"".""Email"", ""SD_Cust_master"".""EccNo"", ""SD_Cust_master"".""Divn"", ""SD_Cust_master"".""TinCstNo"", ""SD_Cust_master"".""ContactNo"", ""SD_Cust_master"".""Range"", ""SD_Cust_master"".""PanNo"", ""SD_Cust_master"".""TDSCode"", ""SD_Cust_master"".""Remark"", ""SD_Cust_master"".""MaterialDelCity"", ""SD_Cust_master"".""RegdCity"", ""SD_Cust_master"".""WorkCity"" FROM ""SD_Cust_master"" WHERE (""SD_Cust_master"".""CompId"" = 1 AND ""SD_Cust_master"".""CustomerId"" = 'F009') ORDER BY ""SD_Cust_master"".""SalesId"" ASC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.615561,{},,,1
306,django,"SELECT ""tblPM_MaterialCreditNote_Master"".""Id"", ""tblPM_MaterialCreditNote_Master"".""SysDate"", ""tblPM_MaterialCreditNote_Master"".""SysTime"", ""tblPM_MaterialCreditNote_Master"".""CompId"", ""tblPM_MaterialCreditNote_Master"".""FinYearId"", ""tblPM_MaterialCreditNote_Master"".""SessionId"", ""tblPM_MaterialCreditNote_Master"".""MCNNo"", ""tblPM_MaterialCreditNote_Master"".""WONo"" FROM ""tblPM_MaterialCreditNote_Master"" WHERE (""tblPM_MaterialCreditNote_Master"".""CompId"" = 1 AND ""tblPM_MaterialCreditNote_Master"".""WONo"" = 'N0249') ORDER BY ""tblPM_MaterialCreditNote_Master"".""Id"" DESC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.624531,{},,,1
307,django,"SELECT ""SD_Cust_master"".""SalesId"", ""SD_Cust_master"".""SysDate"", ""SD_Cust_master"".""SysTime"", ""SD_Cust_master"".""SessionId"", ""SD_Cust_master"".""CompId"", ""SD_Cust_master"".""FinYearId"", ""SD_Cust_master"".""EnqId"", ""SD_Cust_master"".""CustomerId"", ""SD_Cust_master"".""CustomerName"", ""SD_Cust_master"".""RegdAddress"", ""SD_Cust_master"".""RegdCountry"", ""SD_Cust_master"".""RegdState"", ""SD_Cust_master"".""RegdPinNo"", ""SD_Cust_master"".""RegdContactNo"", ""SD_Cust_master"".""RegdFaxNo"", ""SD_Cust_master"".""WorkAddress"", ""SD_Cust_master"".""WorkCountry"", ""SD_Cust_master"".""WorkState"", ""SD_Cust_master"".""WorkPinNo"", ""SD_Cust_master"".""WorkContactNo"", ""SD_Cust_master"".""WorkFaxNo"", ""SD_Cust_master"".""MaterialDelAddress"", ""SD_Cust_master"".""MaterialDelCountry"", ""SD_Cust_master"".""MaterialDelState"", ""SD_Cust_master"".""MaterialDelPinNo"", ""SD_Cust_master"".""MaterialDelContactNo"", ""SD_Cust_master"".""MaterialDelFaxNo"", ""SD_Cust_master"".""ContactPerson"", ""SD_Cust_master"".""JuridictionCode"", ""SD_Cust_master"".""Commissionurate"", ""SD_Cust_master"".""TinVatNo"", ""SD_Cust_master"".""Email"", ""SD_Cust_master"".""EccNo"", ""SD_Cust_master"".""Divn"", ""SD_Cust_master"".""TinCstNo"", ""SD_Cust_master"".""ContactNo"", ""SD_Cust_master"".""Range"", ""SD_Cust_master"".""PanNo"", ""SD_Cust_master"".""TDSCode"", ""SD_Cust_master"".""Remark"", ""SD_Cust_master"".""MaterialDelCity"", ""SD_Cust_master"".""RegdCity"", ""SD_Cust_master"".""WorkCity"" FROM ""SD_Cust_master"" WHERE (""SD_Cust_master"".""CompId"" = 1 AND ""SD_Cust_master"".""CustomerId"" = 'F009') ORDER BY ""SD_Cust_master"".""SalesId"" ASC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.632919,{},,,1
308,django,"SELECT ""tblPM_MaterialCreditNote_Master"".""Id"", ""tblPM_MaterialCreditNote_Master"".""SysDate"", ""tblPM_MaterialCreditNote_Master"".""SysTime"", ""tblPM_MaterialCreditNote_Master"".""CompId"", ""tblPM_MaterialCreditNote_Master"".""FinYearId"", ""tblPM_MaterialCreditNote_Master"".""SessionId"", ""tblPM_MaterialCreditNote_Master"".""MCNNo"", ""tblPM_MaterialCreditNote_Master"".""WONo"" FROM ""tblPM_MaterialCreditNote_Master"" WHERE (""tblPM_MaterialCreditNote_Master"".""CompId"" = 1 AND ""tblPM_MaterialCreditNote_Master"".""WONo"" = 'N0250') ORDER BY ""tblPM_MaterialCreditNote_Master"".""Id"" DESC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.642165,{},,,1
309,django,"SELECT ""SD_Cust_master"".""SalesId"", ""SD_Cust_master"".""SysDate"", ""SD_Cust_master"".""SysTime"", ""SD_Cust_master"".""SessionId"", ""SD_Cust_master"".""CompId"", ""SD_Cust_master"".""FinYearId"", ""SD_Cust_master"".""EnqId"", ""SD_Cust_master"".""CustomerId"", ""SD_Cust_master"".""CustomerName"", ""SD_Cust_master"".""RegdAddress"", ""SD_Cust_master"".""RegdCountry"", ""SD_Cust_master"".""RegdState"", ""SD_Cust_master"".""RegdPinNo"", ""SD_Cust_master"".""RegdContactNo"", ""SD_Cust_master"".""RegdFaxNo"", ""SD_Cust_master"".""WorkAddress"", ""SD_Cust_master"".""WorkCountry"", ""SD_Cust_master"".""WorkState"", ""SD_Cust_master"".""WorkPinNo"", ""SD_Cust_master"".""WorkContactNo"", ""SD_Cust_master"".""WorkFaxNo"", ""SD_Cust_master"".""MaterialDelAddress"", ""SD_Cust_master"".""MaterialDelCountry"", ""SD_Cust_master"".""MaterialDelState"", ""SD_Cust_master"".""MaterialDelPinNo"", ""SD_Cust_master"".""MaterialDelContactNo"", ""SD_Cust_master"".""MaterialDelFaxNo"", ""SD_Cust_master"".""ContactPerson"", ""SD_Cust_master"".""JuridictionCode"", ""SD_Cust_master"".""Commissionurate"", ""SD_Cust_master"".""TinVatNo"", ""SD_Cust_master"".""Email"", ""SD_Cust_master"".""EccNo"", ""SD_Cust_master"".""Divn"", ""SD_Cust_master"".""TinCstNo"", ""SD_Cust_master"".""ContactNo"", ""SD_Cust_master"".""Range"", ""SD_Cust_master"".""PanNo"", ""SD_Cust_master"".""TDSCode"", ""SD_Cust_master"".""Remark"", ""SD_Cust_master"".""MaterialDelCity"", ""SD_Cust_master"".""RegdCity"", ""SD_Cust_master"".""WorkCity"" FROM ""SD_Cust_master"" WHERE (""SD_Cust_master"".""CompId"" = 1 AND ""SD_Cust_master"".""CustomerId"" = 'F009') ORDER BY ""SD_Cust_master"".""SalesId"" ASC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.652805,{},,,1
310,django,"SELECT ""tblPM_MaterialCreditNote_Master"".""Id"", ""tblPM_MaterialCreditNote_Master"".""SysDate"", ""tblPM_MaterialCreditNote_Master"".""SysTime"", ""tblPM_MaterialCreditNote_Master"".""CompId"", ""tblPM_MaterialCreditNote_Master"".""FinYearId"", ""tblPM_MaterialCreditNote_Master"".""SessionId"", ""tblPM_MaterialCreditNote_Master"".""MCNNo"", ""tblPM_MaterialCreditNote_Master"".""WONo"" FROM ""tblPM_MaterialCreditNote_Master"" WHERE (""tblPM_MaterialCreditNote_Master"".""CompId"" = 1 AND ""tblPM_MaterialCreditNote_Master"".""WONo"" = 'N0251') ORDER BY ""tblPM_MaterialCreditNote_Master"".""Id"" DESC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.660827,{},,,1
311,django,"SELECT ""SD_Cust_master"".""SalesId"", ""SD_Cust_master"".""SysDate"", ""SD_Cust_master"".""SysTime"", ""SD_Cust_master"".""SessionId"", ""SD_Cust_master"".""CompId"", ""SD_Cust_master"".""FinYearId"", ""SD_Cust_master"".""EnqId"", ""SD_Cust_master"".""CustomerId"", ""SD_Cust_master"".""CustomerName"", ""SD_Cust_master"".""RegdAddress"", ""SD_Cust_master"".""RegdCountry"", ""SD_Cust_master"".""RegdState"", ""SD_Cust_master"".""RegdPinNo"", ""SD_Cust_master"".""RegdContactNo"", ""SD_Cust_master"".""RegdFaxNo"", ""SD_Cust_master"".""WorkAddress"", ""SD_Cust_master"".""WorkCountry"", ""SD_Cust_master"".""WorkState"", ""SD_Cust_master"".""WorkPinNo"", ""SD_Cust_master"".""WorkContactNo"", ""SD_Cust_master"".""WorkFaxNo"", ""SD_Cust_master"".""MaterialDelAddress"", ""SD_Cust_master"".""MaterialDelCountry"", ""SD_Cust_master"".""MaterialDelState"", ""SD_Cust_master"".""MaterialDelPinNo"", ""SD_Cust_master"".""MaterialDelContactNo"", ""SD_Cust_master"".""MaterialDelFaxNo"", ""SD_Cust_master"".""ContactPerson"", ""SD_Cust_master"".""JuridictionCode"", ""SD_Cust_master"".""Commissionurate"", ""SD_Cust_master"".""TinVatNo"", ""SD_Cust_master"".""Email"", ""SD_Cust_master"".""EccNo"", ""SD_Cust_master"".""Divn"", ""SD_Cust_master"".""TinCstNo"", ""SD_Cust_master"".""ContactNo"", ""SD_Cust_master"".""Range"", ""SD_Cust_master"".""PanNo"", ""SD_Cust_master"".""TDSCode"", ""SD_Cust_master"".""Remark"", ""SD_Cust_master"".""MaterialDelCity"", ""SD_Cust_master"".""RegdCity"", ""SD_Cust_master"".""WorkCity"" FROM ""SD_Cust_master"" WHERE (""SD_Cust_master"".""CompId"" = 1 AND ""SD_Cust_master"".""CustomerId"" = 'F009') ORDER BY ""SD_Cust_master"".""SalesId"" ASC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.667909,{},,,1
312,django,"SELECT ""tblPM_MaterialCreditNote_Master"".""Id"", ""tblPM_MaterialCreditNote_Master"".""SysDate"", ""tblPM_MaterialCreditNote_Master"".""SysTime"", ""tblPM_MaterialCreditNote_Master"".""CompId"", ""tblPM_MaterialCreditNote_Master"".""FinYearId"", ""tblPM_MaterialCreditNote_Master"".""SessionId"", ""tblPM_MaterialCreditNote_Master"".""MCNNo"", ""tblPM_MaterialCreditNote_Master"".""WONo"" FROM ""tblPM_MaterialCreditNote_Master"" WHERE (""tblPM_MaterialCreditNote_Master"".""CompId"" = 1 AND ""tblPM_MaterialCreditNote_Master"".""WONo"" = 'N0252') ORDER BY ""tblPM_MaterialCreditNote_Master"".""Id"" DESC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.675568,{},,,1
313,django,"SELECT ""SD_Cust_master"".""SalesId"", ""SD_Cust_master"".""SysDate"", ""SD_Cust_master"".""SysTime"", ""SD_Cust_master"".""SessionId"", ""SD_Cust_master"".""CompId"", ""SD_Cust_master"".""FinYearId"", ""SD_Cust_master"".""EnqId"", ""SD_Cust_master"".""CustomerId"", ""SD_Cust_master"".""CustomerName"", ""SD_Cust_master"".""RegdAddress"", ""SD_Cust_master"".""RegdCountry"", ""SD_Cust_master"".""RegdState"", ""SD_Cust_master"".""RegdPinNo"", ""SD_Cust_master"".""RegdContactNo"", ""SD_Cust_master"".""RegdFaxNo"", ""SD_Cust_master"".""WorkAddress"", ""SD_Cust_master"".""WorkCountry"", ""SD_Cust_master"".""WorkState"", ""SD_Cust_master"".""WorkPinNo"", ""SD_Cust_master"".""WorkContactNo"", ""SD_Cust_master"".""WorkFaxNo"", ""SD_Cust_master"".""MaterialDelAddress"", ""SD_Cust_master"".""MaterialDelCountry"", ""SD_Cust_master"".""MaterialDelState"", ""SD_Cust_master"".""MaterialDelPinNo"", ""SD_Cust_master"".""MaterialDelContactNo"", ""SD_Cust_master"".""MaterialDelFaxNo"", ""SD_Cust_master"".""ContactPerson"", ""SD_Cust_master"".""JuridictionCode"", ""SD_Cust_master"".""Commissionurate"", ""SD_Cust_master"".""TinVatNo"", ""SD_Cust_master"".""Email"", ""SD_Cust_master"".""EccNo"", ""SD_Cust_master"".""Divn"", ""SD_Cust_master"".""TinCstNo"", ""SD_Cust_master"".""ContactNo"", ""SD_Cust_master"".""Range"", ""SD_Cust_master"".""PanNo"", ""SD_Cust_master"".""TDSCode"", ""SD_Cust_master"".""Remark"", ""SD_Cust_master"".""MaterialDelCity"", ""SD_Cust_master"".""RegdCity"", ""SD_Cust_master"".""WorkCity"" FROM ""SD_Cust_master"" WHERE (""SD_Cust_master"".""CompId"" = 1 AND ""SD_Cust_master"".""CustomerId"" = 'S019') ORDER BY ""SD_Cust_master"".""SalesId"" ASC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.681574,{},,,1
314,django,"SELECT ""tblPM_MaterialCreditNote_Master"".""Id"", ""tblPM_MaterialCreditNote_Master"".""SysDate"", ""tblPM_MaterialCreditNote_Master"".""SysTime"", ""tblPM_MaterialCreditNote_Master"".""CompId"", ""tblPM_MaterialCreditNote_Master"".""FinYearId"", ""tblPM_MaterialCreditNote_Master"".""SessionId"", ""tblPM_MaterialCreditNote_Master"".""MCNNo"", ""tblPM_MaterialCreditNote_Master"".""WONo"" FROM ""tblPM_MaterialCreditNote_Master"" WHERE (""tblPM_MaterialCreditNote_Master"".""CompId"" = 1 AND ""tblPM_MaterialCreditNote_Master"".""WONo"" = 'N0253') ORDER BY ""tblPM_MaterialCreditNote_Master"".""Id"" DESC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.688242,{},,,1
315,django,"SELECT ""SD_Cust_master"".""SalesId"", ""SD_Cust_master"".""SysDate"", ""SD_Cust_master"".""SysTime"", ""SD_Cust_master"".""SessionId"", ""SD_Cust_master"".""CompId"", ""SD_Cust_master"".""FinYearId"", ""SD_Cust_master"".""EnqId"", ""SD_Cust_master"".""CustomerId"", ""SD_Cust_master"".""CustomerName"", ""SD_Cust_master"".""RegdAddress"", ""SD_Cust_master"".""RegdCountry"", ""SD_Cust_master"".""RegdState"", ""SD_Cust_master"".""RegdPinNo"", ""SD_Cust_master"".""RegdContactNo"", ""SD_Cust_master"".""RegdFaxNo"", ""SD_Cust_master"".""WorkAddress"", ""SD_Cust_master"".""WorkCountry"", ""SD_Cust_master"".""WorkState"", ""SD_Cust_master"".""WorkPinNo"", ""SD_Cust_master"".""WorkContactNo"", ""SD_Cust_master"".""WorkFaxNo"", ""SD_Cust_master"".""MaterialDelAddress"", ""SD_Cust_master"".""MaterialDelCountry"", ""SD_Cust_master"".""MaterialDelState"", ""SD_Cust_master"".""MaterialDelPinNo"", ""SD_Cust_master"".""MaterialDelContactNo"", ""SD_Cust_master"".""MaterialDelFaxNo"", ""SD_Cust_master"".""ContactPerson"", ""SD_Cust_master"".""JuridictionCode"", ""SD_Cust_master"".""Commissionurate"", ""SD_Cust_master"".""TinVatNo"", ""SD_Cust_master"".""Email"", ""SD_Cust_master"".""EccNo"", ""SD_Cust_master"".""Divn"", ""SD_Cust_master"".""TinCstNo"", ""SD_Cust_master"".""ContactNo"", ""SD_Cust_master"".""Range"", ""SD_Cust_master"".""PanNo"", ""SD_Cust_master"".""TDSCode"", ""SD_Cust_master"".""Remark"", ""SD_Cust_master"".""MaterialDelCity"", ""SD_Cust_master"".""RegdCity"", ""SD_Cust_master"".""WorkCity"" FROM ""SD_Cust_master"" WHERE (""SD_Cust_master"".""CompId"" = 1 AND ""SD_Cust_master"".""CustomerId"" = 'S019') ORDER BY ""SD_Cust_master"".""SalesId"" ASC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.694134,{},,,1
316,django,"SELECT ""tblPM_MaterialCreditNote_Master"".""Id"", ""tblPM_MaterialCreditNote_Master"".""SysDate"", ""tblPM_MaterialCreditNote_Master"".""SysTime"", ""tblPM_MaterialCreditNote_Master"".""CompId"", ""tblPM_MaterialCreditNote_Master"".""FinYearId"", ""tblPM_MaterialCreditNote_Master"".""SessionId"", ""tblPM_MaterialCreditNote_Master"".""MCNNo"", ""tblPM_MaterialCreditNote_Master"".""WONo"" FROM ""tblPM_MaterialCreditNote_Master"" WHERE (""tblPM_MaterialCreditNote_Master"".""CompId"" = 1 AND ""tblPM_MaterialCreditNote_Master"".""WONo"" = 'N0254') ORDER BY ""tblPM_MaterialCreditNote_Master"".""Id"" DESC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.700068,{},,,1
317,django,"SELECT ""SD_Cust_master"".""SalesId"", ""SD_Cust_master"".""SysDate"", ""SD_Cust_master"".""SysTime"", ""SD_Cust_master"".""SessionId"", ""SD_Cust_master"".""CompId"", ""SD_Cust_master"".""FinYearId"", ""SD_Cust_master"".""EnqId"", ""SD_Cust_master"".""CustomerId"", ""SD_Cust_master"".""CustomerName"", ""SD_Cust_master"".""RegdAddress"", ""SD_Cust_master"".""RegdCountry"", ""SD_Cust_master"".""RegdState"", ""SD_Cust_master"".""RegdPinNo"", ""SD_Cust_master"".""RegdContactNo"", ""SD_Cust_master"".""RegdFaxNo"", ""SD_Cust_master"".""WorkAddress"", ""SD_Cust_master"".""WorkCountry"", ""SD_Cust_master"".""WorkState"", ""SD_Cust_master"".""WorkPinNo"", ""SD_Cust_master"".""WorkContactNo"", ""SD_Cust_master"".""WorkFaxNo"", ""SD_Cust_master"".""MaterialDelAddress"", ""SD_Cust_master"".""MaterialDelCountry"", ""SD_Cust_master"".""MaterialDelState"", ""SD_Cust_master"".""MaterialDelPinNo"", ""SD_Cust_master"".""MaterialDelContactNo"", ""SD_Cust_master"".""MaterialDelFaxNo"", ""SD_Cust_master"".""ContactPerson"", ""SD_Cust_master"".""JuridictionCode"", ""SD_Cust_master"".""Commissionurate"", ""SD_Cust_master"".""TinVatNo"", ""SD_Cust_master"".""Email"", ""SD_Cust_master"".""EccNo"", ""SD_Cust_master"".""Divn"", ""SD_Cust_master"".""TinCstNo"", ""SD_Cust_master"".""ContactNo"", ""SD_Cust_master"".""Range"", ""SD_Cust_master"".""PanNo"", ""SD_Cust_master"".""TDSCode"", ""SD_Cust_master"".""Remark"", ""SD_Cust_master"".""MaterialDelCity"", ""SD_Cust_master"".""RegdCity"", ""SD_Cust_master"".""WorkCity"" FROM ""SD_Cust_master"" WHERE (""SD_Cust_master"".""CompId"" = 1 AND ""SD_Cust_master"".""CustomerId"" = 'S019') ORDER BY ""SD_Cust_master"".""SalesId"" ASC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.707851,{},,,1
318,django,"SELECT ""tblPM_MaterialCreditNote_Master"".""Id"", ""tblPM_MaterialCreditNote_Master"".""SysDate"", ""tblPM_MaterialCreditNote_Master"".""SysTime"", ""tblPM_MaterialCreditNote_Master"".""CompId"", ""tblPM_MaterialCreditNote_Master"".""FinYearId"", ""tblPM_MaterialCreditNote_Master"".""SessionId"", ""tblPM_MaterialCreditNote_Master"".""MCNNo"", ""tblPM_MaterialCreditNote_Master"".""WONo"" FROM ""tblPM_MaterialCreditNote_Master"" WHERE (""tblPM_MaterialCreditNote_Master"".""CompId"" = 1 AND ""tblPM_MaterialCreditNote_Master"".""WONo"" = 'N0255') ORDER BY ""tblPM_MaterialCreditNote_Master"".""Id"" DESC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.717569,{},,,1
319,django,"SELECT ""SD_Cust_master"".""SalesId"", ""SD_Cust_master"".""SysDate"", ""SD_Cust_master"".""SysTime"", ""SD_Cust_master"".""SessionId"", ""SD_Cust_master"".""CompId"", ""SD_Cust_master"".""FinYearId"", ""SD_Cust_master"".""EnqId"", ""SD_Cust_master"".""CustomerId"", ""SD_Cust_master"".""CustomerName"", ""SD_Cust_master"".""RegdAddress"", ""SD_Cust_master"".""RegdCountry"", ""SD_Cust_master"".""RegdState"", ""SD_Cust_master"".""RegdPinNo"", ""SD_Cust_master"".""RegdContactNo"", ""SD_Cust_master"".""RegdFaxNo"", ""SD_Cust_master"".""WorkAddress"", ""SD_Cust_master"".""WorkCountry"", ""SD_Cust_master"".""WorkState"", ""SD_Cust_master"".""WorkPinNo"", ""SD_Cust_master"".""WorkContactNo"", ""SD_Cust_master"".""WorkFaxNo"", ""SD_Cust_master"".""MaterialDelAddress"", ""SD_Cust_master"".""MaterialDelCountry"", ""SD_Cust_master"".""MaterialDelState"", ""SD_Cust_master"".""MaterialDelPinNo"", ""SD_Cust_master"".""MaterialDelContactNo"", ""SD_Cust_master"".""MaterialDelFaxNo"", ""SD_Cust_master"".""ContactPerson"", ""SD_Cust_master"".""JuridictionCode"", ""SD_Cust_master"".""Commissionurate"", ""SD_Cust_master"".""TinVatNo"", ""SD_Cust_master"".""Email"", ""SD_Cust_master"".""EccNo"", ""SD_Cust_master"".""Divn"", ""SD_Cust_master"".""TinCstNo"", ""SD_Cust_master"".""ContactNo"", ""SD_Cust_master"".""Range"", ""SD_Cust_master"".""PanNo"", ""SD_Cust_master"".""TDSCode"", ""SD_Cust_master"".""Remark"", ""SD_Cust_master"".""MaterialDelCity"", ""SD_Cust_master"".""RegdCity"", ""SD_Cust_master"".""WorkCity"" FROM ""SD_Cust_master"" WHERE (""SD_Cust_master"".""CompId"" = 1 AND ""SD_Cust_master"".""CustomerId"" = 'S019') ORDER BY ""SD_Cust_master"".""SalesId"" ASC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.725696,{},,,1
320,django,"SELECT ""tblPM_MaterialCreditNote_Master"".""Id"", ""tblPM_MaterialCreditNote_Master"".""SysDate"", ""tblPM_MaterialCreditNote_Master"".""SysTime"", ""tblPM_MaterialCreditNote_Master"".""CompId"", ""tblPM_MaterialCreditNote_Master"".""FinYearId"", ""tblPM_MaterialCreditNote_Master"".""SessionId"", ""tblPM_MaterialCreditNote_Master"".""MCNNo"", ""tblPM_MaterialCreditNote_Master"".""WONo"" FROM ""tblPM_MaterialCreditNote_Master"" WHERE (""tblPM_MaterialCreditNote_Master"".""CompId"" = 1 AND ""tblPM_MaterialCreditNote_Master"".""WONo"" = 'N0256') ORDER BY ""tblPM_MaterialCreditNote_Master"".""Id"" DESC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.732632,{},,,1
321,django,"SELECT ""SD_Cust_master"".""SalesId"", ""SD_Cust_master"".""SysDate"", ""SD_Cust_master"".""SysTime"", ""SD_Cust_master"".""SessionId"", ""SD_Cust_master"".""CompId"", ""SD_Cust_master"".""FinYearId"", ""SD_Cust_master"".""EnqId"", ""SD_Cust_master"".""CustomerId"", ""SD_Cust_master"".""CustomerName"", ""SD_Cust_master"".""RegdAddress"", ""SD_Cust_master"".""RegdCountry"", ""SD_Cust_master"".""RegdState"", ""SD_Cust_master"".""RegdPinNo"", ""SD_Cust_master"".""RegdContactNo"", ""SD_Cust_master"".""RegdFaxNo"", ""SD_Cust_master"".""WorkAddress"", ""SD_Cust_master"".""WorkCountry"", ""SD_Cust_master"".""WorkState"", ""SD_Cust_master"".""WorkPinNo"", ""SD_Cust_master"".""WorkContactNo"", ""SD_Cust_master"".""WorkFaxNo"", ""SD_Cust_master"".""MaterialDelAddress"", ""SD_Cust_master"".""MaterialDelCountry"", ""SD_Cust_master"".""MaterialDelState"", ""SD_Cust_master"".""MaterialDelPinNo"", ""SD_Cust_master"".""MaterialDelContactNo"", ""SD_Cust_master"".""MaterialDelFaxNo"", ""SD_Cust_master"".""ContactPerson"", ""SD_Cust_master"".""JuridictionCode"", ""SD_Cust_master"".""Commissionurate"", ""SD_Cust_master"".""TinVatNo"", ""SD_Cust_master"".""Email"", ""SD_Cust_master"".""EccNo"", ""SD_Cust_master"".""Divn"", ""SD_Cust_master"".""TinCstNo"", ""SD_Cust_master"".""ContactNo"", ""SD_Cust_master"".""Range"", ""SD_Cust_master"".""PanNo"", ""SD_Cust_master"".""TDSCode"", ""SD_Cust_master"".""Remark"", ""SD_Cust_master"".""MaterialDelCity"", ""SD_Cust_master"".""RegdCity"", ""SD_Cust_master"".""WorkCity"" FROM ""SD_Cust_master"" WHERE (""SD_Cust_master"".""CompId"" = 1 AND ""SD_Cust_master"".""CustomerId"" = 'S019') ORDER BY ""SD_Cust_master"".""SalesId"" ASC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.739572,{},,,1
322,django,"SELECT ""tblPM_MaterialCreditNote_Master"".""Id"", ""tblPM_MaterialCreditNote_Master"".""SysDate"", ""tblPM_MaterialCreditNote_Master"".""SysTime"", ""tblPM_MaterialCreditNote_Master"".""CompId"", ""tblPM_MaterialCreditNote_Master"".""FinYearId"", ""tblPM_MaterialCreditNote_Master"".""SessionId"", ""tblPM_MaterialCreditNote_Master"".""MCNNo"", ""tblPM_MaterialCreditNote_Master"".""WONo"" FROM ""tblPM_MaterialCreditNote_Master"" WHERE (""tblPM_MaterialCreditNote_Master"".""CompId"" = 1 AND ""tblPM_MaterialCreditNote_Master"".""WONo"" = 'N0257') ORDER BY ""tblPM_MaterialCreditNote_Master"".""Id"" DESC LIMIT 1",,0,/projects/mcn/,2025-11-05 21:18:14.747753,{},,,1
