Id,SPRNo,Qty,Rate,Discount,SupplierId,AHId,WONo,DeptId,DelDate,Remarks,ItemId,MId
13357,0001,1.0,2500.0,0.0,P065,2,,11,2018-04-12,,60017,4097
13358,0002,10.0,170.0,15.0,B011,28,N0179,0,2018-04-14,,58439,4098
13359,0002,20.0,150.0,0.0,R002,28,N0179,0,2018-04-10,,8446,4098
13360,0002,5.0,0.08,0.0,S155,28,N0179,0,2018-04-07,,7214,4098
13361,0002,699.0,0.2,0.0,S155,28,N0179,0,2018-04-07,,7216,4098
13362,0002,130.0,0.25,0.0,S155,28,N0179,0,2018-04-07,,7217,4098
13363,0002,180.0,0.08,0.0,S155,28,N0179,0,2018-04-07,,7218,4098
13364,0002,149.0,0.15,0.0,S155,28,N0179,0,2018-04-07,,7259,4098
13365,0002,799.0,0.14,0.0,S155,28,N0179,0,2018-04-07,,7263,4098
13366,0002,216.0,0.25,0.0,S155,28,N0179,0,2018-04-07,,7268,4098
13367,0002,180.0,0.15,0.0,S155,28,N0179,0,2018-04-07,,7269,4098
13368,0002,6.0,0.1,0.0,S155,28,N0179,0,2018-04-07,,6318,4098
13369,0002,21.0,0.3,0.0,S155,28,N0179,0,2018-04-07,,55542,4098
13370,0002,80.0,4.0,0.0,S155,28,N0179,0,2018-04-07,,6992,4098
13371,0002,20.0,13.5,10.0,S155,28,N0179,0,2018-04-07,,7007,4098
13372,0002,346.0,0.5,0.0,S155,28,N0179,0,2018-04-07,,7020,4098
13373,0002,85.0,1.5,0.0,S155,28,N0179,0,2018-04-07,,7021,4098
13374,0002,10.0,11.35,0.0,S155,28,N0179,0,2018-04-07,,7023,4098
13375,0002,460.0,0.1,0.0,S155,28,N0179,0,2018-04-07,,7043,4098
13376,0003,100.0,0.45,0.0,S155,28,N0179,0,2018-04-07,,5523,4099
13377,0003,20.0,1.0,0.0,S155,28,N0179,0,2018-04-07,,5555,4099
13378,0003,56.0,2.0,0.0,S155,28,N0179,0,2018-04-07,,5598,4099
13379,0003,65.0,2.5,0.0,S155,28,N0179,0,2018-04-07,,5600,4099
13380,0003,46.0,0.5,0.0,S155,28,N0179,0,2018-04-07,,5647,4099
13381,0003,359.0,7.0,35.0,S155,28,N0179,0,2018-04-07,,5721,4099
13382,0003,50.0,0.3,0.0,S155,28,N0179,0,2018-04-07,,5722,4099
13383,0003,30.0,72.95,30.0,S155,28,N0179,0,2018-04-07,,7138,4099
13384,0003,32.0,40.0,0.0,S155,28,N0179,0,2018-04-07,,7500,4099
13385,0003,13.0,0.5,0.0,S155,28,N0179,0,2018-04-07,,7630,4099
13386,0003,2.0,3.79,45.0,S155,28,N0179,0,2018-04-07,,58952,4099
13387,0004,10.0,1.0,0.0,S155,28,N0179,0,2018-04-05,,5724,4100
13388,0004,38.0,0.3,0.0,S155,28,N0179,0,2018-04-05,,5722,4100
13389,0004,750.0,0.5,0.0,S155,28,N0179,0,2018-04-05,,5593,4100
13390,0004,300.0,0.9,0.0,S155,28,N0179,0,2018-04-05,,5552,4100
13391,0004,100.0,2.23,35.0,S155,28,N0179,0,2018-04-05,,7647,4100
13392,0004,30.0,0.15,0.0,S155,28,N0179,0,2018-04-05,,7259,4100
13393,0004,58.0,490.0,0.0,B023,28,N0179,0,2018-04-05,,58433,4100
13394,0004,1.0,2300.0,0.0,B023,28,N0179,0,2018-04-13,,59355,4100
13395,0004,1.2,2950.0,0.0,B023,28,N0179,0,2018-04-05,,59354,4100
13396,0004,27.0,32.0,20.0,S129,28,N0179,0,2018-04-04,,10470,4100
13397,0005,12.0,1356.0,0.0,X001,28,,5,2018-04-07,,60018,4101
13398,0006,1.0,4170.0,0.0,A058,11,N0175,0,2018-04-13,-,60019,4102
13399,0007,10.0,334.74,0.0,P003,33,,11,2018-04-17,,60021,4103
13400,0007,3.0,550.87,0.0,P003,33,,11,2018-04-17,,60022,4103
13401,0008,1.0,126.0,0.0,J021,28,N0179,0,2018-04-19,laser cutting bending,59409,4104
13402,0009,2.0,1.0,0.0,X001,28,,5,2018-04-19,,2226,4105
13403,0009,50.0,33.0,0.0,X001,28,,5,2018-04-19,,58812,4105
13404,0009,2.0,120.0,0.0,X001,28,,5,2018-04-19,,24410,4105
13405,0009,5.0,22.0,15.0,X001,28,,5,2018-04-19,,978,4105
13406,0009,50.0,25.0,0.0,X001,28,,5,2018-04-19,,1974,4105
13407,0009,5.0,15.0,0.0,X001,28,,5,2018-04-19,,875,4105
13408,0009,5.0,49.7,45.0,X001,28,,5,2018-04-19,,898,4105
13409,0009,3.0,15.0,0.0,X001,28,,5,2018-04-19,,901,4105
13410,0009,4.0,49.7,45.0,X001,28,,5,2018-04-19,4 SET,1168,4105
13411,0009,6.0,18.0,0.0,X001,28,,5,2018-04-19,,1459,4105
13412,0009,25.0,20.0,0.0,X001,28,,5,2018-04-19,,2514,4105
13413,0009,5.0,15.0,0.0,X001,1,,5,2018-04-19,,1857,4105
13414,0009,100.0,70.0,0.0,X001,28,,5,2018-04-19,,8114,4105
13415,0010,56.5,700.0,0.0,M069,3,J0102,0,2018-03-30,-,60053,4106
13416,0011,1.0,256000.0,0.0,X001,28,,5,2018-04-20,FAD 60.8 cfm at 7 bar (g),60054,4107
13417,0011,1.0,48000.0,0.0,X001,28,,5,2018-04-20,,60055,4107
13418,0012,10.0,852.0,0.0,M007,28,N0179,0,2018-04-19,,59095,4108
13419,0013,6.0,500.0,0.0,M069,3,J0102,0,2018-03-30,-,60059,4109
13420,0014,200.0,0.1,0.0,I023,28,,4,2018-04-16,,7728,4110
13421,0014,100.0,0.01,0.0,I023,28,,4,2018-04-16,,6315,4110
13422,0015,200.0,4.3,20.0,K015,41,n0179,0,2018-04-24,,60061,4111
13423,0015,300.0,4.0,20.0,K015,41,N0179,0,2018-04-24,,60060,4111
13424,0016,5.0,2.5,0.0,G022,41,,4,2018-04-13,FOR MILLING M/C,9854,4112
13425,0016,1000.0,0.05,0.0,G022,41,N0179,0,2018-04-02,,9311,4112
13426,0016,1000.0,0.2,0.0,G022,41,N0179,0,2018-04-02,,9317,4112
13427,0017,1.0,9000.0,0.0,S037,27,,5,2018-04-16,M/C NOT PROPER WORK,60062,4113
13428,0017,1.0,5000.0,0.0,S037,27,,5,2018-04-16,,60063,4113
13429,0018,2.0,1050.0,0.0,M003,1,N0176,0,2018-04-23,FOR VMC,57947,4114
13430,0019,500.0,7.0,0.0,A002,28,N0176,0,2018-04-25,NO176,13872,4115
13431,0019,500.0,6.0,0.0,A002,28,N0176,0,2018-04-25,N0176,13871,4115
13432,0020,50.0,30.0,15.0,S223,28,N0179,0,2018-04-10,,59350,4116
13433,0021,1.0,7421.88,0.0,M045,40,,24,2018-04-05,WATER DISPENSER,60113,4117
13434,0021,1.0,11640.63,0.0,M045,40,,24,2018-04-05,CANTEEN REFRIGERATORS,60114,4117
13435,0022,48.0,1.0,0.0,C023,28,,24,2018-04-12,Box File,1932,4118
13436,0022,7.0,18.5,0.0,C023,28,,24,2018-04-12,W Board Marker,1903,4118
13437,0022,1.0,1.0,0.0,C023,28,,24,2018-04-12,Stapler pin Box-1,1875,4118
13438,0022,5.0,20.0,0.0,C023,28,,24,2018-04-12,-,2694,4118
13439,0022,5.0,10.0,0.0,C023,40,,24,2018-04-12,-,60143,4118
13440,0023,2.0,150.0,0.0,X001,28,,5,2018-04-27,,1433,4119
13441,0023,54.0,37.0,0.0,X001,28,,5,2018-04-27,,58811,4119
13442,0023,50.0,1.0,0.0,X001,28,,5,2018-04-27,Grit =60,60174,4119
13443,0023,50.0,17.0,0.0,X001,28,,5,2018-04-27,,2216,4119
13444,0024,4.0,65.0,0.0,X001,28,,5,2018-04-27,,2841,4120
13445,0024,2.0,125.0,0.0,X001,28,,5,2018-04-27,,2834,4120
13446,0024,2.0,2620.0,0.0,X001,28,,5,2018-04-27,,26595,4120
13447,0024,2.0,4920.0,0.0,X001,28,,5,2018-04-27,,26596,4120
13448,0024,2.0,1690.0,0.0,X001,28,,5,2018-04-27,,26594,4120
13449,0024,2.0,1.0,0.0,X001,28,,5,2018-04-27,,60175,4120
13450,0025,1.0,25000.0,0.0,P056,41,,5,2018-04-06,FOR VMC M/C,60176,4121
13451,0026,4.0,230.0,0.0,P069,28,,4,2018-04-24,,15004,4122
13452,0026,1.0,20.0,0.0,P069,41,,4,2018-04-24,,60177,4122
13453,0026,10.0,9.0,0.0,P069,28,,4,2018-04-24,,8378,4122
13454,0026,3.0,100.0,0.0,P069,38,,4,2018-04-24,,17613,4122
13455,0026,5.0,11.0,0.0,P069,28,,4,2018-04-24,,11129,4122
13456,0026,5.0,13.0,0.0,P069,28,,4,2018-04-24,,12280,4122
13457,0026,1.0,9.0,0.0,P069,41,,4,2018-04-24,,60178,4122
13458,0027,3.0,313.0,0.0,K031,41,N0166,0,2018-04-24,FOR SCISSOR LIFT,60179,4123
13459,0027,30.0,7.0,0.0,K031,41,,4,2018-04-24,,9855,4123
13460,0028,1.0,1.0,0.0,M045,33,,11,2018-05-02,REQUIRED ADHAR CARD AND SIGNATURE OF AUTHORIZED PERSON,60180,4124
13461,0029,16.0,725.0,27.0,G022,41,N0179,0,2018-04-14,,2038,4125
13462,0029,100.0,198.0,45.0,G022,41,N0179,0,2018-04-13,,23325,4125
13463,0029,5.0,264.0,52.0,G022,41,N0179,0,2018-04-13,,2432,4125
13464,0029,3.0,52.0,0.0,G022,41,N0179,0,2018-04-13,,9689,4125
13465,0029,5.0,2.5,0.0,G022,41,N0179,0,2018-04-13,,9854,4125
13466,0029,2.0,525.0,0.0,G022,41,N0179,0,2018-04-13,,25441,4125
13467,0029,2.0,60.0,0.0,G022,41,N0179,0,2018-04-13,,9848,4125
13468,0030,1.0,3300.0,0.0,D036,28,N0166,0,2018-04-28,,60197,4126
13469,0031,15.0,35.0,0.0,S155,28,,5,2018-05-02,,7468,4127
13470,0032,2.0,750.0,0.0,D039,28,,4,2018-04-24,for genset & bus,48612,4128
13471,0032,8.0,1.0,0.0,B029,28,n0166,0,2018-04-23,,7462,4128
13472,0033,5.0,11.0,0.0,C023,28,,24,2018-05-03,-,1919,4129
13473,0033,5.0,5.0,0.0,C023,28,,24,2018-05-03,-,1969,4129
13474,0034,12.0,285.67,0.0,S061,1,N0179,0,2018-05-04,,60331,4130
13475,0035,10616.0,0.38,0.0,C004,12,,11,2018-05-04,,60332,4131
13476,0035,830.0,0.48,0.0,C004,12,,11,2018-05-04,,60333,4131
13477,0035,505.0,5.0,0.0,C004,12,,11,2018-05-04,,60334,4131
13478,0035,77.0,7.0,0.0,C004,12,,11,2018-05-04,,60335,4131
13479,0036,9694.0,0.35,0.0,C004,12,,11,2018-05-04,,60336,4132
13480,0036,433.0,0.44,0.0,C004,12,,11,2018-05-04,,60337,4132
13481,0036,1211.0,4.5,0.0,C004,12,,11,2018-05-04,,60338,4132
13482,0036,58.0,6.3,0.0,C004,12,,11,2018-05-04,,60339,4132
13483,0037,6500.0,1.0,0.47,X001,32,,5,2018-05-04,Qty=2nos,11258,4133
13484,0037,200.0,34.16,0.0,X001,28,,5,2018-05-04,,4329,4133
13485,0038,1.0,1.0,0.0,P066,28,J0104,0,2018-05-04,"DUE TO THE REJECTION OF OLD PINS WE HAVE MANUFACTURED SIX NEW PINS & ONE PIN RETAINER FOR MAHINDRA & MAHINDRA ,NASHIK.(MBA30 JIG)",60342,4134
13486,0039,1.0,9500.0,0.0,S224,11,,5,2018-05-05,,60343,4135
13487,0040,1.0,6519.0,0.0,S199,43,,8,2018-04-19,-,60349,4136
13488,0040,1.0,4800.0,0.0,S221,11,,15,2018-03-04,-,60350,4136
13489,0041,35.0,14.0,0.0,R039,28,,8,2018-04-14,-,1976,4137
13490,0041,5.0,25.0,0.0,R039,28,,8,2018-04-14,-,2020,4137
13491,0041,1.0,100.0,0.0,R039,28,,8,2018-04-14,-,2012,4137
13492,0041,1.0,250.0,0.0,R039,28,,8,2018-04-14,-,2718,4137
13493,0041,12.0,10.0,0.0,R039,28,,8,2018-04-14,-,2017,4137
13494,0041,18.0,15.0,0.0,R039,28,,8,2018-04-14,-,2015,4137
13495,0041,12.0,2.5,0.0,R039,28,,8,2018-04-14,-,2058,4137
13496,0041,6.0,15.0,0.0,R039,28,,8,2018-04-14,-,1983,4137
13497,0041,1.0,150.0,0.0,R039,51,,8,2018-04-14,-,60351,4137
13498,0042,3.0,987.12,0.0,S177,50,,15,2018-04-16,-,60352,4138
13499,0043,3.0,50.0,0.0,B029,28,N0175,0,2018-04-24,For project Sharada,60357,4139
13500,0044,10.0,160.9,50.0,I019,28,N0179,0,2018-05-09,-,863,4140
13501,0045,1.0,30.0,0.0,X001,28,,5,2018-05-09,,1173,4141
13502,0045,1.0,1.0,0.0,X001,28,,5,2018-05-09,,58068,4141
13503,0045,1.0,150.0,0.0,X001,28,,5,2018-05-09,,842,4141
13504,0045,30.0,25.0,0.0,X001,28,,5,2018-05-09,,2224,4141
13505,0045,1.0,7500.0,0.0,X001,28,,5,2018-05-09,,12951,4141
13506,0045,1.0,200.0,0.0,X001,28,,5,2018-05-09,,60363,4141
13507,0046,1.0,460.0,0.0,A047,11,N0176,0,2018-04-05,,60364,4142
13508,0046,1.0,1004.28,0.0,T046,11,N0179,0,2018-04-16,,60365,4142
13509,0047,500000.0,0.35,0.0,C004,12,,11,2018-04-06,,60374,4143
13510,0047,200000.0,0.44,0.0,C004,12,,11,2018-04-06,,60375,4143
13511,0047,100000.0,4.5,0.0,C004,12,,11,2018-04-06,,60376,4143
13512,0047,50000.0,6.3,0.0,C004,12,,11,2018-04-06,,60377,4143
13513,0048,1.0,1.0,0.0,P066,28,J0104,0,2018-05-02,M&M NEW PINS,60378,4144
13514,0048,1.0,1.0,0.0,P066,28,J0104,0,2018-05-02,M&M NEW PINS,60379,4144
13515,0048,1.0,1.0,0.0,P066,28,J0104,0,2018-05-02,NEW PINS,60380,4144
13516,0049,1.0,1.0,0.0,S098,28,J0104,0,2018-05-02,M&M,60381,4145
13517,0050,1.0,1.0,0.0,P066,28,J0104,0,2018-05-02,M&M,60387,4146
13518,0050,1.0,1.0,0.0,P066,28,J0104,0,2018-05-02,M&M,60388,4146
13519,0050,1.0,1.0,0.0,P066,28,J0104,0,2018-05-02,M&M,60389,4146
13520,0050,1.0,1.0,0.0,P066,28,J0104,0,2018-05-02,M&M,60390,4146
13521,0051,1.0,1.0,0.0,P003,33,,11,2018-05-14,,60391,4147
13522,0052,40.0,0.2,0.0,X001,28,S0161,0,2018-05-12,,6325,4148
13523,0052,20.0,1.0,20.0,X001,28,S0161,0,2018-05-12,,10800,4148
13524,0052,40.0,15.0,30.0,X001,28,S0161,0,2018-05-12,,11858,4148
13525,0052,60.0,0.2,0.0,X001,28,S0161,0,2018-05-12,,11856,4148
13526,0052,30.0,0.2,0.0,X001,28,S0161,0,2018-05-12,,6574,4148
13527,0052,70.0,25.0,15.0,X001,28,S0161,0,2018-05-12,,12010,4148
13528,0053,3.0,80.0,0.0,P066,1,N0179,0,2018-05-15,FOR GRINDING,59118,4149
13529,0053,1.0,80.0,0.0,P066,1,N0179,0,2018-05-15,FOR GRINDING,59283,4149
13530,0053,1.0,90.0,0.0,P066,1,N0179,0,2018-05-15,FOR GRINDING,59284,4149
13531,0053,1.0,80.0,0.0,P066,1,N0179,0,2018-05-15,FOR GRINDING,59285,4149
13532,0053,5.0,90.0,0.0,P066,1,N0175,0,2018-05-15,FOR 14g6 and 22g6,59670,4149
13533,0053,2.0,80.0,0.0,P066,1,N0175,0,2018-05-15,for drilling,59666,4149
13534,0053,1.0,80.0,0.0,P066,1,N0175,0,2018-05-15,for 14g6 and 22g6,59668,4149
13535,0054,1.0,400.0,0.0,P066,1,N0175,0,2018-05-15,For grinding,60458,4150
13536,0055,2.0,120.0,0.0,P066,1,N0175,0,2018-05-15,for drilling,59676,4151
13537,0055,2.0,90.0,0.0,P066,1,N0175,0,2018-05-15,for drilling,59674,4151
13538,0056,1.0,140.0,0.0,G021,1,N0176,0,2018-05-15,FOR WIRE CUTTING OF SLOT,57886,4152
13539,0056,1.0,140.0,0.0,G021,1,N0176,0,2018-05-15,FOR WIRE CUTTING OF SLOT,57687,4152
13540,0056,2.0,220.0,0.0,G021,1,N0179,0,2018-05-15,FOR WIRE CUTTING OF SLOT,57586,4152
13541,0057,77.0,204.05,0.0,A059,2,N0175,0,2018-05-15,C45 MATERIAL FOR SHARDA N0175,60459,4153
13542,0058,4.0,1250.0,0.0,G021,1,J0102,0,2018-05-15,for wire cut slot,58685,4154
13543,0058,2.0,400.0,0.0,G007,1,J0102,0,2018-05-15,for wire cutting,58676,4154
13544,0058,2.0,370.0,0.0,G021,1,J0101,0,2018-05-15,for wire cutting,58516,4154
13545,0059,36.0,730.0,0.0,X001,28,,5,2018-05-17,,3025,4155
13546,0059,24.0,1.0,0.0,X001,28,,5,2018-05-17,,3003,4155
13547,0060,2.0,200.0,0.0,G021,1,N0176,0,2018-05-17,for wire cutting,57876,4156
13548,0060,4.0,80.0,0.0,G021,1,N0176,0,2018-05-17,for wire cutting,57993,4156
13550,0061,30.0,135.0,0.0,R003,28,,15,2018-05-26,,2719,4158
13551,0061,5.0,160.0,0.0,R003,28,,15,2018-05-26,,2579,4158
13552,0062,1.0,2124000.0,0.0,S200,1,,8,2018-04-10,-,60468,4159
13553,0063,35.0,14.0,0.0,R003,28,,8,2018-05-17,-,1976,4160
13554,0063,10.0,25.0,0.0,R003,28,,8,2018-05-17,-,2020,4160
13555,0064,60.0,70.0,0.0,X001,28,N0178,0,2018-05-19,,8114,4161
13556,0064,30.0,135.0,0.0,X001,28,N0178,0,2018-05-19,,2620,4161
13557,0064,40.0,80.0,0.0,X001,28,N0178,0,2018-05-19,,2545,4161
13558,0064,40.0,85.0,0.0,X001,28,N0178,0,2018-05-19,,2609,4161
13559,0065,1.0,67.0,0.0,V006,28,N0175,0,2018-05-19,,6268,4162
13560,0066,2.0,110.0,0.0,Q002,28,N0179,0,2018-04-16,,49327,4163
13561,0066,3.0,26.0,0.0,Q002,28,N0179,0,2018-04-16,,60512,4163
13562,0067,1.77,1.0,0.0,X001,28,N0178,0,2018-05-21,,60551,4164
13563,0068,5.0,580.0,30.0,X001,28,,5,2018-05-22,,58058,4165
13564,0068,5.0,420.0,30.0,X001,28,,5,2018-05-22,,58057,4165
13565,0068,2.0,830.0,30.0,X001,28,,5,2018-05-22,,58064,4165
13566,0068,2.0,1.0,0.0,X001,28,,5,2018-05-22,Extra length.,58061,4165
13567,0068,1.0,1.0,0.0,X001,28,,5,2018-05-22,,60683,4165
13568,0068,2.0,1.0,0.0,X001,28,,5,2018-05-22,,60684,4165
13569,0068,50.0,37.0,0.0,X001,28,,5,2018-05-22,,58811,4165
13570,0068,50.0,33.0,0.0,X001,28,,5,2018-05-22,,58812,4165
13571,0068,100.0,12.0,0.0,X001,28,,5,2018-05-22,,1486,4165
13572,0068,100.0,16.0,0.0,X001,28,,5,2018-05-22,,1487,4165
13573,0068,100.0,10.0,0.0,X001,28,,5,2018-05-22,,2243,4165
13574,0068,50.0,17.0,0.0,X001,28,,5,2018-05-22,,2238,4165
13575,0068,50.0,25.0,0.0,X001,28,,5,2018-05-22,,2236,4165
13576,0069,2.0,160.0,0.0,X001,28,,5,2018-05-22,,2873,4166
13577,0070,10.0,5.0,0.0,X001,28,,5,2018-05-22,,2501,4167
13578,0070,4.0,30.0,0.0,X001,28,,5,2018-05-22,4set,1173,4167
13579,0071,170.0,1.0,0.0,X001,28,,5,2018-05-23,,14002,4168
13580,0071,85.0,1.0,0.0,X001,28,,5,2018-05-23,,60775,4168
13581,0072,2.0,1293.0,0.0,J002,1,,8,2018-05-24,water cooler motor,60930,4169
13582,0072,4.0,160.0,0.0,J002,1,,5,2018-05-24,for fan,60931,4169
13583,0072,1.0,74.0,0.0,J002,1,,5,2018-05-24,,60932,4169
13584,0072,2.0,250.0,0.0,J002,1,,4,2018-05-24,,60933,4169
13585,0072,1.0,304.0,0.0,J002,1,,4,2018-05-24,due to old vat billing,60934,4169
13586,0073,6.0,420.0,0.0,S047,40,,24,2018-05-28,Gift,60935,4170
13587,0074,6.0,700.0,0.0,S227,1,N0180,0,2018-05-28,-,60936,4171
13588,0075,2.0,9.0,0.0,T003,28,,5,2018-05-29,FOR ARGO DRILL M/C,8996,4172
13589,0076,12.0,1.0,0.0,X001,28,,5,2018-05-30,,34365,4173
13590,0076,6.0,1.0,0.0,X001,28,,5,2018-05-30,,60967,4173
13591,0077,20.0,90.0,0.0,X001,28,,5,2018-05-30,,2553,4174
13592,0077,10.0,106.0,0.0,X001,28,,5,2018-05-30,,2598,4174
13593,0078,4.0,1.0,0.0,X001,28,,5,2018-05-30,,60968,4175
13595,0078,0.3,1.0,0.0,X001,28,,5,2018-05-30,,60969,4175
13596,0078,1.0,1.0,0.0,X001,28,,5,2018-05-30,,60970,4175
13597,0079,30.0,1.0,0.0,X001,28,,5,2018-05-31,,60973,4176
13598,0080,1.0,3500.0,0.0,S208,11,,15,2018-05-15,-,60996,4177
13599,0081,1.0,4509.0,0.0,S199,43,,8,2018-05-09,-,60997,4178
13600,0082,1.0,110.0,0.0,H015,36,,8,2018-06-01,-,60998,4179
13601,0082,1.0,280.0,0.0,H015,36,,8,2018-06-01,-,60999,4179
13602,0083,45.0,1.0,0.0,P003,33,,11,2018-06-15,,61022,4180
13603,0084,80.0,25.0,15.0,X001,28,S0165,0,2018-06-04,,12010,4181
13604,0084,12.0,1.0,30.0,X001,28,S0165,0,2018-06-04,,7205,4181
13605,0084,2.0,0.2,0.0,X001,28,S0165,0,2018-06-04,,6574,4181
13606,0085,124.0,0.2,0.0,X001,28,S0165,0,2018-06-04,,11856,4182
13607,0085,60.0,0.2,0.0,X001,28,S0165,0,2018-06-04,,6325,4182
13608,0085,4.0,1.0,20.0,X001,28,S0165,0,2018-06-04,,10800,4182
13609,0085,80.0,1.0,0.0,X001,28,S0165,0,2018-06-04,,4244,4182
13610,0085,80.0,0.5,0.0,X001,28,S0165,0,2018-06-04,,6452,4182
13611,0085,20.0,0.3,0.0,X001,28,S0165,0,2018-06-04,,3291,4182
13612,0086,1.0,2750.0,0.0,X001,28,,5,2018-04-11,,58367,4183
13613,0086,5.0,27.0,0.0,X001,28,,5,2018-06-01,,2195,4183
13614,0086,1.0,3500.0,0.0,R002,28,,5,2018-06-04,,58076,4183
13615,0087,1.0,567.8,0.0,T003,41,N0180,0,2018-05-28,FOR ON SITE,61057,4184
13616,0088,3.0,230.0,0.0,X001,28,,5,2018-06-05,,6348,4185
13617,0088,1.8,1.0,0.0,X001,28,,5,2018-06-05,,6264,4185
13618,0088,1740.82,49.5,0.47,V038,32,,5,2018-06-05,,11250,4185
13619,0088,2710.13,1.0,0.0,V038,32,,5,2018-06-05,,11256,4185
13620,0088,6053.3,49.5,0.47,V038,32,,5,2018-06-05,,11258,4185
13621,0088,54.0,635.56,0.0,V038,28,,5,2018-06-05,,58077,4185
13622,0088,54.0,1.0,0.0,V038,28,,5,2018-06-05,,61064,4185
13623,0089,1405.0,4.0,0.0,F003,1,,5,2018-05-23,,61078,4186
13624,0090,1.0,70.4,45.0,X001,28,,5,2018-05-30,,985,4187
13625,0091,18.0,1.0,1.0,X001,28,,5,2018-05-25,,61079,4188
13626,0092,48.0,1.0,1.0,X001,28,,5,2018-05-25,,61080,4189
13627,0093,18.0,1.0,1.0,X001,28,,5,2018-05-25,,61081,4190
13628,0094,18.0,1.0,1.0,X001,28,,5,2018-05-25,,61082,4191
13629,0095,18.0,1.0,1.0,X001,28,,5,2018-05-25,,61083,4192
13630,0096,1.0,524754.0,0.0,S230,40,,16,2017-12-15,,61084,4193
13631,0097,1.0,2040.0,0.0,G022,33,,11,2018-05-14,,61087,4194
13632,0098,24.0,1.0,0.0,X001,28,,5,2018-06-07,,61145,4195
13633,0098,1.0,40.0,0.0,X001,32,,5,2018-06-07,,11244,4195
13634,0099,14.0,1.0,0.0,X001,28,,5,2018-06-07,,61147,4196
13635,0099,25.0,1.0,0.0,X001,28,,5,2018-06-07,,61146,4196
13636,0100,100.0,27.0,0.0,X001,28,,5,2018-06-07,,2195,4197
13637,0100,100.0,24.0,0.0,X001,28,,5,2018-06-07,,60174,4197
13638,0100,50.0,25.0,0.0,X001,28,,5,2018-06-07,,1974,4197
13639,0100,25.0,20.0,0.0,X001,28,,5,2018-06-07,,1477,4197
13640,0101,6.0,10.0,0.0,S126,28,,5,2018-06-08,,61156,4198
13641,0101,2.0,15.0,0.0,S126,28,,5,2018-06-08,,61157,4198
13642,0101,1.6,80.0,0.0,S126,28,,5,2018-06-08,,2568,4198
13643,0101,1.0,12.0,0.0,S126,28,,5,2018-06-08,,1852,4198
13644,0101,1.0,20.0,0.0,S126,28,,5,2018-06-08,,1854,4198
13645,0102,12.0,18.0,0.0,X001,28,,5,2018-06-08,,1459,4199
13646,0103,5.0,0.7,0.0,H001,28,N0169,0,2018-04-06,,6352,4200
13647,0104,15.0,425.0,0.0,C029,28,,5,2018-06-11,-,61227,4201
13648,0105,30.0,1.0,0.0,X001,28,,5,2018-06-11,,11678,4202
13649,0106,15.0,1.0,0.0,X001,28,,5,2018-06-11,,61228,4203
13650,0107,1.0,1.0,0.0,M045,33,,11,2018-06-16,,61229,4204
13651,0108,70.0,110.0,0.0,X001,28,,5,2018-06-12,,2632,4205
13652,0108,100.0,95.0,0.0,X001,28,,5,2018-06-12,,2636,4205
13653,0108,200.0,70.0,0.0,X001,28,,5,2018-06-12,,8114,4205
13654,0108,60.0,85.0,0.0,X001,28,,5,2018-06-12,,2611,4205
13655,0108,60.0,80.0,0.0,X001,28,,5,2018-06-12,,2545,4205
13656,0108,100.0,85.0,0.0,X001,28,,5,2018-06-12,,2609,4205
13657,0109,1.0,2223.0,0.0,S223,28,N0166,0,2018-05-10,For Cummins india ltd,61232,4206
13658,0109,1.0,13887.0,0.0,S223,28,N0166,0,2018-05-11,For Cummins india ltd,61233,4206
13659,0110,100.0,37.0,0.0,X001,28,,5,2018-06-14,,58811,4207
13660,0110,70.0,33.0,0.0,X001,28,,5,2018-06-14,,58812,4207
13661,0111,6.0,1.0,0.0,X001,28,,5,2018-06-14,,61280,4208
13662,0111,12.0,1.0,0.0,X001,28,,5,2018-06-14,,61083,4208
13663,0111,12.0,1.0,0.0,X001,28,,5,2018-06-14,,61281,4208
13664,0112,1.0,265000.0,0.0,V022,33,,4,2018-06-14,,61282,4209
13665,0112,1.0,48000.0,0.0,V022,33,,4,2018-06-14,,61283,4209
13666,0113,1.0,265000.0,0.0,V040,33,,4,2018-06-15,-,61284,4210
13667,0113,1.0,48000.0,0.0,V040,33,,4,2018-06-15,-,61285,4210
13668,0114,2020.0,214.2,0.0,X001,28,,5,2018-06-15,,3933,4211
13669,0114,2.0,296.0,0.0,X001,28,,5,2018-06-15,,6202,4211
13670,0114,12.0,1.0,0.0,X001,28,,5,2018-06-15,,61286,4211
13671,0115,3.0,980.51,0.0,S177,1,,15,2018-05-12,-,61287,4212
13672,0116,1.0,6367.0,0.0,S199,43,,8,2018-06-07,-,61288,4213
13675,0118,2.0,1800.0,0.0,D015,39,,8,2018-06-15,-,61291,4215
13676,0118,2.0,1850.0,0.0,D015,39,,8,2018-06-15,-,61292,4215
13677,0118,2.0,650.0,0.0,D015,39,,8,2018-06-15,-,61293,4215
13678,0118,1.0,350.0,0.0,D015,39,,8,2018-06-15,,61294,4215
13679,0118,2.0,400.0,0.0,D015,28,,8,2018-06-15,-,61295,4215
13680,0119,1.0,23000.0,0.0,N031,17,,8,2018-04-02,-,61300,4216
13681,0120,84.0,1.0,0.0,J021,28,N0155,0,2018-06-18,180 x 80 x 8 LASER CUT MATERIAL,61219,4217
