Id,SysDate,SysTime,SessionId,CompId,FinYearId,GPNo,EmpId,Authorize,AuthorizedBy,AuthorizeDate,AuthorizeTime
13036,2021-03-30,4:54:28 PM,Sapl0327,1,8,0376,,0,,,
13037,2021-03-30,4:55:35 PM,Sapl0327,1,8,0377,,0,,,
13038,2021-03-31,10:05:50 AM,sapl0326,1,8,0378,,0,,,
13039,2021-03-31,10:07:47 AM,Sapl0327,1,8,0379,,0,,,
13040,2021-03-31,10:08:58 AM,sapl0326,1,8,0380,sapl0326,0,,,
13041,2021-03-31,10:09:36 AM,sapl0326,1,8,0381,,0,,,
13042,2021-03-31,10:09:46 AM,Sapl0336,1,8,0382,,0,,,
13043,2021-03-31,12:21:25 PM,Sapl0336,1,8,0383,,0,,,
13044,2021-03-31,3:49:55 PM,sapl0290,1,8,0384,,0,,,
13046,2021-03-31,5:00:49 PM,Sapl0336,1,8,0385,,0,,,
13047,2021-03-31,10:21:32 AM,sapl0001,1,8,0386,,0,,,
13048,2021-03-31,5:13:37 PM,Sapl0336,1,8,0387,,0,,,
13049,2021-03-31,1:03:45 PM,Sapl0336,1,8,0388,,0,,,
13050,2021-03-31,4:59:10 PM,sapl0327,1,8,0389,,0,,,
13051,2021-03-31,8:58:44 AM,Sapl0322,1,8,0390,Sapl0322,0,,,
13052,2021-03-31,10:55:07 AM,sapl0327,1,8,0391,,0,,,
13053,2021-03-31,6:17:36 PM,SAPL0324,1,8,0392,,0,,,
13054,2021-03-31,11:35:41 AM,sapl0327,1,8,0393,,0,,,
13055,2021-03-31,12:21:45 PM,sapl0327,1,8,0394,,0,,,
13056,2021-03-31,2:34:09 PM,SAPL0324,1,8,0395,,0,,,
13057,2021-03-31,2:53:47 PM,sapl0327,1,8,0396,,0,,,
13058,2021-03-31,3:54:49 PM,SAPL0324,1,8,0397,,0,,,
13059,2021-03-31,1:22:44 PM,sapl0337,1,8,0398,,0,,,
13060,2021-03-31,8:51:25 AM,sapl0327,1,8,0399,,0,,,
13061,2021-03-31,11:15:55 AM,Sapl0315,1,8,0400,,0,,,
13062,2021-03-31,12:50:50 PM,Sapl0191,1,8,0401,Sapl0191,0,,,
13063,2021-03-31,12:53:49 PM,Sapl0191,1,8,0402,Sapl0191,0,,,
13064,2021-03-31,4:08:06 PM,Sapl0315,1,8,0403,,0,,,
13065,2021-03-31,4:39:00 PM,sapl0327,1,8,0404,,0,,,
13066,2021-03-31,10:30:12 AM,sapl0327,1,8,0405,,0,,,
13067,2021-03-31,1:16:41 PM,Sapl0315,1,8,0406,,0,,,
13068,2021-03-31,1:17:56 PM,Sapl0315,1,8,0407,,0,,,
13069,2021-03-31,12:16:45 PM,Sapl0336,1,8,0408,,0,,,
13070,2021-03-31,12:22:40 PM,Sapl0336,1,8,0409,,0,,,
13071,2021-03-31,12:45:32 PM,sapl0326,1,8,0410,sapl0326,0,,,
13072,2021-03-31,1:03:02 PM,SAPL0324,1,8,0411,SAPL0324,0,,,
13073,2021-03-31,1:09:30 PM,Sapl0325,1,8,0412,Sapl0325,0,,,
13074,2021-03-31,11:46:09 AM,sapl0059,1,8,0413,sapl0059,0,,,
13075,2021-03-31,11:58:34 AM,Sapl0336,1,8,0414,,0,,,
13076,2021-03-31,12:00:47 PM,Sapl0336,1,8,0415,,0,,,
13078,2021-03-31,10:24:55 AM,sapl0335,1,8,0416,,0,,,
13079,2021-03-31,3:28:57 PM,Sapl0315,1,8,0417,,0,,,
13080,2021-04-02,1:35:50 PM,sapl0287,1,8,0418,sapl0287,0,,,
13081,2021-04-05,2:56:09 PM,Sapl0336,1,8,0419,,0,,,
13082,2021-04-08,12:20:31 PM,Sapl0336,1,8,0420,,0,,,
13083,2021-04-08,1:40:04 PM,Sapl0336,1,8,0421,,0,,,
13084,2021-04-08,1:44:06 PM,Sapl0336,1,8,0422,,0,,,
13085,2021-04-09,2:02:24 PM,Sapl0322,1,8,0423,Sapl0322,0,,,
13086,2021-04-09,2:04:25 PM,Sapl0322,1,8,0424,,0,,,
13087,2021-04-27,10:19:07 AM,sapl0250,1,8,0425,sapl0250,0,,,
13088,2021-04-28,12:17:10 PM,sapl0335,1,8,0426,,0,,,
13089,2021-04-29,11:08:03 AM,Sapl0322,1,8,0427,,0,,,
13090,2021-04-29,2:16:14 PM,sapl0290,1,8,0428,sapl0290,0,,,
13091,2021-05-03,10:46:29 AM,Sapl0322,1,8,0429,,0,,,
13092,2021-05-03,12:11:09 PM,sapl0250,1,8,0430,sapl0250,0,,,
13093,2021-05-04,5:31:33 PM,sapl0290,1,8,0431,sapl0290,0,,,
13094,2021-05-07,10:47:22 AM,sapl0250,1,8,0432,sapl0250,0,,,
13095,2021-05-07,3:21:35 PM,sapl0054,1,8,0433,,0,,,
13096,2021-05-07,3:31:17 PM,sapl0312,1,8,0434,,0,,,
13097,2021-05-08,2:07:35 PM,sapl0250,1,8,0435,sapl0250,0,,,
13098,2021-05-10,1:23:40 PM,sapl0290,1,8,0436,sapl0290,0,,,
13099,2021-05-11,2:29:20 PM,Sapl0331,1,8,0437,Sapl0331,0,,,
13100,2021-05-15,10:32:58 AM,sapl0312,1,8,0438,sapl0312,0,,,
13102,2021-05-18,10:35:17 AM,Sapl0334,1,8,0440,,0,,,
13103,2021-05-18,11:40:27 AM,Sapl0315,1,8,0441,,0,,,
13104,2021-05-18,12:18:28 PM,sapl0312,1,8,0442,,0,,,
13105,2021-05-19,9:57:48 AM,sapl0250,1,9,0001,sapl0250,0,,,
13106,2021-05-20,9:04:08 AM,Sapl0285,1,9,0002,Sapl0285,0,,,
13107,2021-05-22,1:28:38 PM,Sapl0315,1,9,0003,,0,,,
13108,2021-05-23,2:46:00 PM,sapl0312,1,9,0004,,0,,,
13109,2021-05-24,11:14:01 AM,sapl0250,1,9,0005,sapl0250,0,,,
13110,2021-05-24,3:44:19 PM,sapl0326,1,9,0006,,0,,,
13111,2021-05-26,9:02:11 AM,sapl0312,1,9,0007,,0,,,
13112,2021-05-26,10:39:21 AM,SAPL0324,1,9,0008,,0,,,
13114,2021-05-26,10:42:29 AM,Sapl0324,1,9,0009,,0,,,
13115,2021-05-29,3:15:43 PM,Sapl0332,1,9,0010,Sapl0332,0,,,
13116,2021-05-30,9:39:51 AM,sapl0312,1,9,0011,,0,,,
13117,2021-06-01,12:12:45 PM,sapl0327,1,9,0012,,0,,,
13118,2021-06-01,4:27:30 PM,sapl0327,1,9,0013,,0,,,
13119,2021-06-02,8:53:35 AM,Sapl0315,1,9,0014,,0,,,
13120,2021-06-02,12:15:51 PM,Sapl0327,1,9,0015,,0,,,
13121,2021-06-02,12:19:28 PM,sapl0326,1,9,0016,,0,,,
13122,2021-06-07,12:54:45 PM,Sapl0191,1,9,0017,Sapl0191,0,,,
13123,2021-06-07,4:17:38 PM,Sapl0338,1,9,0018,,0,,,
13124,2021-06-07,4:18:13 PM,Sapl0338,1,9,0019,,0,,,
13125,2021-06-08,11:41:38 AM,sapl0250,1,9,0020,sapl0250,0,,,
13126,2021-06-09,9:48:20 AM,Sapl0338,1,9,0021,Sapl0338,0,,,
13127,2021-06-09,10:25:52 AM,sapl0290,1,9,0022,sapl0290,0,,,
13128,2021-06-09,12:44:54 PM,Sapl0332,1,9,0023,Sapl0332,0,,,
13129,2021-06-09,1:06:50 PM,sapl0339,1,9,0024,,0,,,
13130,2021-06-12,10:40:20 AM,sapl0250,1,9,0025,sapl0250,0,,,
13131,2021-06-12,11:33:53 AM,sapl0327,1,9,0026,,0,,,
13132,2021-06-14,12:16:45 PM,sapl0327,1,9,0027,,0,,,
13134,2021-06-15,3:18:27 PM,Sapl0332,1,9,0028,Sapl0332,0,,,
13136,2021-06-16,4:13:39 PM,sapl0326,1,9,0029,,0,,,
13137,2021-06-18,2:38:15 PM,sapl0250,1,9,0030,,0,,,
13138,2021-06-18,3:04:16 PM,SAPL0324,1,9,0031,,0,,,
13139,2021-06-19,12:12:00 PM,sapl0250,1,9,0032,sapl0250,0,,,
13140,2021-06-19,4:10:01 PM,Sapl0338,1,9,0033,,0,,,
13141,2021-06-20,1:14:38 PM,sapl0298,1,9,0034,sapl0298,0,,,
13142,2021-06-21,9:11:50 AM,Sapl0338,1,9,0035,,0,,,
13143,2021-06-21,9:43:59 AM,Sapl0338,1,9,0036,,0,,,
13144,2021-06-21,9:50:39 AM,sapl0250,1,9,0037,sapl0250,0,,,
13145,2021-06-21,10:30:58 AM,sapl0326,1,9,0038,sapl0326,0,,,
13146,2021-06-23,11:50:34 AM,sapl0326,1,9,0039,,0,,,
13147,2021-06-23,1:01:30 PM,sapl0326,1,9,0040,,0,,,
13148,2021-06-23,4:52:36 PM,sapl0327,1,9,0041,,0,,,
13149,2021-06-24,2:44:02 PM,sapl0250,1,9,0042,sapl0250,0,,,
13150,2021-06-26,12:05:32 PM,sapl0338,1,9,0043,,0,,,
13151,2021-06-26,12:17:57 PM,sapl0250,1,9,0044,sapl0250,0,,,
13152,2021-06-26,12:18:33 PM,Sapl0327,1,9,0045,,0,,,
13153,2021-06-26,12:20:45 PM,Sapl0327,1,9,0046,,0,,,
13154,2021-06-29,11:33:45 AM,sapl0335,1,9,0047,sapl0335,0,,,
13155,2021-06-29,2:11:35 PM,Sapl0285,1,9,0048,Sapl0285,0,,,
13156,2021-06-30,11:34:59 AM,sapl0327,1,9,0049,sapl0327,0,,,
13157,2021-06-30,2:54:27 PM,sapl0325,1,9,0050,,0,,,
13158,2021-07-03,5:20:25 PM,sapl0327,1,9,0051,,0,,,
13159,2021-07-04,9:46:06 AM,Sapl0331,1,9,0052,Sapl0331,0,,,
13160,2021-07-04,11:45:21 AM,Sapl0332,1,9,0053,Sapl0332,0,,,
13161,2021-07-06,11:04:03 AM,sapl0326,1,9,0054,,0,,,
13162,2021-07-06,11:47:02 AM,Sapl0338,1,9,0055,Sapl0338,0,,,
13163,2021-07-07,10:18:39 AM,Sapl0338,1,9,0056,,0,,,
13164,2021-07-09,1:18:50 PM,Sapl0338,1,9,0057,,0,,,
13165,2021-07-09,1:20:39 PM,Sapl0338,1,9,0058,,0,,,
13166,2021-07-09,1:22:32 PM,Sapl0338,1,9,0059,,0,,,
13167,2021-07-11,2:27:47 PM,sapl0290,1,9,0060,sapl0290,0,,,
13168,2021-07-12,12:47:56 PM,sapl0338,1,9,0061,,0,,,
13169,2021-07-16,12:20:24 PM,sapl0326,1,9,0062,,0,,,
13170,2021-07-16,1:49:38 PM,Sapl0054,1,9,0063,,0,,,
13171,2021-07-17,1:09:31 PM,sapl0287,1,9,0064,sapl0287,0,,,
13172,2021-07-18,10:16:21 AM,SAPL0324,1,9,0065,,0,,,
13173,2021-07-18,10:31:18 AM,Sapl0285,1,9,0066,Sapl0285,0,,,
13174,2021-07-18,12:20:47 PM,SAPL0324,1,9,0067,SAPL0324,0,,,
13175,2021-07-20,2:16:14 PM,Sapl0326,1,9,0068,,0,,,
13177,2021-07-20,2:26:19 PM,Sapl0338,1,9,0069,Sapl0338,0,,,
13178,2021-07-20,3:15:45 PM,sapl0290,1,9,0070,sapl0290,0,,,
13179,2021-07-21,12:03:56 PM,sapl0326,1,9,0071,,0,,,
13180,2021-07-24,3:05:26 PM,sapl0335,1,9,0072,sapl0335,0,,,
13181,2021-07-25,8:46:55 AM,sapl0326,1,9,0073,,0,,,
13182,2021-07-27,12:08:14 PM,sapl0326,1,9,0074,,0,,,
13184,2021-08-01,9:36:03 AM,Sapl0331,1,9,0075,Sapl0331,0,,,
13185,2021-08-03,3:21:31 PM,sapl0315,1,9,0076,,0,,,
13186,2021-08-06,10:26:57 AM,SAPL0287,1,9,0077,SAPL0287,0,,,
13187,2021-08-07,1:04:33 PM,Sapl0054,1,9,0078,,0,,,
13188,2021-08-07,3:02:29 PM,sapl0338,1,9,0079,,0,,,
13190,2021-08-08,12:53:00 PM,sapl0338,1,9,0080,,0,,,
13191,2021-08-09,11:24:50 AM,sapl0290,1,9,0081,sapl0290,0,,,
13192,2021-08-09,11:33:46 AM,sapl0339,1,9,0082,sapl0339,0,,,
13193,2021-08-09,12:23:53 PM,Sapl0338,1,9,0083,,0,,,
13194,2021-08-13,2:47:41 PM,sapl0326,1,9,0084,,0,,,
13195,2021-08-14,10:39:22 AM,Sapl0322,1,9,0085,,0,,,
13197,2021-08-14,12:13:05 PM,sapl0326,1,9,0087,,0,,,
13198,2021-08-14,12:18:59 PM,sapl0338,1,9,0088,,0,,,
13199,2021-08-14,12:56:14 PM,Sapl0342,1,9,0089,,0,,,
13200,2021-08-16,10:35:26 AM,Sapl0338,1,9,0090,,0,,,
13201,2021-08-17,11:35:34 AM,sapl0342,1,9,0091,,0,,,
13202,2021-08-17,12:04:08 PM,sapl0339,1,9,0092,,0,,,
13203,2021-08-18,2:10:55 PM,sapl0290,1,9,0093,sapl0290,0,,,
13204,2021-08-20,10:45:13 AM,sapl0338,1,9,0094,,0,,,
13205,2021-08-20,1:25:57 PM,sapl0342,1,9,0095,,0,,,
13206,2021-08-23,11:25:52 AM,sapl0342,1,9,0096,,0,,,
13207,2021-08-29,12:04:03 PM,sapl0326,1,9,0097,,0,,,
13208,2021-08-30,12:36:13 PM,sapl0290,1,9,0098,sapl0290,0,,,
13210,2021-08-31,10:35:10 AM,Sapl0331,1,9,0099,Sapl0331,0,,,
13211,2021-08-31,11:50:47 AM,sapl0326,1,9,0100,,0,,,
13212,2021-09-01,12:48:09 PM,sapl0315,1,9,0101,sapl0315,0,,,
13213,2021-09-02,11:50:44 AM,sapl0326,1,9,0102,,0,,,
13214,2021-09-05,3:05:57 PM,sapl0290,1,9,0103,sapl0290,0,,,
13216,2021-09-08,3:04:36 PM,SAPL0324,1,9,0105,,0,,,
13217,2021-09-10,11:56:32 AM,sapl0315,1,9,0106,,0,,,
13218,2021-09-10,11:57:14 AM,sapl0315,1,9,0107,sapl0315,0,,,
13219,2021-09-12,4:22:33 PM,sapl0338,1,9,0108,sapl0338,0,,,
13220,2021-09-12,4:22:36 PM,sapl0338,1,9,0109,,0,,,
13221,2021-09-12,4:23:57 PM,sapl0338,1,9,0110,,0,,,
13222,2021-09-13,3:18:12 PM,sapl0315,1,9,0111,sapl0315,0,,,
13223,2021-09-15,1:29:54 PM,sapl0290,1,9,0112,sapl0290,0,,,
13224,2021-09-17,12:41:38 PM,sapl0290,1,9,0113,sapl0290,0,,,
13225,2021-09-19,2:50:27 PM,sapl0315,1,9,0114,,0,,,
13226,2021-09-24,1:55:02 PM,sapl0290,1,9,0115,sapl0290,0,,,
13228,2021-09-26,4:00:45 PM,Sapl0332,1,9,0116,Sapl0332,0,,,
13229,2021-09-27,1:15:45 PM,Sapl0338,1,9,0117,Sapl0338,0,,,
13230,2021-09-27,1:35:00 PM,Sapl0338,1,9,0118,Sapl0338,0,,,
13231,2021-09-29,2:24:12 PM,sapl0290,1,9,0119,sapl0290,0,,,
13232,2021-10-04,9:39:49 AM,sapl0342,1,9,0120,,0,,,
13233,2021-10-09,1:45:38 PM,Sapl0331,1,9,0121,Sapl0331,0,,,
13234,2021-10-10,11:53:32 AM,Sapl0331,1,9,0122,Sapl0331,0,,,
13235,2021-10-11,11:39:52 AM,Sapl0332,1,9,0123,Sapl0332,0,,,
13236,2021-10-11,4:17:48 PM,sapl0290,1,9,0124,,0,,,
13237,2021-10-12,12:55:31 PM,sapl0351,1,9,0125,,0,,,
13238,2021-10-12,1:23:59 PM,sapl0290,1,9,0126,sapl0290,0,,,
13239,2021-10-12,2:12:51 PM,Sapl0332,1,9,0127,Sapl0332,0,,,
13240,2021-10-14,11:55:08 AM,sapl0315,1,9,0128,,0,,,
13242,2021-10-17,12:07:59 PM,sapl0351,1,9,0129,,0,,,
13243,2021-10-17,12:18:10 PM,Sapl0324,1,9,0130,,0,,,
13244,2021-10-18,12:23:52 PM,sapl0290,1,9,0131,sapl0290,0,,,
13245,2021-10-24,11:09:54 AM,Sapl0331,1,9,0132,Sapl0331,0,,,
13246,2021-10-24,2:19:23 PM,sapl0290,1,9,0133,sapl0290,0,,,
13247,2021-10-25,3:10:41 PM,sapl0290,1,9,0134,sapl0290,0,,,
13248,2021-11-09,11:51:10 AM,sapl0290,1,9,0135,sapl0290,0,,,
13249,2021-11-12,11:06:23 AM,sapl0290,1,9,0136,sapl0290,0,,,
13250,2021-11-14,1:09:30 PM,Sapl0334,1,9,0137,Sapl0334,0,,,
13251,2021-11-26,3:49:18 PM,sapl0290,1,9,0138,sapl0290,0,,,
13253,2021-11-29,8:51:50 AM,sapl0285,1,9,0139,sapl0285,0,,,
13254,2021-12-01,12:09:06 PM,Sapl0331,1,9,0140,Sapl0331,0,,,
13256,2021-12-05,2:22:43 PM,Sapl0331,1,9,0141,Sapl0331,0,,,
13257,2021-12-06,10:05:13 AM,sapl0290,1,9,0142,sapl0290,0,,,
13258,2021-12-08,9:40:04 AM,sapl0290,1,9,0143,sapl0290,0,,,
13259,2021-12-10,11:10:28 AM,sapl0285,1,9,0144,sapl0285,0,,,
13260,2021-12-11,3:07:46 PM,sapl0290,1,9,0145,sapl0290,0,,,
13261,2021-12-22,5:30:44 PM,sapl0290,1,9,0146,sapl0290,0,,,
13262,2022-01-07,9:29:02 AM,Sapl0322,1,9,0147,,0,,,
13263,2022-01-09,11:15:49 AM,Sapl0331,1,9,0148,Sapl0331,0,,,
13265,2022-01-19,1:29:17 PM,sapl0290,1,9,0149,sapl0290,0,,,
13266,2022-01-24,10:03:57 AM,sapl0290,1,9,0150,sapl0290,0,,,
13267,2022-01-29,2:39:50 PM,sapl0059,1,9,0151,sapl0059,0,,,
13271,2022-02-01,1:16:07 PM,sapl0059,1,9,0152,sapl0059,0,,,
13272,2022-02-04,1:11:11 PM,sapl0059,1,9,0153,sapl0059,0,,,
13275,2022-02-08,1:18:15 PM,SAPL0001,1,9,0154,SAPL0001,0,,,
13276,2022-02-08,1:20:51 PM,SAPL0001,1,9,0155,,1,SAPL0001,2022-02-08,4:30:59 PM
13277,2022-02-09,2:16:28 PM,SAPL0001,1,9,0156,SAPL0001,0,,,
13278,2022-02-09,2:18:31 PM,SAPL0001,1,9,0157,,0,,,
13280,2022-02-14,2:53:40 PM,sapl0290,1,9,0158,sapl0290,0,,,
13281,2022-02-23,4:35:22 PM,sapl0290,1,9,0159,sapl0290,0,,,
13282,2022-02-26,1:03:47 PM,sapl0254,1,9,0160,,0,,,
13283,2022-02-26,1:05:05 PM,sapl0254,1,9,0161,,0,,,
13284,2022-02-27,12:25:54 PM,Sapl0322,1,9,0162,,0,,,
13285,2022-02-28,2:19:48 PM,sapl0290,1,9,0163,sapl0290,0,,,
13286,2022-03-04,10:53:26 AM,SAPL0331,1,9,0164,,0,,,
13287,2022-03-08,3:42:08 PM,Sapl0335,1,9,0165,Sapl0335,0,,,
13288,2022-03-13,12:25:36 PM,Sapl0322,1,9,0166,Sapl0322,0,,,
13289,2022-03-13,12:26:22 PM,Sapl0322,1,9,0167,Sapl0322,0,,,
13291,2022-03-31,3:08:58 PM,sapl0326,1,9,0169,sapl0326,0,,,
13292,2022-03-31,3:09:06 PM,sapl0326,1,9,0170,,0,,,
13293,2022-03-31,12:04:48 PM,Sapl0322,1,9,0171,Sapl0322,0,,,
13294,2022-03-31,11:23:39 AM,SAPL0001,1,9,0172,,0,,,
13295,2022-03-31,12:19:19 PM,Sapl0322,1,9,0173,,0,,,
13296,2022-03-31,12:03:16 PM,sapl0331,1,9,0174,sapl0331,0,,,
13297,2022-03-31,1:18:35 PM,Sapl0358,1,9,0175,Sapl0358,0,,,
13298,2022-03-31,12:18:23 PM,Sapl0327,1,9,0176,,0,,,
13299,2022-03-31,2:48:17 PM,sapl0290,1,9,0177,sapl0290,0,,,
13300,2022-03-31,12:02:34 PM,Sapl0327,1,9,0178,,0,,,
13301,2022-03-31,3:12:46 PM,Sapl0327,1,9,0179,,0,,,
13302,2022-03-31,11:15:05 AM,Sapl0322,1,9,0180,,0,,,
13303,2022-05-07,11:31:41 AM,Sapl0322,1,10,0001,Sapl0322,0,,,
13304,2022-05-09,12:24:44 PM,Sapl0327,1,10,0002,,0,,,
13305,2022-05-10,10:01:15 AM,Sapl0327,1,10,0003,,0,,,
13306,2022-05-10,4:59:43 PM,sapl0290,1,10,0004,sapl0290,0,,,
13307,2022-05-12,9:48:15 AM,Sapl0327,1,10,0005,,0,,,
13308,2022-05-13,4:25:48 PM,Sapl0327,1,10,0006,,0,,,
13309,2022-05-13,5:02:36 PM,Sapl0327,1,10,0007,,0,,,
13310,2022-05-13,5:08:17 PM,Sapl0327,1,10,0008,,0,,,
13311,2022-05-14,12:48:01 PM,sapl0331,1,10,0009,sapl0331,0,,,
13312,2022-05-14,4:51:49 PM,Sapl0327,1,10,0010,,0,,,
13314,2022-05-17,3:15:31 PM,SAPL0001,1,10,0011,,0,,,
13316,2022-05-18,9:39:54 AM,SAPL0001,1,10,0012,,0,,,
13317,2022-05-18,2:32:11 PM,Sapl0358,1,10,0013,Sapl0358,0,,,
13318,2022-05-21,3:48:38 PM,Sapl0335,1,10,0014,Sapl0335,0,,,
13319,2022-05-22,12:12:19 PM,Sapl0327,1,10,0015,,0,,,
13320,2022-05-22,4:22:20 PM,Sapl0327,1,10,0016,,0,,,
13321,2022-05-22,4:31:13 PM,Sapl0327,1,10,0017,,0,,,
13322,2022-05-23,5:00:32 PM,Sapl0327,1,10,0018,,0,,,
13323,2022-06-06,8:50:06 AM,sapl0285,1,10,0019,sapl0285,0,,,
13324,2022-06-08,3:18:32 PM,sapl0348,1,10,0020,sapl0348,0,,,
13325,2022-06-10,2:31:10 PM,sapl0285,1,10,0021,sapl0285,0,,,
13327,2022-06-19,2:29:02 PM,Sapl0359,1,10,0022,Sapl0359,0,,,
13328,2022-06-20,4:16:00 PM,sapl0290,1,10,0023,sapl0290,0,,,
13329,2022-06-22,2:46:17 PM,sapl0290,1,10,0024,sapl0290,0,,,
13330,2022-06-29,12:15:30 PM,sapl0331,1,10,0025,sapl0331,0,,,
13331,2022-06-30,9:42:14 AM,sapl0285,1,10,0026,sapl0285,0,,,
13332,2022-07-02,3:28:24 PM,Sapl0001,1,10,0027,,0,,,
13333,2022-07-06,1:19:12 PM,Sapl0358,1,10,0028,Sapl0358,0,,,
13334,2022-07-12,12:31:42 PM,Sapl0367,1,10,0029,,0,,,
13336,2022-07-12,2:55:17 PM,sapl0348,1,10,0031,sapl0348,0,,,
13337,2022-07-19,11:29:20 AM,Sapl0327,1,10,0032,Sapl0327,0,,,
13338,2022-07-27,1:31:53 PM,sapl0290,1,10,0033,sapl0290,0,,,
13339,2022-07-28,3:24:31 PM,Sapl0324,1,10,0034,,0,,,
13341,2022-07-30,1:04:12 PM,sapl0331,1,10,0036,sapl0331,0,,,
13345,2022-07-30,2:52:01 PM,sapl0335,1,10,0037,sapl0335,0,,,
13346,2022-07-30,2:58:04 PM,sapl0335,1,10,0038,,0,,,
13347,2022-08-01,10:08:05 AM,sapl0350,1,10,0039,sapl0350,0,,,
13348,2022-08-01,11:26:31 AM,sapl0350,1,10,0040,,0,,,
13349,2022-08-01,12:37:21 PM,sapl0350,1,10,0041,,0,,,
13350,2022-08-02,9:18:01 AM,sapl0350,1,10,0042,sapl0350,0,,,
13351,2022-08-03,1:04:59 PM,sapl0350,1,10,0043,sapl0350,0,,,
13352,2022-08-03,1:38:22 PM,sapl0367,1,10,0044,,0,,,
13353,2022-08-03,3:09:09 PM,Sapl0324,1,10,0045,Sapl0324,0,,,
13354,2022-08-04,9:10:55 AM,Sapl0368,1,10,0046,Sapl0368,0,,,
13355,2022-08-05,11:03:19 AM,sapl0350,1,10,0047,sapl0350,0,,,
13356,2022-08-06,12:21:59 PM,Sapl0324,1,10,0048,,0,,,
13357,2022-08-06,3:11:53 PM,sapl0335,1,10,0049,,0,,,
13358,2022-08-06,3:24:07 PM,sapl0350,1,10,0050,sapl0350,0,,,
13359,2022-08-08,12:28:06 PM,SAPL0324,1,10,0051,SAPL0324,0,,,
13360,2022-08-08,12:28:56 PM,SAPL0324,1,10,0052,SAPL0324,0,,,
13363,2022-08-10,2:09:15 PM,sapl0350,1,10,0053,sapl0350,0,,,
13364,2022-08-11,10:21:13 AM,sapl0350,1,10,0054,sapl0350,0,,,
13365,2022-08-11,11:34:24 AM,sapl0331,1,10,0055,sapl0331,0,,,
13366,2022-08-11,11:42:42 AM,Sapl0324,1,10,0056,Sapl0324,0,,,
13367,2022-08-11,11:44:09 AM,Sapl0324,1,10,0057,,0,,,
13368,2022-08-11,12:15:41 PM,Sapl0358,1,10,0058,Sapl0358,0,,,
13369,2022-08-11,4:17:27 PM,sapl0325,1,10,0059,,0,,,
13370,2022-08-12,1:10:42 PM,sapl0350,1,10,0060,sapl0350,0,,,
13371,2022-08-12,2:37:50 PM,SAPL0335,1,10,0061,,0,,,
13372,2022-08-12,2:38:09 PM,SAPL0335,1,10,0062,SAPL0335,0,,,
13373,2022-08-13,12:30:38 PM,SAPL0324,1,10,0063,SAPL0324,0,,,
13374,2022-08-14,9:25:19 AM,sapl0350,1,10,0064,sapl0350,0,,,
13375,2022-08-17,1:47:35 PM,SAPL0350,1,10,0065,SAPL0350,0,,,
13376,2022-08-19,9:36:33 AM,sapl0350,1,10,0066,sapl0350,0,,,
13380,2022-08-19,2:52:30 PM,Sapl0371,1,10,0070,Sapl0371,0,,,
13381,2022-08-20,10:44:53 AM,Sapl0350,1,10,0071,Sapl0350,0,,,
13382,2022-08-23,11:28:41 AM,sapl0331,1,10,0072,sapl0331,0,,,
13383,2022-08-23,2:54:52 PM,sapl0335,1,10,0073,sapl0335,0,,,
13385,2022-08-24,12:18:08 PM,sapl0331,1,10,0074,sapl0331,0,,,
13386,2022-08-25,9:22:51 AM,sapl0350,1,10,0075,sapl0350,0,,,
13387,2022-08-25,11:37:58 AM,sapl0285,1,10,0076,sapl0285,0,,,
13390,2022-08-25,12:32:32 PM,sapl0325,1,10,0077,,0,,,
13391,2022-08-25,1:42:11 PM,sapl0325,1,10,0078,sapl0325,0,,,
13392,2022-08-26,10:32:28 AM,sapl0350,1,10,0079,sapl0350,0,,,
13393,2022-08-27,2:24:32 PM,Sapl0368,1,10,0080,Sapl0368,0,,,
13395,2022-08-28,12:30:26 PM,Sapl0368,1,10,0082,Sapl0368,0,,,
13396,2022-08-28,1:08:24 PM,Sapl0350,1,10,0083,Sapl0350,0,,,
13397,2022-08-28,1:50:07 PM,sapl0059,1,10,0084,sapl0059,0,,,
13398,2022-08-29,9:33:04 AM,Sapl0350,1,10,0085,Sapl0350,0,,,
13399,2022-08-29,4:06:29 PM,sapl0325,1,10,0086,sapl0325,0,,,
13400,2022-08-30,10:24:08 AM,Sapl0350,1,10,0087,Sapl0350,0,,,
13402,2022-09-03,9:34:04 AM,Sapl0371,1,10,0088,Sapl0371,0,,,
13403,2022-09-05,2:18:09 PM,sapl0349,1,10,0089,sapl0349,0,,,
13404,2022-09-06,9:59:12 AM,sapl0350,1,10,0090,sapl0350,0,,,
13405,2022-09-06,12:35:42 PM,sapl0001,1,10,0091,,0,,,
13406,2022-09-06,2:15:07 PM,Sapl0324,1,10,0092,Sapl0324,0,,,
13407,2022-09-06,2:34:19 PM,sapl0335,1,10,0093,,0,,,
13408,2022-09-07,12:23:27 PM,sapl0350,1,10,0094,sapl0350,0,,,
13409,2022-09-08,12:30:04 PM,Sapl0324,1,10,0095,Sapl0324,0,,,
13411,2022-09-08,2:05:20 PM,sapl0325,1,10,0097,sapl0325,0,,,
13412,2022-09-08,2:05:34 PM,sapl0325,1,10,0098,,0,,,
13414,2022-09-09,2:59:25 PM,Sapl0358,1,10,0099,Sapl0358,0,,,
13416,2022-09-12,1:42:51 PM,Sapl0350,1,10,0101,Sapl0350,0,,,
13420,2022-09-13,12:27:35 PM,Sapl0350,1,10,0102,Sapl0350,0,,,
