Id,ItemId,SupplierId,Qty,Rate,Discount,DelDate,DMid
6705,60440,G021,1.0,560.0,0.0,2018-05-15,25274
6706,60442,G021,1.0,860.0,0.0,2018-05-15,25276
6707,60444,G021,1.0,780.0,0.0,2018-05-15,25278
6708,60446,G021,1.0,610.0,0.0,2018-05-15,25280
6709,60448,G021,2.0,710.0,0.0,2018-05-15,25282
6710,60450,G021,1.0,720.0,0.0,2018-05-15,25284
6711,60452,G021,1.0,790.0,0.0,2018-05-15,25286
6712,60454,G021,4.0,490.0,0.0,2018-05-15,25288
6713,60456,G021,1.0,590.0,0.0,2018-05-15,25290
6714,60460,S098,1.0,900.0,0.0,2018-05-15,25340
6715,61032,S104,1.0,300.0,0.0,2018-06-04,25418
6716,61034,S104,1.0,300.0,0.0,2018-06-04,25420
6717,61036,S104,1.0,300.0,0.0,2018-06-04,25422
6718,61038,S104,1.0,300.0,0.0,2018-06-04,25424
6719,61040,S104,1.0,300.0,0.0,2018-06-04,25426
6720,61042,S104,1.0,300.0,0.0,2018-06-04,25428
6721,61044,S104,1.0,300.0,0.0,2018-06-04,25430
6722,61046,S104,1.0,300.0,0.0,2018-06-04,25432
6723,61048,S104,6.0,300.0,0.0,2018-06-04,25434
6724,61050,S104,6.0,300.0,0.0,2018-06-04,25436
6725,61052,S104,2.0,300.0,0.0,2018-06-04,25438
6726,61054,S104,2.0,300.0,0.0,2018-06-04,25440
6727,61056,S104,8.0,300.0,0.0,2018-06-04,25442
6728,61174,S231,1.0,265.0,0.0,2018-06-09,25492
6729,61176,S231,1.0,265.0,0.0,2018-06-09,25494
6730,61178,S231,1.0,265.0,0.0,2018-06-09,25496
6731,61180,S231,1.0,285.0,0.0,2018-06-09,25498
6732,61182,S231,1.0,285.0,0.0,2018-06-09,25500
6733,61184,S231,1.0,265.0,0.0,2018-06-09,25502
6734,61186,S231,3.0,285.0,0.0,2018-06-09,25504
6735,61188,S231,3.0,265.0,0.0,2018-06-09,25506
6736,61190,S231,1.0,285.0,0.0,2018-06-09,25508
6737,61192,S231,1.0,265.0,0.0,2018-06-09,25510
6738,61194,S231,1.0,265.0,0.0,2018-06-09,25512
6739,61196,S231,1.0,285.0,0.0,2018-06-09,25514
6740,61198,S231,2.0,220.0,0.0,2018-06-09,25516
6741,61200,S231,2.0,220.0,0.0,2018-06-09,25518
6742,61202,S231,2.0,220.0,0.0,2018-06-09,25520
6743,61204,S231,2.0,220.0,0.0,2018-06-09,25522
6744,61206,S231,2.0,220.0,0.0,2018-06-09,25524
6745,61208,S231,2.0,220.0,0.0,2018-06-09,25526
6746,61325,S104,4.0,185.0,0.0,2018-06-18,25666
6747,61327,S104,1.0,185.0,0.0,2018-06-18,25668
6748,61329,S104,1.0,185.0,0.0,2018-06-18,25670
6749,61331,S104,1.0,185.0,0.0,2018-06-18,25672
6750,61333,S104,1.0,185.0,0.0,2018-06-18,25674
