Id,ItemId,SupplierId,Qty,Rate,Discount,DelDate,DMid
13625,61843,S098,6.0,60.0,0.0,2018-07-14,26134
13626,60540,S047 ,1.0,250.0,0.0,2017-03-14,26135
13627,61115,D001,2.0,940.0,0.0,2018-07-14,26136
13628,61119,D001,2.0,990.0,0.0,2018-07-14,26137
13629,61148,D001,2.0,270.0,0.0,2018-07-14,26138
13630,61170,D001,4.0,900.0,0.0,2018-07-14,26139
13631,61125,D001,2.0,826.0,0.0,2018-07-14,26140
13632,61171,D001,2.0,914.0,0.0,2018-07-14,26141
13633,61172,D001,2.0,920.0,0.0,2018-07-14,26142
13634,61774,S098,2.0,505.0,0.0,2018-07-16,26143
13635,61900,S098,2.0,290.0,0.0,2018-07-16,26144
13636,61769,S098,2.0,415.0,0.0,2018-07-16,26145
13637,61792,S098,2.0,457.0,0.0,2018-07-16,26146
13638,61718,S098,8.0,150.0,0.0,2018-07-16,26147
13639,61958,S098,2.0,510.0,0.0,2018-07-16,26148
13640,61777,S098,2.0,420.0,0.0,2018-07-16,26149
13641,61902,S098,2.0,410.0,0.0,2018-07-16,26150
13642,61756,S098,2.0,650.0,0.0,2018-07-16,26151
13643,61782,S104,12.0,95.0,0.0,2018-07-17,26155
13644,61861,S104,1.0,130.0,0.0,2018-07-17,26156
13645,61775,S104,2.0,100.0,0.0,2018-07-17,26157
13646,61853,S104,4.0,110.0,0.0,2018-07-17,26158
13647,61845,S104,2.0,120.0,0.0,2018-07-17,26159
13648,61870,S098,2.0,29.0,0.0,2018-07-17,26160
13649,61893,S098,2.0,450.0,0.0,2018-07-17,26161
13650,60538,S098,1.0,180.0,0.0,2018-07-17,26162
13651,61704,S098,2.0,820.0,0.0,2018-07-17,26163
13652,61871,S098,1.0,7000.0,0.0,2018-07-17,26164
13653,61759,S098,2.0,580.0,0.0,2018-07-17,26165
13654,61600,S098,2.0,609.0,0.0,2018-07-17,26166
13655,61973,S098,1.0,382.0,0.0,2018-07-17,26167
13656,61795,S098,1.0,1100.0,0.0,2018-07-18,26172
13657,61798,S098,1.0,11200.0,0.0,2018-07-18,26173
13658,61800,S098,1.0,11000.0,0.0,2018-07-18,26174
13659,61815,S098,1.0,1250.0,0.0,2018-07-18,26175
13660,61816,S098,1.0,12500.0,0.0,2018-07-18,26176
13661,61817,S098,1.0,13500.0,0.0,2018-07-18,26177
13662,61818,S098,1.0,12500.0,0.0,2018-07-18,26178
13663,61819,S098,1.0,12500.0,0.0,2018-07-18,26179
13664,61820,S098,1.0,1300.0,0.0,2018-07-18,26180
13665,61821,S098,1.0,12500.0,0.0,2018-07-18,26181
13666,61603,S098,2.0,450.0,0.0,2018-07-18,26182
13667,61778,S047 ,2.0,139.0,0.0,2018-07-18,26183
13668,62014,S098,2.0,207.0,0.0,2018-07-18,26184
13669,61796,S098,1.0,15794.0,0.0,2018-07-19,26188
13670,61797,S098,1.0,15644.0,0.0,2018-07-19,26189
13671,61799,S098,1.0,15094.0,0.0,2018-07-19,26190
13672,61801,S098,1.0,14904.0,0.0,2018-07-19,26191
13673,61822,S098,1.0,8561.0,0.0,2018-07-19,26192
13674,61975,S098,1.0,360.0,0.0,2018-07-20,26193
13675,61848,S098,1.0,198.0,0.0,2018-07-20,26194
13676,61757,S098,2.0,420.0,0.0,2018-07-20,26195
13677,61935,S098,1.0,582.0,0.0,2018-07-20,26196
13678,61236,S098,12.0,660.0,0.0,2018-07-20,26197
13679,61773,S098,2.0,560.0,0.0,2018-07-20,26198
13680,61544,S098,1.0,700.0,0.0,2018-07-20,26199
13681,61989,S098,2.0,110.0,0.0,2018-07-20,26200
13682,61768,S098,2.0,660.0,0.0,2018-07-20,26201
13683,61984,S098,4.0,290.0,0.0,2018-07-20,26202
13684,61814,S098,1.0,10126.0,0.0,2018-07-20,26203
