Id,SysDate,SysTime,CompId,FinYearId,SessionId,ItemId,WONo,PId,CId,Flag
7,2013-10-19,11:23:18 AM,1,1,Sapl0006,7191,N0006,1,243,1
8,2013-10-19,11:33:46 AM,1,1,Sapl0006,5509,N0006,1,243,1
9,2013-10-19,11:38:50 AM,1,1,Sapl0006,5509,N0006,243,317,1
10,2013-10-19,11:38:58 AM,1,1,Sapl0006,5509,N0006,243,317,1
11,2013-10-19,11:39:10 AM,1,1,Sapl0006,5509,N0006,243,317,1
12,2013-10-19,11:41:17 AM,1,1,Sapl0006,17820,N0006,243,318,1
13,2013-10-19,11:42:34 AM,1,1,Sapl0006,7191,N0006,243,316,1
14,2013-10-19,11:55:37 AM,1,1,Sapl0006,17822,N0044,0,1,1
15,2013-10-19,11:57:31 AM,1,1,Sapl0006,17811,N0044,1,111,1
16,2013-10-19,11:59:20 AM,1,1,Sapl0006,17823,N0045,0,1,1
17,2013-10-19,12:01:16 PM,1,1,Sapl0006,17804,N0045,1,81,1
18,2013-10-19,12:02:03 PM,1,1,Sapl0006,17804,N0045,1,81,1
19,2013-10-19,12:03:08 PM,1,1,Sapl0006,17804,N0045,1,81,1
20,2013-10-19,2:27:53 PM,1,1,Sapl0006,5640,N0023,1,115,1
21,2013-10-19,2:29:23 PM,1,1,Sapl0006,5689,N0021,4,7,1
26,2013-10-21,4:16:48 PM,1,1,Sapl0006,16790,N0034,63,68,1
27,2013-10-21,4:17:29 PM,1,1,Sapl0006,16831,N0034,107,109,1
28,2013-10-21,5:06:14 PM,1,1,Sapl0006,17885,N0053,1,21,1
29,2013-10-21,5:29:22 PM,1,1,Sapl0006,12565,N0053,21,66,1
30,2013-10-22,9:44:48 AM,1,1,Sapl0006,7259,N0023,115,267,1
31,2013-10-22,11:18:21 AM,1,1,Sapl0006,14073,S0032,0,1,1
32,2013-10-22,11:20:00 AM,1,1,Sapl0006,14069,S0032,0,1,1
33,2013-10-22,2:26:54 PM,1,1,Sapl0006,17889,N0006,1,2,1
34,2013-10-23,10:53:42 AM,1,1,Sapl0006,17890,N0021,0,1,1
35,2013-10-23,2:26:04 PM,1,1,Sapl0006,17892,N0024,0,1,1
36,2013-10-23,2:28:35 PM,1,1,Sapl0006,17894,N0024,1,150,1
37,2013-10-23,2:35:50 PM,1,1,Sapl0006,17896,N0024,1,150,1
38,2013-10-23,2:51:22 PM,1,1,Sapl0006,17906,N0024,1,150,1
39,2013-10-23,2:54:58 PM,1,1,Sapl0006,17907,N0024,4,106,1
40,2013-10-23,2:57:45 PM,1,1,Sapl0006,17908,N0030,0,1,1
41,2013-10-23,2:59:35 PM,1,1,Sapl0006,17909,N0030,1,229,1
42,2013-10-23,3:00:49 PM,1,1,Sapl0006,17911,N0030,1,229,1
43,2013-10-23,6:57:44 PM,1,1,Sapl0006,16453,N0030,68,73,1
44,2013-10-24,1:52:06 PM,1,1,Sapl0006,17633,S0021,1,82,1
45,2013-10-24,3:02:19 PM,1,1,Sapl0006,17947,N0021,4,12,1
46,2013-10-24,3:14:49 PM,1,1,Sapl0006,14391,N0024,4,141,1
47,2013-10-24,4:57:22 PM,1,1,Sapl0006,17951,N0006,1,2,1
48,2013-10-25,12:03:03 PM,1,1,Sapl0006,17961,N0024,4,127,1
49,2013-10-25,3:47:54 PM,1,1,Sapl0006,5654,N0021,4,7,1
50,2013-10-26,5:50:02 PM,1,1,Sapl0006,17977,N0015,0,4,1
51,2013-10-26,5:53:14 PM,1,1,Sapl0006,17980,N0015,4,210,1
52,2013-10-28,1:52:35 PM,1,1,Sapl0006,13696,N0024,8,11,1
53,2013-10-28,5:39:28 PM,1,1,Sapl0006,17424,N0030,68,208,1
54,2013-10-30,11:20:21 AM,1,1,Sapl0006,18080,N0006,1,2,1
55,2013-11-08,2:28:24 PM,1,1,Sapl0006,3699,J0015,0,1,1
56,2013-11-08,2:38:53 PM,1,1,Sapl0006,18211,J0015,0,1,1
57,2013-11-08,2:44:51 PM,1,1,Sapl0006,13506,J0015,0,1,1
58,2013-11-08,2:48:21 PM,1,1,Sapl0006,2986,J0015,0,1,1
59,2013-11-08,4:34:38 PM,1,1,Sapl0006,17469,N0034,160,190,1
60,2013-11-08,4:38:17 PM,1,1,Sapl0006,18309,N0026,1,17,1
61,2013-11-08,4:41:01 PM,1,1,Sapl0006,18310,N0026,1,240,1
62,2013-11-08,4:41:01 PM,1,1,Sapl0006,18311,N0026,1,240,1
63,2013-11-08,4:41:01 PM,1,1,Sapl0006,18312,N0026,1,240,1
64,2013-11-08,4:41:01 PM,1,1,Sapl0006,18313,N0026,1,240,1
65,2013-11-08,4:42:02 PM,1,1,Sapl0006,18315,N0026,1,240,1
66,2013-11-08,4:56:26 PM,1,1,Sapl0008,18314,N0006,0,141,1
67,2013-11-09,10:00:35 AM,1,1,Sapl0006,17182,N0030,1,214,1
68,2013-11-09,10:34:58 AM,1,1,Sapl0008,9266,N0023,0,7,1
69,2013-11-09,10:34:58 AM,1,1,Sapl0008,9268,N0023,0,7,1
70,2013-11-09,10:34:58 AM,1,1,Sapl0008,9276,N0023,0,7,1
71,2013-11-09,10:54:31 AM,1,1,Sapl0008,18478,N0023,0,7,1
72,2013-11-09,10:54:31 AM,1,1,Sapl0008,8197,N0023,0,7,1
73,2013-11-09,11:20:58 AM,1,1,Sapl0006,5651,N0026,1,171,1
74,2013-11-09,11:20:58 AM,1,1,Sapl0006,6027,N0026,1,171,1
75,2013-11-09,11:20:58 AM,1,1,Sapl0006,6004,N0026,1,171,1
76,2013-11-09,11:20:58 AM,1,1,Sapl0006,5646,N0026,1,171,1
77,2013-11-09,11:20:58 AM,1,1,Sapl0006,7216,N0026,1,171,1
78,2013-11-09,11:20:58 AM,1,1,Sapl0006,7263,N0026,1,171,1
79,2013-11-09,11:23:10 AM,1,1,Sapl0006,4875,N0026,1,171,1
80,2013-11-09,11:28:16 AM,1,1,Sapl0006,5647,N0023,115,243,1
81,2013-11-09,11:29:40 AM,1,1,Sapl0006,5648,N0023,115,244,1
82,2013-11-09,11:31:09 AM,1,1,Sapl0006,7007,N0023,115,258,1
83,2013-11-09,11:32:36 AM,1,1,Sapl0006,7020,N0023,115,259,1
84,2013-11-09,11:34:01 AM,1,1,Sapl0006,7678,N0023,115,615,1
85,2013-11-09,11:38:37 AM,1,1,Sapl0006,5979,N0023,1,115,1
86,2013-11-09,11:43:24 AM,1,1,Sapl0006,18496,N0023,1,115,1
87,2013-11-09,11:43:24 AM,1,1,Sapl0006,18495,N0023,1,115,1
88,2013-11-09,4:29:07 PM,1,1,Sapl0008,8886,N0023,0,7,1
89,2013-11-09,5:33:40 PM,1,1,Sapl0008,18619,N0039,0,8,1
90,2013-11-09,5:37:38 PM,1,1,Sapl0008,11952,N0039,8,28,1
91,2013-11-09,5:37:51 PM,1,1,Sapl0008,11952,N0039,8,28,1
92,2013-11-11,2:32:19 PM,1,1,Sapl0006,4103,J0015,0,1,1
93,2013-11-11,2:37:17 PM,1,1,Sapl0006,18988,J0015,0,1,1
94,2013-11-11,2:37:17 PM,1,1,Sapl0006,18987,J0015,0,1,1
95,2013-11-11,2:41:52 PM,1,1,Sapl0006,6335,N0022,0,1,1
96,2013-11-11,2:41:52 PM,1,1,Sapl0006,6890,N0022,0,1,1
97,2013-11-11,3:00:15 PM,1,1,Sapl0006,18989,N0029,1,10,1
98,2013-11-11,3:00:15 PM,1,1,Sapl0006,18990,N0029,1,10,1
99,2013-11-11,3:02:30 PM,1,1,Sapl0006,18989,N0029,1,28,1
100,2013-11-11,3:02:30 PM,1,1,Sapl0006,18990,N0029,1,28,1
101,2013-11-11,3:06:04 PM,1,1,Sapl0006,18991,N0029,1,38,1
102,2013-11-11,3:06:04 PM,1,1,Sapl0006,18992,N0029,1,38,1
103,2013-11-11,7:05:50 PM,1,1,Sapl0006,18998,N0030,1,6,1
104,2013-11-11,7:12:44 PM,1,1,Sapl0006,18999,N0030,1,22,1
105,2013-11-12,10:06:50 AM,1,1,Sapl0006,19023,N0029,1,75,1
106,2013-11-12,10:19:47 AM,1,1,Sapl0006,19023,N0029,1,76,1
107,2013-11-12,11:20:51 AM,1,1,Sapl0006,14066,S0033,0,1,1
108,2013-11-12,11:20:51 AM,1,1,Sapl0006,14068,S0033,0,1,1
109,2013-11-12,11:20:51 AM,1,1,Sapl0006,14074,S0033,0,1,1
110,2013-11-12,11:20:51 AM,1,1,Sapl0006,14071,S0033,0,1,1
111,2013-11-12,11:20:51 AM,1,1,Sapl0006,14073,S0033,0,1,1
112,2013-11-12,11:20:51 AM,1,1,Sapl0006,14069,S0033,0,1,1
113,2013-11-12,11:20:51 AM,1,1,Sapl0006,14070,S0033,0,1,1
114,2013-11-12,11:24:12 AM,1,1,Sapl0006,14002,S0033,0,1,1
115,2013-11-12,11:24:12 AM,1,1,Sapl0006,14001,S0033,0,1,1
116,2013-11-12,11:24:12 AM,1,1,Sapl0006,13995,S0033,0,1,1
117,2013-11-12,11:24:12 AM,1,1,Sapl0006,13997,S0033,0,1,1
118,2013-11-12,11:56:50 AM,1,1,Sapl0006,19061,J0015,0,1,1
119,2013-11-12,11:56:50 AM,1,1,Sapl0006,19060,J0015,0,1,1
120,2013-11-12,1:38:46 PM,1,1,Sapl0006,19135,N0024,3,95,1
121,2013-11-12,1:56:03 PM,1,1,Sapl0006,19141,N0028,0,1,1
122,2013-11-12,2:28:34 PM,1,1,Sapl0006,19142,N0028,1,539,1
123,2013-11-12,2:37:10 PM,1,1,Sapl0006,19143,N0026,1,240,1
124,2013-11-12,2:37:10 PM,1,1,Sapl0006,19144,N0026,1,240,1
125,2013-11-12,2:41:15 PM,1,1,Sapl0006,13701,N0023,1,115,1
126,2013-11-12,6:10:47 PM,1,1,Sapl0006,19204,N0006,0,324,1
127,2013-11-12,6:10:47 PM,1,1,Sapl0006,19203,N0006,0,324,1
128,2013-11-13,10:42:49 AM,1,1,Sapl0006,5694,N0026,1,171,1
129,2013-11-13,10:42:49 AM,1,1,Sapl0006,5690,N0026,1,171,1
130,2013-11-13,11:41:39 AM,1,1,Sapl0006,19207,N0054,0,1,1
131,2013-11-13,11:41:39 AM,1,1,Sapl0006,19208,N0054,0,1,1
132,2013-11-13,11:41:39 AM,1,1,Sapl0006,19209,N0054,0,1,1
133,2013-11-13,12:02:06 PM,1,1,Sapl0006,19210,N0054,0,1,1
134,2013-11-13,12:02:06 PM,1,1,Sapl0006,19211,N0054,0,1,1
135,2013-11-13,12:02:06 PM,1,1,Sapl0006,19212,N0054,0,1,1
136,2013-11-13,12:02:06 PM,1,1,Sapl0006,19213,N0054,0,1,1
137,2013-11-13,12:02:06 PM,1,1,Sapl0006,19214,N0054,0,1,1
138,2013-11-13,2:14:21 PM,1,1,Sapl0006,19215,N0025,1,15,1
139,2013-11-13,2:14:21 PM,1,1,Sapl0006,19216,N0025,1,15,1
140,2013-11-13,2:47:56 PM,1,1,Sapl0006,19217,N0030,1,6,1
141,2013-11-13,2:47:56 PM,1,1,Sapl0006,19218,N0030,1,6,1
142,2013-11-13,2:49:44 PM,1,1,Sapl0006,19217,N0030,6,236,1
143,2013-11-13,2:50:18 PM,1,1,Sapl0006,19218,N0030,6,237,1
144,2013-11-13,3:46:08 PM,1,1,Sapl0006,17625,N0054,0,1,1
145,2013-11-13,3:48:18 PM,1,1,Sapl0006,17626,N0054,1,21,1
146,2013-11-13,3:48:18 PM,1,1,Sapl0006,19219,N0054,1,21,1
147,2013-11-13,3:50:03 PM,1,1,Sapl0006,19220,N0054,1,21,1
148,2013-11-13,3:50:03 PM,1,1,Sapl0006,19221,N0054,1,21,1
149,2013-11-13,3:50:03 PM,1,1,Sapl0006,19222,N0054,1,21,1
150,2013-11-13,4:40:19 PM,1,1,Sapl0006,19223,N0026,1,28,1
151,2013-11-13,4:41:11 PM,1,1,Sapl0006,19223,N0026,1,36,1
152,2013-11-13,5:32:49 PM,1,1,Sapl0006,15062,J0015,0,1,1
153,2013-11-13,5:32:49 PM,1,1,Sapl0006,2734,J0015,0,1,1
154,2013-11-13,6:07:22 PM,1,1,Sapl0006,10586,N0054,0,1,1
155,2013-11-13,6:07:22 PM,1,1,Sapl0006,10895,N0054,0,1,1
156,2013-11-13,6:07:22 PM,1,1,Sapl0006,10934,N0054,0,1,1
157,2013-11-13,6:07:22 PM,1,1,Sapl0006,10585,N0054,0,1,1
158,2013-11-13,6:08:54 PM,1,1,Sapl0006,10592,N0054,0,1,1
159,2013-11-13,6:10:08 PM,1,1,Sapl0006,11161,N0054,0,1,1
160,2013-11-14,9:47:46 AM,1,1,Sapl0006,19224,N0054,0,1,1
161,2013-11-14,9:53:40 AM,1,1,Sapl0006,19225,N0054,0,1,1
162,2013-11-14,9:53:40 AM,1,1,Sapl0006,19226,N0054,0,1,1
163,2013-11-14,9:53:40 AM,1,1,Sapl0006,19227,N0054,0,1,1
164,2013-11-14,9:53:40 AM,1,1,Sapl0006,19228,N0054,0,1,1
165,2013-11-14,9:53:40 AM,1,1,Sapl0006,19229,N0054,0,1,1
166,2013-11-14,9:59:41 AM,1,1,Sapl0006,19230,N0054,0,1,1
167,2013-11-14,10:10:44 AM,1,1,Sapl0006,19231,N0054,1,21,1
168,2013-11-14,11:32:26 AM,1,1,Sapl0006,5954,N0054,0,1,1
169,2013-11-14,11:32:26 AM,1,1,Sapl0006,5646,N0054,0,1,1
170,2013-11-14,11:32:26 AM,1,1,Sapl0006,7216,N0054,0,1,1
171,2013-11-14,11:32:26 AM,1,1,Sapl0006,7263,N0054,0,1,1
172,2013-11-14,11:32:26 AM,1,1,Sapl0006,5724,N0054,0,1,1
173,2013-11-14,11:32:26 AM,1,1,Sapl0006,7218,N0054,0,1,1
174,2013-11-14,11:32:26 AM,1,1,Sapl0006,7269,N0054,0,1,1
175,2013-11-14,11:32:26 AM,1,1,Sapl0006,7044,N0054,0,1,1
176,2013-11-14,11:46:45 AM,1,1,Sapl0008,11889,N0006,141,215,1
177,2013-11-14,11:47:03 AM,1,1,Sapl0008,11889,N0006,141,215,1
178,2013-11-14,11:59:02 AM,1,1,Sapl0006,19233,N0006,1,116,1
179,2013-11-14,11:59:02 AM,1,1,Sapl0006,19234,N0006,1,116,1
180,2013-11-14,11:59:02 AM,1,1,Sapl0006,19235,N0006,1,116,1
181,2013-11-14,11:59:02 AM,1,1,Sapl0006,19236,N0006,1,116,1
182,2013-11-14,11:59:02 AM,1,1,Sapl0006,19237,N0006,1,116,1
183,2013-11-14,11:59:02 AM,1,1,Sapl0006,19238,N0006,1,116,1
184,2013-11-14,11:59:02 AM,1,1,Sapl0006,19239,N0006,1,116,1
185,2013-11-14,11:59:02 AM,1,1,Sapl0006,19240,N0006,1,116,1
186,2013-11-14,11:59:02 AM,1,1,Sapl0006,19241,N0006,1,116,1
187,2013-11-14,12:18:52 PM,1,1,Sapl0006,11661,N0006,0,324,1
188,2013-11-14,1:16:50 PM,1,1,Sapl0008,19244,N0039,0,8,1
189,2013-11-14,1:41:14 PM,1,1,Sapl0006,11661,N0006,324,336,1
190,2013-11-14,1:46:07 PM,1,1,Sapl0006,19246,N0026,0,1,1
191,2013-11-14,1:51:44 PM,1,1,Sapl0006,19247,N0026,1,290,1
192,2013-11-14,1:51:44 PM,1,1,Sapl0006,19248,N0026,1,290,1
193,2013-11-14,1:51:44 PM,1,1,Sapl0006,19249,N0026,1,290,1
194,2013-11-14,1:51:44 PM,1,1,Sapl0006,19250,N0026,1,290,1
195,2013-11-14,1:52:57 PM,1,1,Sapl0006,19250,N0026,290,294,1
196,2013-11-14,2:02:38 PM,1,1,Sapl0006,13703,N0026,1,290,1
197,2013-11-14,2:02:38 PM,1,1,Sapl0006,14472,N0026,1,290,1
198,2013-11-14,2:02:38 PM,1,1,Sapl0006,11050,N0026,1,290,1
199,2013-11-14,2:02:38 PM,1,1,Sapl0006,11185,N0026,1,290,1
200,2013-11-14,2:02:38 PM,1,1,Sapl0006,7007,N0026,1,290,1
201,2013-11-14,2:02:38 PM,1,1,Sapl0006,5647,N0026,1,290,1
202,2013-11-14,2:02:38 PM,1,1,Sapl0006,14387,N0026,1,290,1
203,2013-11-14,2:30:58 PM,1,1,Sapl0006,19251,T0007,0,1,1
204,2013-11-14,3:43:33 PM,1,1,Sapl0006,19253,N0022,0,1,1
205,2013-11-15,1:46:05 PM,1,1,Sapl0006,19269,S0031,0,1,1
206,2013-11-16,11:26:24 AM,1,1,Sapl0006,9268,N0023,7,815,1
207,2013-11-16,11:55:01 AM,1,1,Sapl0006,19283,N0030,1,98,1
208,2013-11-16,12:16:30 PM,1,1,Sapl0006,19284,N0006,1,2,1
209,2013-11-16,2:05:18 PM,1,1,Sapl0006,19285,N0025,1,217,1
210,2013-11-16,2:06:54 PM,1,1,Sapl0006,19285,N0025,2,235,1
211,2013-11-16,2:09:08 PM,1,1,Sapl0006,19285,N0024,1,150,1
212,2013-11-16,2:10:30 PM,1,1,Sapl0006,19285,N0024,0,2,1
213,2013-11-16,2:15:54 PM,1,1,Sapl0006,19286,N0025,1,217,1
214,2013-11-16,2:17:11 PM,1,1,Sapl0006,19286,N0025,2,235,1
215,2013-11-16,3:57:17 PM,1,1,Sapl0006,13763,N0030,1,214,1
216,2013-11-16,3:57:17 PM,1,1,Sapl0006,13764,N0030,1,214,1
217,2013-11-16,4:59:08 PM,1,1,Sapl0006,19293,N0028,1,539,1
218,2013-11-16,5:01:16 PM,1,1,Sapl0006,19296,N0030,1,98,1
219,2013-11-16,5:02:52 PM,1,1,Sapl0006,16452,N0030,68,72,1
220,2013-11-16,5:03:54 PM,1,1,Sapl0006,16872,N0030,118,123,1
221,2013-11-16,5:06:02 PM,1,1,Sapl0006,19300,N0025,1,217,1
222,2013-11-16,5:07:55 PM,1,1,Sapl0006,19300,N0025,2,235,1
223,2013-11-16,5:11:06 PM,1,1,Sapl0006,19286,N0024,1,150,1
224,2013-11-16,5:11:06 PM,1,1,Sapl0006,19300,N0024,1,150,1
225,2013-11-16,5:13:58 PM,1,1,Sapl0006,19286,N0024,0,2,1
226,2013-11-16,5:13:58 PM,1,1,Sapl0006,19300,N0024,0,2,1
227,2013-11-16,5:18:17 PM,1,1,Sapl0006,19301,N0031,1,71,1
228,2013-11-16,5:22:59 PM,1,1,Sapl0006,13700,N0023,1,115,1
229,2013-11-18,10:42:24 AM,1,1,Sapl0006,5640,N0023,115,801,1
230,2013-11-18,12:07:19 PM,1,1,Sapl0008,9311,N0023,7,200,1
231,2013-11-18,5:29:14 PM,1,1,Sapl0006,19302,N0056,1,822,1
232,2013-11-18,5:29:14 PM,1,1,Sapl0006,19303,N0056,1,822,1
233,2013-11-18,5:29:14 PM,1,1,Sapl0006,19304,N0056,1,822,1
234,2013-11-18,5:29:14 PM,1,1,Sapl0006,19305,N0056,1,822,1
235,2013-11-18,5:29:14 PM,1,1,Sapl0006,19306,N0056,1,822,1
236,2013-11-18,5:29:14 PM,1,1,Sapl0006,19307,N0056,1,822,1
237,2013-11-18,6:22:50 PM,1,1,Sapl0006,11053,N0006,1,243,1
238,2013-11-18,6:24:22 PM,1,1,Sapl0006,11053,N0006,243,338,1
239,2013-11-19,9:31:07 AM,1,1,Sapl0006,19309,N0006,0,324,1
240,2013-11-19,11:17:59 AM,1,1,Sapl0006,7521,N0023,1,115,1
241,2013-11-19,12:48:17 PM,1,1,Sapl0006,19312,N0059,74,109,1
242,2013-11-19,1:48:48 PM,1,1,Sapl0006,1655,N0023,1,115,1
243,2013-11-19,1:48:48 PM,1,1,Sapl0006,1669,N0023,1,115,1
244,2013-11-19,1:48:48 PM,1,1,Sapl0006,1672,N0023,1,115,1
245,2013-11-19,1:48:48 PM,1,1,Sapl0006,1675,N0023,1,115,1
246,2013-11-19,1:48:48 PM,1,1,Sapl0006,1678,N0023,1,115,1
247,2013-11-19,1:48:48 PM,1,1,Sapl0006,1681,N0023,1,115,1
248,2013-11-19,1:48:48 PM,1,1,Sapl0006,1690,N0023,1,115,1
249,2013-11-19,1:48:48 PM,1,1,Sapl0006,1693,N0023,1,115,1
250,2013-11-19,1:48:48 PM,1,1,Sapl0006,1695,N0023,1,115,1
251,2013-11-19,1:48:48 PM,1,1,Sapl0006,1698,N0023,1,115,1
252,2013-11-19,1:48:48 PM,1,1,Sapl0006,1702,N0023,1,115,1
253,2013-11-19,3:59:21 PM,1,1,Sapl0006,19314,N0056,1,822,1
254,2013-11-19,3:59:21 PM,1,1,Sapl0006,19315,N0056,1,822,1
255,2013-11-19,3:59:21 PM,1,1,Sapl0006,19316,N0056,1,822,1
256,2013-11-19,3:59:21 PM,1,1,Sapl0006,19317,N0056,1,822,1
257,2013-11-19,3:59:21 PM,1,1,Sapl0006,19318,N0056,1,822,1
258,2013-11-19,3:59:21 PM,1,1,Sapl0006,19319,N0056,1,822,1
259,2013-11-19,5:21:13 PM,1,1,Sapl0006,19320,N0057,0,1,1
260,2013-11-19,5:25:07 PM,1,1,Sapl0006,19321,N0057,1,2,1
261,2013-11-19,5:25:07 PM,1,1,Sapl0006,19322,N0057,1,2,1
262,2013-11-19,5:25:07 PM,1,1,Sapl0006,19323,N0057,1,2,1
263,2013-11-19,5:25:07 PM,1,1,Sapl0006,19324,N0057,1,2,1
264,2013-11-19,5:25:07 PM,1,1,Sapl0006,19325,N0057,1,2,1
265,2013-11-19,5:25:07 PM,1,1,Sapl0006,19326,N0057,1,2,1
266,2013-11-19,5:25:07 PM,1,1,Sapl0006,19327,N0057,1,2,1
267,2013-11-19,5:25:07 PM,1,1,Sapl0006,19328,N0057,1,2,1
268,2013-11-19,5:26:35 PM,1,1,Sapl0006,19329,N0057,1,2,1
269,2013-11-19,5:26:35 PM,1,1,Sapl0006,19330,N0057,1,2,1
270,2013-11-19,5:26:35 PM,1,1,Sapl0006,19331,N0057,1,2,1
271,2013-11-19,5:29:31 PM,1,1,Sapl0006,19332,N0057,0,1,1
272,2013-11-19,5:31:49 PM,1,1,Sapl0006,19333,N0057,1,14,1
273,2013-11-19,5:31:49 PM,1,1,Sapl0006,19334,N0057,1,14,1
274,2013-11-19,5:31:49 PM,1,1,Sapl0006,19335,N0057,1,14,1
275,2013-11-19,5:31:49 PM,1,1,Sapl0006,19336,N0057,1,14,1
276,2013-11-19,5:31:49 PM,1,1,Sapl0006,19337,N0057,1,14,1
277,2013-11-19,6:08:59 PM,1,1,Sapl0006,4950,J0015,0,1,1
278,2013-11-19,6:08:59 PM,1,1,Sapl0006,19344,J0015,0,1,1
279,2013-11-19,6:08:59 PM,1,1,Sapl0006,19343,J0015,0,1,1
280,2013-11-20,10:09:23 AM,1,1,Sapl0006,19345,N0057,0,1,1
281,2013-11-20,10:17:27 AM,1,1,Sapl0006,19346,N0057,1,20,1
282,2013-11-20,10:17:27 AM,1,1,Sapl0006,19347,N0057,1,20,1
283,2013-11-20,10:17:27 AM,1,1,Sapl0006,19348,N0057,1,20,1
284,2013-11-20,10:17:27 AM,1,1,Sapl0006,19349,N0057,1,20,1
285,2013-11-20,10:17:27 AM,1,1,Sapl0006,19350,N0057,1,20,1
286,2013-11-20,10:17:27 AM,1,1,Sapl0006,19351,N0057,1,20,1
287,2013-11-20,10:17:27 AM,1,1,Sapl0006,19352,N0057,1,20,1
288,2013-11-20,10:17:27 AM,1,1,Sapl0006,19353,N0057,1,20,1
289,2013-11-20,10:17:27 AM,1,1,Sapl0006,19354,N0057,1,20,1
290,2013-11-20,10:17:27 AM,1,1,Sapl0006,19355,N0057,1,20,1
291,2013-11-20,10:17:27 AM,1,1,Sapl0006,19356,N0057,1,20,1
292,2013-11-20,10:17:27 AM,1,1,Sapl0006,19357,N0057,1,20,1
293,2013-11-20,10:17:27 AM,1,1,Sapl0006,19358,N0057,1,20,1
294,2013-11-20,12:01:51 PM,1,1,Sapl0006,13696,N0056,1,822,1
295,2013-11-20,12:01:51 PM,1,1,Sapl0006,13697,N0056,1,822,1
296,2013-11-20,12:01:51 PM,1,1,Sapl0006,13698,N0056,1,822,1
297,2013-11-20,12:01:51 PM,1,1,Sapl0006,13699,N0056,1,822,1
298,2013-11-20,12:01:51 PM,1,1,Sapl0006,13700,N0056,1,822,1
299,2013-11-20,12:04:41 PM,1,1,Sapl0006,10970,N0056,1,822,1
300,2013-11-20,12:10:41 PM,1,1,Sapl0006,5406,N0049,1,58,1
301,2013-11-20,12:11:21 PM,1,1,Sapl0006,5312,N0049,1,7,1
302,2013-11-20,12:52:44 PM,1,1,Sapl0006,11185,N0056,1,822,1
303,2013-11-20,2:05:38 PM,1,1,Sapl0006,19359,N0059,74,109,1
304,2013-11-20,3:03:21 PM,1,1,Sapl0006,19362,J0015,0,1,1
305,2013-11-20,3:03:21 PM,1,1,Sapl0006,19363,J0015,0,1,1
306,2013-11-20,3:03:21 PM,1,1,Sapl0006,19364,J0015,0,1,1
307,2013-11-20,3:12:56 PM,1,1,Sapl0006,19365,N0057,1,20,1
308,2013-11-20,3:12:56 PM,1,1,Sapl0006,19366,N0057,1,20,1
309,2013-11-20,3:14:56 PM,1,1,Sapl0006,19367,N0057,0,1,1
310,2013-11-20,3:17:00 PM,1,1,Sapl0006,19368,N0057,1,36,1
311,2013-11-20,3:17:00 PM,1,1,Sapl0006,19369,N0057,1,36,1
312,2013-11-20,3:17:00 PM,1,1,Sapl0006,19370,N0057,1,36,1
313,2013-11-20,3:17:00 PM,1,1,Sapl0006,19371,N0057,1,36,1
314,2013-11-20,3:18:35 PM,1,1,Sapl0006,19372,N0057,0,1,1
315,2013-11-20,3:20:19 PM,1,1,Sapl0006,19373,N0057,1,41,1
316,2013-11-20,3:20:19 PM,1,1,Sapl0006,19374,N0057,1,41,1
317,2013-11-20,3:21:17 PM,1,1,Sapl0006,19375,N0057,0,1,1
318,2013-11-20,3:22:57 PM,1,1,Sapl0006,19376,N0057,1,44,1
319,2013-11-20,3:22:57 PM,1,1,Sapl0006,19377,N0057,1,44,1
320,2013-11-20,3:22:57 PM,1,1,Sapl0006,19378,N0057,1,44,1
321,2013-11-20,3:23:39 PM,1,1,Sapl0006,19379,N0057,0,1,1
322,2013-11-20,3:25:08 PM,1,1,Sapl0006,19380,N0057,1,48,1
323,2013-11-20,3:25:08 PM,1,1,Sapl0006,19381,N0057,1,48,1
324,2013-11-20,3:25:08 PM,1,1,Sapl0006,19382,N0057,1,48,1
325,2013-11-20,3:29:00 PM,1,1,Sapl0006,19383,N0057,0,1,1
326,2013-11-20,3:31:35 PM,1,1,Sapl0006,19384,N0057,1,52,1
327,2013-11-20,3:31:35 PM,1,1,Sapl0006,19385,N0057,1,52,1
328,2013-11-20,3:31:35 PM,1,1,Sapl0006,19386,N0057,1,52,1
329,2013-11-20,3:31:35 PM,1,1,Sapl0006,19387,N0057,1,52,1
330,2013-11-20,3:32:38 PM,1,1,Sapl0006,19388,N0057,0,1,1
331,2013-11-20,3:35:13 PM,1,1,Sapl0006,19389,N0057,1,57,1
332,2013-11-20,3:35:13 PM,1,1,Sapl0006,19390,N0057,1,57,1
333,2013-11-20,3:35:13 PM,1,1,Sapl0006,19391,N0057,1,57,1
334,2013-11-20,3:35:58 PM,1,1,Sapl0006,19392,N0057,0,1,1
335,2013-11-20,3:37:35 PM,1,1,Sapl0006,19393,N0057,1,61,1
336,2013-11-20,3:38:20 PM,1,1,Sapl0006,19394,N0057,0,1,1
337,2013-11-20,3:40:29 PM,1,1,Sapl0006,19395,N0057,1,63,1
338,2013-11-20,3:40:29 PM,1,1,Sapl0006,19396,N0057,1,63,1
339,2013-11-20,3:40:29 PM,1,1,Sapl0006,19397,N0057,1,63,1
340,2013-11-20,3:42:34 PM,1,1,Sapl0006,19398,N0057,0,1,1
341,2013-11-20,3:44:24 PM,1,1,Sapl0006,19399,N0057,1,67,1
342,2013-11-20,3:44:24 PM,1,1,Sapl0006,19400,N0057,1,67,1
