Id,SysDate,SysTime,CompId,FinYearId,SessionId,EmpId,BillMonth,BillAmt,Taxes
291,2014-01-29,6:16:23 PM,1,1,Sapl0186,Sapl0061,1.0,601.46,6.0
292,2014-01-29,6:32:42 PM,1,1,Sapl0186,Sapl0071,1.0,278.99,6.0
293,2014-01-29,6:41:04 PM,1,1,Sapl0186,Sapl0041,1.0,184.41,6.0
294,2014-02-28,11:03:48 AM,1,1,Sapl0186,Sapl0003,2.0,946.41,20.0
295,2014-02-28,11:04:19 AM,1,1,Sapl0186,Sapl0002,2.0,186.27,20.0
296,2014-02-28,11:06:28 AM,1,1,Sapl0186,Sapl0038,2.0,297.53,20.0
297,2014-02-28,11:11:47 AM,1,1,Sapl0186,Sapl0042,2.0,146.52,20.0
298,2014-02-28,11:12:34 AM,1,1,Sapl0186,Sapl0015,2.0,620.61,20.0
299,2014-02-28,11:13:33 AM,1,1,Sapl0186,Sapl0012,2.0,198.14,20.0
300,2014-02-28,11:17:58 AM,1,1,Sapl0186,Sapl0185,2.0,658.54,20.0
301,2014-02-28,11:19:49 AM,1,1,Sapl0186,Sapl0020,2.0,1138.77,20.0
302,2014-02-28,11:21:31 AM,1,1,Sapl0186,Sapl0050,2.0,146.07,20.0
303,2014-02-28,11:22:21 AM,1,1,Sapl0186,Sapl0055,2.0,551.55,20.0
304,2014-02-28,11:25:55 AM,1,1,Sapl0186,Sapl0047,2.0,140.45,20.0
305,2014-02-28,11:28:38 AM,1,1,Sapl0186,Sapl0048,2.0,174.16,20.0
306,2014-02-28,11:29:25 AM,1,1,Sapl0186,Sapl0057,2.0,466.97,20.0
307,2014-02-28,11:31:49 AM,1,1,Sapl0186,Sapl0061,2.0,727.53,20.0
308,2014-02-28,11:34:28 AM,1,1,Sapl0186,Sapl0173,2.0,142.14,20.0
309,2014-02-28,11:37:57 AM,1,1,Sapl0186,Sapl0172,2.0,288.2,20.0
310,2014-02-28,11:38:58 AM,1,1,Sapl0186,Sapl0009,2.0,319.1,20.0
311,2014-02-28,11:48:55 AM,1,1,Sapl0186,Sapl0013,2.0,480.79,20.0
312,2014-02-28,11:50:23 AM,1,1,Sapl0186,Sapl0053,2.0,140.45,20.0
313,2014-02-28,11:50:57 AM,1,1,Sapl0186,Sapl0028,2.0,301.57,20.0
314,2014-02-28,11:58:52 AM,1,1,Sapl0186,Sapl0056,2.0,211.24,20.0
315,2014-02-28,12:00:22 PM,1,1,Sapl0186,Sapl0161,2.0,404.16,20.0
316,2014-02-28,12:03:37 PM,1,1,Sapl0186,Sapl0043,2.0,140.45,20.0
317,2014-02-28,12:04:24 PM,1,1,Sapl0186,Sapl0040,2.0,351.58,20.0
318,2014-02-28,12:05:34 PM,1,1,Sapl0186,Sapl0080,2.0,332.25,20.0
319,2014-02-28,12:06:28 PM,1,1,Sapl0186,Sapl0073,2.0,551.91,20.0
320,2014-02-28,12:07:29 PM,1,1,Sapl0186,Sapl0082,2.0,182.92,20.0
321,2014-02-28,12:08:41 PM,1,1,Sapl0186,Sapl0076,2.0,1401.13,20.0
322,2014-02-28,12:09:48 PM,1,1,Sapl0186,Sapl0010,2.0,208.43,20.0
323,2014-02-28,12:11:21 PM,1,1,Sapl0186,Sapl0037,2.0,287.08,20.0
324,2014-02-28,12:12:11 PM,1,1,Sapl0186,Sapl0008,2.0,656.18,20.0
325,2014-02-28,12:13:18 PM,1,1,Sapl0186,Sapl0153,2.0,249.44,20.0
326,2014-02-28,12:14:00 PM,1,1,Sapl0186,Sapl0036,2.0,392.58,20.0
327,2014-02-28,12:17:14 PM,1,1,Sapl0186,Sapl0005,2.0,149.55,20.0
328,2014-02-28,12:18:02 PM,1,1,Sapl0186,Sapl0018,2.0,345.84,20.0
329,2014-02-28,12:19:41 PM,1,1,Sapl0186,Sapl0068,2.0,58.9,20.0
330,2014-02-28,12:20:35 PM,1,1,Sapl0186,Sapl0119,2.0,613.04,20.0
331,2014-02-28,12:21:03 PM,1,1,Sapl0186,Sapl0049,2.0,176.86,20.0
332,2014-02-28,12:26:14 PM,1,1,Sapl0186,Sapl0112,2.0,145.17,20.0
333,2014-02-28,12:27:05 PM,1,1,Sapl0186,Sapl0019,2.0,464.95,20.0
334,2014-02-28,12:30:06 PM,1,1,Sapl0186,Sapl0143,2.0,142.14,20.0
335,2014-02-28,12:30:51 PM,1,1,Sapl0186,Sapl0122,2.0,336.52,20.0
336,2014-02-28,12:31:28 PM,1,1,Sapl0186,Sapl0044,2.0,251.69,20.0
337,2014-02-28,12:33:09 PM,1,1,Sapl0186,Sapl0045,2.0,413.82,20.0
338,2014-02-28,12:33:52 PM,1,1,Sapl0186,Sapl0032,2.0,783.04,20.0
339,2014-02-28,12:34:44 PM,1,1,Sapl0186,Sapl0059,2.0,158.54,20.0
340,2014-02-28,12:35:46 PM,1,1,Sapl0186,Sapl0062,2.0,1001.35,20.0
341,2014-02-28,12:40:38 PM,1,1,Sapl0186,Sapl0011,2.0,618.99,20.0
342,2014-02-28,12:41:58 PM,1,1,Sapl0186,Sapl0031,2.0,344.52,20.0
343,2014-02-28,12:59:21 PM,1,1,Sapl0186,Sapl0186,2.0,413.82,20.0
344,2014-02-28,1:43:56 PM,1,1,Sapl0186,Sapl0071,2.0,417.53,20.0
346,2014-03-08,11:56:51 AM,1,1,Sapl0186,Sapl0146,2.0,172.7,20.0
347,2014-03-08,11:57:34 AM,1,1,Sapl0186,Sapl0191,2.0,216.86,20.0
348,2014-03-31,4:23:31 PM,1,1,Sapl0173,Sapl0172,3.0,283.48,20.0
349,2014-03-31,4:23:31 PM,1,1,Sapl0173,Sapl0173,3.0,140.45,20.0
350,2014-03-31,4:24:12 PM,1,1,Sapl0173,Sapl0009,3.0,472.36,20.0
351,2014-03-31,4:24:50 PM,1,1,Sapl0173,Sapl0013,3.0,549.55,20.0
352,2014-03-31,4:26:32 PM,1,1,Sapl0173,Sapl0053,3.0,140.45,20.0
353,2014-03-31,4:27:12 PM,1,1,Sapl0173,Sapl0028,3.0,318.32,20.0
354,2014-03-31,4:38:24 PM,1,1,Sapl0173,Sapl0056,3.0,244.05,20.0
355,2014-03-31,4:44:12 PM,1,1,Sapl0173,Sapl0043,3.0,140.45,20.0
356,2014-03-31,4:45:22 PM,1,1,Sapl0173,Sapl0040,3.0,418.88,20.0
357,2014-03-31,4:48:28 PM,1,1,Sapl0173,Sapl0080,3.0,182.92,20.0
358,2014-03-31,4:49:14 PM,1,1,Sapl0173,Sapl0073,3.0,467.19,20.0
359,2014-03-31,4:50:15 PM,1,1,Sapl0173,Sapl0082,3.0,146.51,20.0
360,2014-03-31,4:53:14 PM,1,1,Sapl0173,Sapl0076,3.0,788.43,20.0
361,2014-03-31,4:55:27 PM,1,1,Sapl0173,Sapl0010,3.0,167.42,20.0
362,2014-03-31,4:28:18 PM,1,1,Sapl0173,Sapl0037,3.0,205.84,20.0
363,2014-03-31,4:29:16 PM,1,1,Sapl0173,Sapl0008,3.0,947.76,20.0
364,2014-03-31,4:30:33 PM,1,1,Sapl0173,Sapl0153,3.0,140.45,20.0
365,2014-03-31,4:32:14 PM,1,1,Sapl0173,Sapl0036,3.0,391.46,20.0
366,2014-03-31,4:32:48 PM,1,1,Sapl0173,Sapl0005,3.0,157.64,20.0
367,2014-03-31,4:34:19 PM,1,1,Sapl0173,Sapl0018,3.0,377.87,20.0
368,2014-03-31,4:34:49 PM,1,1,Sapl0173,Sapl0119,3.0,392.59,20.0
369,2014-03-31,4:35:39 PM,1,1,Sapl0173,Sapl0049,3.0,176.18,20.0
370,2014-03-31,4:36:05 PM,1,1,Sapl0173,Sapl0048,3.0,191.01,20.0
371,2014-03-31,4:37:17 PM,1,1,Sapl0173,Sapl0112,3.0,154.95,20.0
372,2014-03-31,4:37:52 PM,1,1,Sapl0173,Sapl0019,3.0,628.32,20.0
373,2014-03-31,4:38:21 PM,1,1,Sapl0173,Sapl0143,3.0,142.14,20.0
374,2014-03-31,4:39:14 PM,1,1,Sapl0173,Sapl0122,3.0,272.92,20.0
375,2014-03-31,4:39:41 PM,1,1,Sapl0173,Sapl0146,3.0,140.45,20.0
376,2014-03-31,4:40:21 PM,1,1,Sapl0173,Sapl0044,3.0,239.1,20.0
377,2014-03-31,4:44:32 PM,1,1,Sapl0173,Sapl0186,3.0,474.18,20.0
378,2014-03-31,4:45:24 PM,1,1,Sapl0173,Sapl0032,3.0,392.81,20.0
379,2014-03-31,4:47:43 PM,1,1,Sapl0173,Sapl0062,3.0,626.86,20.0
380,2014-03-31,4:48:32 PM,1,1,Sapl0173,Sapl0071,3.0,384.83,20.0
381,2014-03-31,4:49:29 PM,1,1,Sapl0173,Sapl0057,3.0,525.85,20.0
382,2014-03-31,4:50:02 PM,1,1,Sapl0173,Sapl0061,3.0,522.14,20.0
383,2014-03-31,4:53:09 PM,1,1,Sapl0173,Sapl0161,3.0,360.68,20.0
384,2014-03-31,4:59:07 PM,1,1,Sapl0173,Sapl0068,3.0,0.0,20.0
385,2014-03-31,5:05:44 PM,1,1,Sapl0173,Sapl0002,3.0,281.91,20.0
386,2014-03-31,5:07:13 PM,1,1,Sapl0173,Sapl0038,3.0,257.08,20.0
387,2014-03-31,5:12:41 PM,1,1,Sapl0173,Sapl0042,3.0,140.45,20.0
388,2014-03-31,5:11:56 PM,1,1,Sapl0173,Sapl0041,3.0,292.02,20.0
389,2014-03-31,5:14:55 PM,1,1,Sapl0173,Sapl0015,3.0,630.23,20.0
390,2014-03-31,5:20:16 PM,1,1,Sapl0173,Sapl0169,3.0,244.83,20.0
391,2014-03-31,5:20:46 PM,1,1,Sapl0173,Sapl0185,3.0,575.68,20.0
392,2014-03-31,5:28:23 PM,1,1,Sapl0173,Sapl0031,3.0,158.99,20.0
393,2014-03-31,5:29:25 PM,1,1,Sapl0173,Sapl0011,3.0,462.14,20.0
394,2014-03-31,5:30:01 PM,1,1,Sapl0173,Sapl0020,3.0,1801.13,20.0
395,2014-03-31,5:31:34 PM,1,1,Sapl0173,Sapl0050,3.0,166.97,20.0
396,2014-03-31,5:32:01 PM,1,1,Sapl0173,Sapl0055,3.0,504.27,20.0
397,2014-03-31,5:32:31 PM,1,1,Sapl0173,Sapl0047,3.0,140.45,20.0
398,2014-03-31,5:41:35 PM,1,1,Sapl0173,Sapl0059,3.0,158.09,20.0
399,2014-03-31,5:42:19 PM,1,1,Sapl0173,Sapl0003,3.0,335.63,20.0
400,2014-03-31,5:42:37 PM,1,1,Sapl0173,Sapl0191,3.0,254.16,20.0
401,2014-04-28,5:02:51 PM,1,2,Sapl0173,Sapl0002,4.0,277.64,20.0
402,2014-04-28,5:03:19 PM,1,2,Sapl0173,Sapl0003,4.0,1224.84,20.0
403,2014-04-28,5:04:11 PM,1,2,Sapl0173,Sapl0005,4.0,199.55,20.0
404,2014-04-28,5:05:52 PM,1,2,Sapl0173,Sapl0008,4.0,767.76,20.0
405,2014-04-28,5:07:31 PM,1,2,Sapl0173,Sapl0009,4.0,348.65,20.0
406,2014-04-28,5:08:08 PM,1,2,Sapl0173,Sapl0010,4.0,177.53,20.0
407,2014-04-28,5:08:30 PM,1,2,Sapl0173,Sapl0011,4.0,345.4,20.0
408,2014-04-28,5:09:04 PM,1,2,Sapl0173,Sapl0013,4.0,3187.15,20.0
409,2014-04-28,5:09:57 PM,1,2,Sapl0173,Sapl0015,4.0,744.05,20.0
410,2014-04-28,5:10:21 PM,1,2,Sapl0173,Sapl0018,4.0,439.33,20.0
411,2014-04-28,5:11:15 PM,1,2,Sapl0173,Sapl0019,4.0,284.16,20.0
412,2014-04-28,5:14:30 PM,1,2,Sapl0173,Sapl0020,4.0,1193.87,20.0
413,2014-04-28,5:15:39 PM,1,2,Sapl0173,Sapl0028,4.0,196.74,20.0
414,2014-04-28,5:15:56 PM,1,2,Sapl0173,Sapl0031,4.0,140.15,20.0
415,2014-04-28,5:16:25 PM,1,2,Sapl0173,Sapl0032,4.0,652.48,20.0
416,2014-04-28,5:17:00 PM,1,2,Sapl0173,Sapl0036,4.0,401.91,20.0
417,2014-04-28,5:18:04 PM,1,2,Sapl0173,Sapl0037,4.0,168.76,20.0
418,2014-04-28,5:18:45 PM,1,2,Sapl0173,Sapl0038,4.0,204.38,20.0
419,2014-04-28,5:19:14 PM,1,2,Sapl0173,Sapl0040,4.0,377.42,20.0
420,2014-04-28,5:19:48 PM,1,2,Sapl0173,Sapl0041,4.0,360.56,20.0
421,2014-04-28,5:20:26 PM,1,2,Sapl0173,Sapl0042,4.0,146.52,20.0
422,2014-04-28,5:20:53 PM,1,2,Sapl0173,Sapl0043,4.0,143.26,20.0
423,2014-04-28,5:21:19 PM,1,2,Sapl0173,Sapl0044,4.0,205.51,20.0
424,2014-04-28,5:22:02 PM,1,2,Sapl0173,Sapl0047,4.0,140.45,20.0
425,2014-04-28,5:23:10 PM,1,2,Sapl0173,Sapl0048,4.0,174.16,20.0
426,2014-04-28,5:24:07 PM,1,2,Sapl0173,Sapl0049,4.0,176.52,20.0
427,2014-04-28,5:24:40 PM,1,2,Sapl0173,Sapl0050,4.0,147.19,20.0
428,2014-04-28,5:25:40 PM,1,2,Sapl0173,Sapl0053,4.0,154.61,20.0
429,2014-04-28,5:26:13 PM,1,2,Sapl0173,Sapl0055,4.0,534.72,20.0
430,2014-04-28,5:27:15 PM,1,2,Sapl0173,Sapl0056,4.0,165.28,20.0
431,2014-04-28,5:27:55 PM,1,2,Sapl0173,Sapl0057,4.0,540.45,20.0
432,2014-04-28,5:28:32 PM,1,2,Sapl0173,Sapl0059,4.0,140.45,20.0
433,2014-04-28,5:28:54 PM,1,2,Sapl0173,Sapl0061,4.0,452.96,20.0
434,2014-04-28,5:29:36 PM,1,2,Sapl0173,Sapl0062,4.0,908.88,20.0
435,2014-04-28,5:30:08 PM,1,2,Sapl0173,Sapl0068,4.0,0.0,20.0
436,2014-04-28,5:30:45 PM,1,2,Sapl0173,Sapl0071,4.0,245.96,20.0
437,2014-04-28,5:32:44 PM,1,2,Sapl0173,Sapl0073,4.0,259.22,20.0
438,2014-04-28,5:33:27 PM,1,2,Sapl0173,Sapl0076,4.0,1021.58,20.0
439,2014-04-28,5:34:56 PM,1,2,Sapl0173,Sapl0080,4.0,175.17,20.0
440,2014-04-28,5:36:40 PM,1,2,Sapl0173,Sapl0082,4.0,159.89,20.0
441,2014-04-28,5:37:37 PM,1,2,Sapl0173,Sapl0112,4.0,206.86,20.0
442,2014-04-28,5:38:43 PM,1,2,Sapl0173,Sapl0119,4.0,344.16,20.0
443,2014-04-28,5:39:21 PM,1,2,Sapl0173,Sapl0122,4.0,182.25,20.0
444,2014-04-28,5:40:27 PM,1,2,Sapl0173,Sapl0143,4.0,140.5,20.0
445,2014-04-28,5:44:09 PM,1,2,Sapl0173,Sapl0146,4.0,140.45,20.0
446,2014-04-28,5:44:45 PM,1,2,Sapl0173,Sapl0153,4.0,140.45,20.0
447,2014-04-28,5:45:24 PM,1,2,Sapl0173,Sapl0161,4.0,521.35,20.0
448,2014-04-28,5:45:47 PM,1,2,Sapl0173,Sapl0162,4.0,40.78,20.0
449,2014-04-28,5:46:03 PM,1,2,Sapl0173,Sapl0165,4.0,111.02,20.0
450,2014-04-28,5:46:32 PM,1,2,Sapl0173,Sapl0167,4.0,48.64,20.0
451,2014-04-28,5:47:13 PM,1,2,Sapl0173,Sapl0169,4.0,264.27,20.0
452,2014-04-28,5:48:37 PM,1,2,Sapl0173,Sapl0172,4.0,301.57,20.0
453,2014-04-28,5:49:18 PM,1,2,Sapl0173,Sapl0173,4.0,140.45,20.0
454,2014-04-28,5:50:09 PM,1,2,Sapl0173,Sapl0185,4.0,1161.86,20.0
455,2014-04-28,5:50:57 PM,1,2,Sapl0173,Sapl0191,4.0,311.57,20.0
456,2014-05-27,9:54:23 AM,1,2,Sapl0173,Sapl0048,5.0,174.16,20.0
457,2014-05-27,9:57:45 AM,1,2,Sapl0173,Sapl0053,5.0,159.66,20.0
458,2014-05-27,10:00:24 AM,1,2,Sapl0173,Sapl0191,5.0,354.05,20.0
459,2014-05-27,10:04:57 AM,1,2,Sapl0173,Sapl0003,5.0,1097.87,20.0
460,2014-05-27,10:06:09 AM,1,2,Sapl0173,Sapl0002,5.0,205.28,20.0
461,2014-05-27,10:09:04 AM,1,2,Sapl0173,Sapl0038,5.0,174.61,20.0
462,2014-05-27,10:10:24 AM,1,2,Sapl0173,Sapl0041,5.0,383.6,20.0
463,2014-05-27,10:11:29 AM,1,2,Sapl0173,Sapl0042,5.0,166.41,20.0
464,2014-05-27,10:13:48 AM,1,2,Sapl0173,Sapl0015,5.0,618.0,20.0
465,2014-05-27,10:14:40 AM,1,2,Sapl0173,Sapl0169,5.0,229.1,20.0
466,2014-05-27,10:16:03 AM,1,2,Sapl0173,Sapl0185,5.0,817.76,20.0
467,2014-05-27,10:17:03 AM,1,2,Sapl0173,Sapl0031,5.0,167.42,20.0
468,2014-05-27,10:19:10 AM,1,2,Sapl0173,Sapl0011,5.0,347.12,20.0
469,2014-05-27,10:20:24 AM,1,2,Sapl0173,Sapl0050,5.0,140.45,20.0
470,2014-05-27,10:21:14 AM,1,2,Sapl0173,Sapl0055,5.0,940.5,20.0
471,2014-05-27,10:24:20 AM,1,2,Sapl0173,Sapl0047,5.0,140.45,20.0
472,2014-05-27,10:25:45 AM,1,2,Sapl0173,Sapl0071,5.0,319.1,20.0
473,2014-05-27,10:27:53 AM,1,2,Sapl0173,Sapl0057,5.0,509.55,20.0
474,2014-05-27,10:31:43 AM,1,2,Sapl0173,Sapl0146,5.0,259.1,20.0
475,2014-05-27,10:32:52 AM,1,2,Sapl0173,Sapl0061,5.0,468.54,20.0
476,2014-05-27,10:35:11 AM,1,2,Sapl0173,Sapl0173,5.0,148.88,20.0
477,2014-05-27,10:37:13 AM,1,2,Sapl0173,Sapl0172,5.0,215.62,20.0
478,2014-05-27,10:38:05 AM,1,2,Sapl0173,Sapl0009,5.0,301.91,20.0
479,2014-05-27,10:38:59 AM,1,2,Sapl0173,Sapl0013,5.0,577.53,20.0
480,2014-05-27,10:41:30 AM,1,2,Sapl0173,Sapl0028,5.0,140.45,20.0
481,2014-05-27,10:42:44 AM,1,2,Sapl0173,Sapl0056,5.0,169.89,20.0
482,2014-05-27,10:44:00 AM,1,2,Sapl0173,Sapl0161,5.0,252.92,20.0
483,2014-05-27,10:45:38 AM,1,2,Sapl0173,Sapl0043,5.0,141.01,20.0
484,2014-05-27,10:47:37 AM,1,2,Sapl0173,Sapl0040,5.0,427.08,20.0
485,2014-05-27,10:49:21 AM,1,2,Sapl0173,Sapl0080,5.0,191.01,20.0
486,2014-05-27,10:50:16 AM,1,2,Sapl0173,Sapl0073,5.0,293.82,20.0
487,2014-05-27,10:51:50 AM,1,2,Sapl0173,Sapl0082,5.0,155.84,20.0
488,2014-05-27,10:53:00 AM,1,2,Sapl0173,Sapl0076,5.0,727.42,20.0
489,2014-05-27,10:53:53 AM,1,2,Sapl0173,Sapl0010,5.0,153.93,20.0
490,2014-05-27,10:55:19 AM,1,2,Sapl0173,Sapl0037,5.0,185.84,20.0
491,2014-05-27,10:59:14 AM,1,2,Sapl0173,Sapl0008,5.0,977.62,20.0
492,2014-05-27,11:00:33 AM,1,2,Sapl0173,Sapl0153,5.0,140.45,20.0
493,2014-05-27,11:02:10 AM,1,2,Sapl0173,Sapl0036,5.0,555.73,20.0
494,2014-05-27,11:03:09 AM,1,2,Sapl0173,Sapl0005,5.0,216.74,20.0
495,2014-05-27,11:05:32 AM,1,2,Sapl0173,Sapl0119,5.0,275.62,20.0
496,2014-05-27,11:06:39 AM,1,2,Sapl0173,Sapl0049,5.0,224.72,20.0
497,2014-05-27,11:07:41 AM,1,2,Sapl0173,Sapl0112,5.0,173.15,20.0
498,2014-05-27,11:08:24 AM,1,2,Sapl0173,Sapl0019,5.0,205.27,20.0
499,2014-05-27,11:10:05 AM,1,2,Sapl0173,Sapl0143,5.0,140.45,20.0
500,2014-05-27,11:10:48 AM,1,2,Sapl0173,Sapl0122,5.0,263.48,20.0
501,2014-05-27,11:11:35 AM,1,2,Sapl0173,Sapl0044,5.0,239.44,20.0
502,2014-05-27,11:12:53 AM,1,2,Sapl0173,Sapl0032,5.0,728.88,20.0
503,2014-05-27,11:13:51 AM,1,2,Sapl0173,Sapl0059,5.0,176.97,20.0
504,2014-05-27,11:15:09 AM,1,2,Sapl0173,Sapl0062,5.0,1526.86,20.0
505,2014-05-27,11:16:08 AM,1,2,Sapl0173,Sapl0162,5.0,140.45,20.0
506,2014-05-27,11:17:03 AM,1,2,Sapl0173,Sapl0165,5.0,284.5,20.0
507,2014-05-27,11:17:51 AM,1,2,Sapl0173,Sapl0167,5.0,236.86,20.0
508,2014-05-27,11:19:05 AM,1,2,Sapl0173,Sapl0018,5.0,242.7,20.0
509,2014-05-27,11:19:47 AM,1,2,Sapl0173,Sapl0020,5.0,0.0,20.0
510,2014-05-27,11:20:08 AM,1,2,Sapl0173,Sapl0068,5.0,0.0,20.0
511,2014-05-27,11:20:24 AM,1,2,Sapl0173,Sapl0186,5.0,0.0,20.0
512,2014-07-06,1:22:17 PM,1,2,sapl0205,Sapl0169,6.0,202.07,20.0
513,2014-07-06,1:22:58 PM,1,2,sapl0205,Sapl0185,6.0,770.79,20.0
514,2014-07-06,1:23:23 PM,1,2,sapl0205,Sapl0191,6.0,398.2,20.0
515,2014-07-06,1:15:18 PM,1,2,sapl0205,Sapl0003,6.0,1161.69,20.0
516,2014-07-06,1:14:18 PM,1,2,sapl0205,Sapl0002,6.0,252.14,20.0
517,2014-07-06,1:16:42 PM,1,2,sapl0205,Sapl0008,6.0,792.7,20.0
518,2014-07-06,1:15:58 PM,1,2,sapl0205,Sapl0005,6.0,207.08,20.0
519,2014-07-06,1:17:32 PM,1,2,sapl0205,Sapl0009,6.0,333.82,20.0
520,2014-07-06,1:18:17 PM,1,2,sapl0205,Sapl0010,6.0,152.25,20.0
521,2014-07-06,1:18:55 PM,1,2,sapl0205,Sapl0011,6.0,337.19,20.0
522,2014-07-06,1:19:26 PM,1,2,sapl0205,Sapl0013,6.0,664.16,20.0
523,2014-07-06,1:20:13 PM,1,2,sapl0205,Sapl0015,6.0,1004.54,20.0
524,2014-07-06,1:20:57 PM,1,2,sapl0205,Sapl0018,6.0,357.19,20.0
525,2014-07-06,1:21:29 PM,1,2,sapl0205,Sapl0019,6.0,194.16,20.0
526,2014-07-06,1:25:32 PM,1,2,sapl0205,Sapl0028,6.0,140.45,20.0
527,2014-07-06,1:26:13 PM,1,2,sapl0205,Sapl0031,6.0,167.75,20.0
528,2014-07-06,1:26:52 PM,1,2,sapl0205,Sapl0032,6.0,660.45,20.0
529,2014-07-06,1:27:36 PM,1,2,sapl0205,Sapl0036,6.0,563.04,20.0
530,2014-07-06,1:28:26 PM,1,2,sapl0205,Sapl0037,6.0,202.14,20.0
531,2014-07-06,1:29:29 PM,1,2,sapl0205,Sapl0040,6.0,484.38,20.0
532,2014-07-06,1:30:13 PM,1,2,sapl0205,Sapl0041,6.0,424.5,20.0
533,2014-07-06,1:31:00 PM,1,2,sapl0205,Sapl0042,6.0,166.74,20.0
534,2014-07-06,1:31:50 PM,1,2,sapl0205,Sapl0043,6.0,200.45,20.0
535,2014-07-06,1:33:40 PM,1,2,sapl0205,Sapl0047,6.0,141.8,20.0
536,2014-07-06,1:35:18 PM,1,2,sapl0205,Sapl0044,6.0,193.82,20.0
537,2014-07-06,1:39:21 PM,1,2,sapl0205,Sapl0048,6.0,77.02,20.0
538,2014-07-06,1:40:21 PM,1,2,sapl0205,Sapl0049,6.0,313.04,20.0
539,2014-07-06,1:41:11 PM,1,2,sapl0205,Sapl0050,6.0,140.45,20.0
540,2014-07-06,1:42:13 PM,1,2,sapl0205,Sapl0053,6.0,197.14,20.0
541,2014-07-06,1:42:56 PM,1,2,sapl0205,Sapl0055,6.0,1234.86,20.0
542,2014-07-06,1:43:43 PM,1,2,sapl0205,Sapl0056,6.0,249.89,20.0
543,2014-07-06,1:44:25 PM,1,2,sapl0205,Sapl0059,6.0,220.34,20.0
544,2014-07-06,1:45:15 PM,1,2,sapl0205,Sapl0061,6.0,727.19,20.0
545,2014-07-06,1:45:58 PM,1,2,sapl0205,Sapl0062,6.0,667.08,20.0
546,2014-07-06,1:47:07 PM,1,2,sapl0205,Sapl0071,6.0,277.64,20.0
547,2014-07-06,1:47:51 PM,1,2,sapl0205,Sapl0073,6.0,275.51,20.0
548,2014-07-06,1:48:49 PM,1,2,sapl0205,Sapl0076,6.0,620.45,20.0
549,2014-07-06,1:49:55 PM,1,2,sapl0205,Sapl0080,6.0,231.45,20.0
550,2014-07-06,1:51:32 PM,1,2,sapl0205,Sapl0082,6.0,284.83,20.0
551,2014-07-06,1:52:22 PM,1,2,sapl0205,Sapl0112,6.0,203.82,20.0
552,2014-07-06,1:53:40 PM,1,2,sapl0205,Sapl0119,6.0,485.28,20.0
553,2014-07-06,1:54:26 PM,1,2,sapl0205,Sapl0122,6.0,211.24,20.0
554,2014-07-06,1:54:58 PM,1,2,sapl0205,Sapl0143,6.0,146.63,20.0
555,2014-07-06,1:55:50 PM,1,2,sapl0205,Sapl0146,6.0,247.08,20.0
556,2014-07-06,1:57:17 PM,1,2,sapl0205,Sapl0153,6.0,140.45,20.0
557,2014-07-06,1:57:45 PM,1,2,sapl0205,Sapl0161,6.0,228.43,20.0
558,2014-07-06,1:58:46 PM,1,2,sapl0205,Sapl0162,6.0,140.45,20.0
559,2014-07-06,1:59:14 PM,1,2,sapl0205,Sapl0165,6.0,300.79,20.0
560,2014-07-06,2:00:12 PM,1,2,sapl0205,Sapl0167,6.0,252.36,20.0
561,2014-07-06,2:00:51 PM,1,2,sapl0205,Sapl0172,6.0,430.56,20.0
562,2014-07-06,2:02:16 PM,1,2,sapl0205,Sapl0173,6.0,140.45,20.0
563,2014-07-06,2:03:53 PM,1,2,sapl0205,Sapl0206,6.0,349.33,20.0
564,2014-08-04,2:19:35 PM,1,2,Sapl0205,Sapl0191,7.0,340.68,20.0
565,2014-08-04,2:20:59 PM,1,2,Sapl0205,Sapl0002,7.0,243.71,20.0
566,2014-08-04,2:20:59 PM,1,2,Sapl0205,Sapl0003,7.0,1334.11,20.0
567,2014-08-04,2:30:28 PM,1,2,Sapl0205,Sapl0042,7.0,140.45,20.0
568,2014-08-04,2:32:30 PM,1,2,Sapl0205,Sapl0011,7.0,343.93,20.0
569,2014-08-04,2:32:30 PM,1,2,Sapl0205,Sapl0015,7.0,1338.38,20.0
570,2014-08-04,2:32:30 PM,1,2,Sapl0205,Sapl0031,7.0,140.45,20.0
571,2014-08-04,2:33:52 PM,1,2,Sapl0205,Sapl0047,7.0,140.45,20.0
572,2014-08-04,2:33:52 PM,1,2,Sapl0205,Sapl0050,7.0,140.45,20.0
573,2014-08-04,2:33:52 PM,1,2,Sapl0205,Sapl0055,7.0,1006.25,20.0
574,2014-08-04,2:35:15 PM,1,2,Sapl0205,Sapl0206,7.0,237.45,20.0
575,2014-08-04,2:36:02 PM,1,2,Sapl0205,Sapl0146,7.0,151.57,20.0
576,2014-08-04,2:39:10 PM,1,2,Sapl0205,Sapl0172,7.0,280.56,20.0
577,2014-08-04,2:40:55 PM,1,2,Sapl0205,Sapl0009,7.0,347.87,20.0
578,2014-08-04,2:40:55 PM,1,2,Sapl0205,Sapl0013,7.0,511.01,20.0
579,2014-08-04,2:41:38 PM,1,2,Sapl0205,Sapl0053,7.0,179.78,20.0
580,2014-08-04,2:45:19 PM,1,2,Sapl0205,Sapl0056,7.0,288.09,20.0
581,2014-08-04,2:46:07 PM,1,2,Sapl0205,Sapl0161,7.0,212.41,20.0
582,2014-08-04,2:48:16 PM,1,2,Sapl0205,Sapl0040,7.0,511.8,20.0
